property_id,sale_date,city,area_sqft,bedrooms,bathrooms,age_years,price,price_per_sqft,furnishing,property_type,seller_type,near_metro,parking
PROP-002978,2020-01-13,Mumbai,4616,2,3.0,15,2838437.0,10184,Semi-Furnished,Villa,Agent,0.0,1
PROP-002979,2020-05-20,Chennai,2636,5,4.0,43,3389324.0,19963,Furnished,Plot,Builder,1.0,2
PROP-002980,2022-04-20,Bangalore,1497,5,1.0,29,10868723.0,15726,Semi-Furnished,Plot,Agent,0.0,1
PROP-002981,2018-01-26,Kolkata,4143,3,2.0,6,3008562.0,14043,Semi-Furnished,Apartment,Owner,0.0,2
PROP-002982,2021-08-01,Delhi,1448,1,4.0,15,11082180.0,16146,Furnished,Villa,Agent,1.0,1
PROP-002983,2021-10-14,Chennai,1848,3,4.0,-22,5931421.0,12647,Furnished,Plot,Owner,1.0,2
PROP-002984,2019-02-09,Bangalore,3632,3,1.0,5,5099574.0,3646,Unfurnished,Office,Agent,1.0,0
PROP-002985,2020-07-26,Chennai,1970,4,2.0,29,18343321.0,6254,Furnished,Plot,Agent,0.0,1
PROP-002986,2022-05-24,Chennai,3842,1,4.0,11,8138316.0,4612,Semi-Furnished,Plot,Agent,0.0,0
PROP-002987,2018-10-08,Kolkata,2372,5,1.0,48,2508822.0,6607,Furnished,Villa,Owner,0.0,2
PROP-002988,2020-10-31,Bangalore,1025,5,1.0,45,18028581.0,3473,Furnished,Plot,Agent,0.0,2
PROP-002989,2021-06-19,Mumbai,2362,5,3.0,38,,7859,Semi-Furnished,Plot,Builder,0.0,2
PROP-002990,2018-12-22,Pune,2074,4,3.0,19,18587726.0,16852,Unfurnished,Plot,Builder,0.0,0
PROP-002991,2020-01-17,Pune,1880,1,2.0,40,11477396.0,18883,Unfurnished,Villa,Builder,0.0,0
PROP-002992,2019-06-30,Bangalore,1670,4,1.0,28,14358559.0,15809,Unfurnished,Plot,Builder,1.0,2
PROP-002993,2020-08-19,Bangalore,4901,2,4.0,32,11328446.0,8085,Semi-Furnished,Villa,Agent,0.0,2
PROP-002994,2020-10-05,Delhi,4331,1,4.0,41,5982794.0,11130,Furnished,Office,Builder,1.0,1
PROP-002995,2021-08-13,Delhi,1517,5,3.0,43,6066292.0,18990,Semi-Furnished,Apartment,Agent,1.0,2
PROP-002996,2021-08-19,Mumbai,4574,4,3.0,42,3318924.0,7270,Unfurnished,Plot,Agent,1.0,0
PROP-002997,2018-08-08,Kolkata,619,1,3.0,41,18707371.0,14209,Semi-Furnished,Plot,Builder,0.0,2
PROP-002998,2021-12-04,Delhi,1683,2,3.0,40,12706110.0,14327,Semi-Furnished,Villa,Builder,1.0,0
,2018-05-12,Bangalore,3324,4,3.0,1,12682948.0,8312,Semi-Furnished,Office,Owner,1.0,1
PROP-003000,2023-05-10,Pune,3988,5,1.0,14,6094961.0,14070,Furnished,Apartment,Agent,0.0,0
PROP-003001,2022-01-21,Chennai,4189,3,2.0,39,10900662.0,18519,Furnished,Villa,Builder,1.0,1
PROP-003002,2018-04-17,Delhi,4228,3,4.0,1,13822027.0,12931,Furnished,Office,Agent,1.0,1
PROP-003003,2018-04-28,Delhi,2653,4,1.0,13,14490505.0,5096,Unfurnished,Villa,Owner,1.0,2
PROP-003004,2023-06-02,Delhi,4192,2,1.0,18,10437268.0,13648,Semi-Furnished,Villa,Agent,1.0,1
PROP-003005,2019-05-18,Kolkata,1258,4,2.0,4,17945780.0,15169,Furnished,Villa,Agent,1.0,2
PROP-003006,2019-12-23,Pune,2282,1,2.0,35,13601746.0,7181,Unfurnished,Office,Agent,1.0,0
PROP-003007,2018-06-07,Pune,3655,3,3.0,7,17141926.0,6546,Furnished,Office,Agent,0.0,1
PROP-003008,2023-03-02,Pune,4398,3,4.0,24,6098495.0,16761,Semi-Furnished,Apartment,Builder,1.0,2
PROP-003009,2019-07-18,Bangalore,4664,5,4.0,41,14697459.0,10166,Furnished,Office,Agent,,1
PROP-003010,2022-04-18,Kolkata,1032,3,1.0,46,6272642.0,11381,Furnished,Office,Builder,1.0,0
PROP-003011,2023-04-28,Mumbai,2672,2,2.0,36,4232120.0,9649,Furnished,Villa,Agent,1.0,2
PROP-003012,2021-11-20,Kolkata,3301,2,4.0,8,7891291.0,5217,Furnished,Office,Builder,1.0,1
PROP-003013,2021-07-23,Mumbai,1916,4,1.0,23,18197949.0,8750,Unfurnished,Office,Agent,1.0,0
PROP-003014,2021-10-25,Kolkata,4956,3,2.0,46,19021662.0,16957,Unfurnished,Villa,Builder,0.0,2
PROP-003015,2018-04-24,Mumbai,1983,4,1.0,3,14554221.0,16540,Furnished,Office,Agent,0.0,0
PROP-003016,2022-09-01,Mumbai,554,4,2.0,18,17405916.0,15548,Furnished,Office,Builder,1.0,1
PROP-003017,2018-01-12,Kolkata,2489,1,4.0,24,19725047.0,12134,Unfurnished,Office,Owner,1.0,0
PROP-003018,2020-02-17,Chennai,2804,2,3.0,4,4858119.0,7675,Semi-Furnished,Plot,Builder,1.0,2
PROP-003019,2022-10-06,Pune,4466,3,2.0,28,12122299.0,3038,Semi-Furnished,Plot,Owner,0.0,0
PROP-003020,2019-04-20,Mumbai,2202,1,1.0,26,11322458.0,13667,Unfurnished,Villa,Agent,1.0,1
PROP-003021,2019-06-12,Pune,4866,3,1.0,47,16353556.0,8732,Semi-Furnished,Villa,Owner,0.0,0
PROP-003022,2018-09-01,Delhi,4747,2,3.0,29,6243133.0,6221,Furnished,Plot,Owner,0.0,2
PROP-003023,2020-03-10,Bangalore,4713,4,4.0,48,3039166.0,17050,Semi-Furnished,Villa,Owner,1.0,1
PROP-003024,2019-10-03,Bangalore,4409,2,,33,16051503.0,9224,Semi-Furnished,Villa,Agent,0.0,2
PROP-003025,2021-05-26,Bangalore,1780,4,1.0,4,6685702.0,7435,Furnished,Plot,Agent,1.0,0
PROP-003026,2019-04-28,Bangalore,4791,2,4.0,30,15919094.0,6288,Unfurnished,Villa,Agent,1.0,2
PROP-003027,2019-09-19,Mumbai,4049,2,1.0,13,11683338.0,16158,Furnished,Apartment,Owner,0.0,2
PROP-003028,2020-08-21,Pune,918,1,,17,19240044.0,6714,Semi-Furnished,Apartment,Builder,0.0,1
PROP-003029,2018-04-17,Delhi,3920,3,2.0,15,14070622.0,3650,Furnished,Apartment,Builder,0.0,2
PROP-003030,2019-11-24,Chennai,3321,3,2.0,41,10704816.0,16225,Furnished,Plot,Owner,0.0,0
PROP-003031,2023-03-23,Kolkata,4637,1,3.0,2,6231808.0,9427,Furnished,Apartment,Owner,0.0,0
PROP-003032,2018-03-10,Delhi,1631,1,2.0,28,16068354.0,17953,Furnished,Villa,Agent,0.0,2
PROP-003033,2022-02-05,Bangalore,1080,5,2.0,0,5683589.0,13385,Unfurnished,Plot,Owner,0.0,2
PROP-003034,2019-05-15,Bangalore,4207,4,3.0,28,19942466.0,5168,Furnished,Villa,Agent,1.0,2
PROP-003035,2021-02-17,Delhi,2273,3,3.0,46,11164097.0,10536,Furnished,Apartment,Agent,0.0,1
PROP-003036,2019-07-04,Delhi,1148,2,3.0,20,17613069.0,6390,Unfurnished,Apartment,Owner,1.0,1
PROP-003037,2022-12-20,Kolkata,1842,3,2.0,31,6145350.0,6794,Unfurnished,Villa,Agent,0.0,0
PROP-003038,2021-11-21,Chennai,1754,3,3.0,40,15675248.0,9766,Furnished,Office,Owner,1.0,0
PROP-003039,2022-07-07,Pune,4880,4,2.0,35,18856460.0,11993,Semi-Furnished,Office,Owner,0.0,0
PROP-003040,2023-03-12,Pune,4818,5,4.0,20,7310277.0,16616,Furnished,Apartment,Agent,0.0,2
PROP-003041,2019-04-12,Kolkata,1034,3,3.0,46,14673073.0,16821,Unfurnished,Plot,Builder,1.0,0
PROP-003042,2023-05-12,Mumbai,1334,2,4.0,12,13840702.0,8802,Unfurnished,Office,Builder,0.0,0
PROP-003043,2023-06-18,Mumbai,654,1,3.0,42,12514682.0,18398,Unfurnished,Plot,Owner,,2
PROP-003044,2020-04-13,Pune,4521,4,,30,16796823.0,4139,Semi-Furnished,Apartment,Owner,0.0,2
PROP-003045,2019-08-09,Bangalore,3987,3,3.0,30,4095082.0,10017,Semi-Furnished,Office,Agent,1.0,0
PROP-003046,2022-10-16,Chennai,2447,2,3.0,12,19881884.0,8913,Semi-Furnished,Plot,Agent,0.0,0
PROP-003047,2020-03-14,Kolkata,1752,2,4.0,35,4211659.0,13656,Unfurnished,Plot,Builder,0.0,1
PROP-003048,2023-04-04,Bangalore,1309,3,2.0,49,6710010.0,17149,Unfurnished,Plot,Builder,1.0,2
PROP-003049,2021-03-19,Bangalore,744,5,2.0,9,12624754.0,15268,Semi-Furnished,Villa,Builder,0.0,1
PROP-003050,2022-07-29,Delhi,794,2,2.0,44,17592932.0,14012,Furnished,Villa,Builder,0.0,1
PROP-003051,2023-04-18,Bangalore,1859,4,2.0,43,3119211.0,11687,Unfurnished,Plot,Builder,1.0,1
PROP-003052,2020-06-27,Kolkata,4765,1,3.0,1,5567234.0,10910,Unfurnished,Apartment,Builder,0.0,0
PROP-003053,2022-11-11,Mumbai,2997,1,4.0,19,13143507.0,14361,Furnished,Office,Owner,0.0,2
PROP-003054,2023-06-22,Delhi,2398,3,2.0,20,15445067.0,11865,Unfurnished,Plot,Owner,1.0,2
PROP-003055,2018-10-01,Chennai,4327,1,4.0,48,11275425.0,15677,Furnished,Villa,Owner,1.0,2
PROP-003056,2018-07-13,Kolkata,906,2,2.0,37,,18582,Furnished,Villa,Agent,1.0,2
PROP-003057,2020-07-28,Pune,1761,2,1.0,12,10836415.0,16279,Semi-Furnished,Apartment,Agent,0.0,2
PROP-003058,2020-07-27,Mumbai,1624,2,4.0,18,19588518.0,18534,Unfurnished,Office,Builder,1.0,2
PROP-003059,2020-02-26,Kolkata,4836,5,4.0,41,19575330.0,12753,Furnished,Villa,Builder,0.0,0
PROP-003060,2021-11-08,Delhi,2313,4,3.0,7,12494471.0,10905,Unfurnished,Office,Owner,0.0,2
PROP-003061,2020-10-09,Delhi,1899,2,3.0,13,12060465.0,19147,Unfurnished,Villa,Builder,1.0,0
PROP-003062,2018-06-03,Pune,1185,5,4.0,21,19879337.0,11395,Semi-Furnished,Apartment,Owner,0.0,2
PROP-003063,2018-03-29,Chennai,4795,4,4.0,24,10107275.0,17121,Unfurnished,Plot,Owner,1.0,0
PROP-003064,2020-09-29,Bangalore,1489,5,1.0,34,18576200.0,5971,Unfurnished,Villa,Agent,0.0,2
PROP-003065,2018-07-15,Pune,1731,3,1.0,8,4544123.0,13476,Unfurnished,Office,Builder,1.0,2
PROP-003066,2021-05-17,Kolkata,4684,5,2.0,34,4926762.0,4771,Furnished,Villa,Builder,1.0,2
,2022-06-19,Bangalore,3262,1,2.0,25,2580041.0,7249,Unfurnished,Villa,Agent,0.0,2
PROP-003068,2019-01-10,Chennai,697,5,2.0,38,14795109.0,18792,Semi-Furnished,Apartment,Owner,1.0,2
PROP-003069,2022-10-08,Mumbai,2798,2,4.0,23,14469946.0,12649,Furnished,Plot,Owner,1.0,0
PROP-003070,2019-06-03,Chennai,1177,4,4.0,26,13396501.0,11308,Semi-Furnished,Apartment,Builder,1.0,1
,2020-07-24,Mumbai,1779,5,4.0,1,14327878.0,17471,Unfurnished,Plot,Builder,1.0,2
PROP-003072,2021-12-12,Delhi,4491,4,1.0,29,17209479.0,6281,Semi-Furnished,Villa,Agent,0.0,1
PROP-003073,2021-09-18,Mumbai,2932,4,2.0,6,8073876.0,15722,Furnished,Plot,Agent,1.0,1
PROP-003074,2022-07-31,Chennai,2377,1,3.0,27,10103161.0,12153,Semi-Furnished,Apartment,Owner,1.0,0
PROP-003075,2023-04-21,Bangalore,2370,5,4.0,45,17274364.0,11016,Unfurnished,Apartment,Builder,1.0,2
PROP-003076,2021-09-08,Chennai,3634,2,1.0,39,14926384.0,17412,Furnished,Office,Builder,1.0,0
PROP-003077,2021-03-04,Bangalore,2911,4,3.0,45,7197495.0,17460,Unfurnished,Apartment,Agent,0.0,2
PROP-003078,2022-07-29,Pune,2204,2,1.0,22,15986591.0,13246,Unfurnished,Villa,Owner,1.0,1
PROP-003079,2023-04-04,Chennai,2167,5,3.0,2,14609549.0,14709,Furnished,Plot,Agent,0.0,2
,2021-01-11,Pune,3318,1,4.0,30,11193058.0,5152,Unfurnished,Office,Builder,0.0,1
PROP-003081,2018-01-10,Pune,2917,5,2.0,20,6279823.0,9706,Unfurnished,Office,Owner,1.0,2
PROP-003082,2020-08-24,Delhi,3660,5,2.0,20,5985092.0,6233,Unfurnished,Apartment,Owner,1.0,0
PROP-003083,2020-08-19,Delhi,1869,5,1.0,22,4943421.0,13171,Semi-Furnished,Apartment,Owner,1.0,2
PROP-003084,2021-06-29,Mumbai,4372,4,3.0,30,4540292.0,11152,Furnished,Plot,Agent,0.0,2
PROP-003085,2020-10-10,Kolkata,3718,5,4.0,8,18511121.0,11648,Unfurnished,Apartment,Agent,0.0,0
PROP-003086,2023-03-30,Kolkata,579,2,1.0,21,18564775.0,14359,Unfurnished,Plot,Agent,0.0,2
PROP-003087,2018-01-31,Bangalore,3455,2,2.0,39,11667872.0,8817,Unfurnished,Office,Builder,0.0,2
PROP-003088,2023-04-14,Bangalore,3819,1,4.0,9,14252671.0,18613,Furnished,Apartment,Builder,0.0,1
PROP-003089,2021-09-07,Bangalore,1151,2,2.0,34,14617373.0,4637,Semi-Furnished,Plot,Builder,0.0,2
PROP-003090,2020-02-24,Delhi,661,5,4.0,37,2294302.0,10726,Unfurnished,Plot,Owner,1.0,1
PROP-003091,2020-07-11,Bangalore,2751,4,1.0,3,3666416.0,19030,Furnished,Villa,Owner,0.0,0
PROP-003092,2018-07-08,Bangalore,4486,1,2.0,16,14895170.0,8351,Semi-Furnished,Apartment,Builder,1.0,1
PROP-003093,2022-04-30,Kolkata,2126,5,4.0,20,18656213.0,11184,Unfurnished,Plot,Builder,1.0,2
PROP-003094,2023-02-14,Bangalore,4832,2,3.0,7,19859494.0,10963,Furnished,Apartment,Agent,0.0,0
PROP-003095,2020-04-25,Mumbai,3903,5,4.0,28,4223079.0,4710,Furnished,Villa,Owner,1.0,0
PROP-003096,2020-03-30,Mumbai,788,5,1.0,0,16905221.0,13531,Semi-Furnished,Office,Builder,0.0,2
PROP-003097,2018-03-13,Delhi,4270,4,4.0,0,6498788.0,10938,Unfurnished,Office,Builder,0.0,1
PROP-003098,2018-07-17,Delhi,3953,4,3.0,8,10795515.0,6247,Furnished,Apartment,Agent,0.0,2
PROP-003099,2022-01-13,Chennai,2653,1,2.0,34,15451184.0,4007,Semi-Furnished,Plot,Owner,1.0,0
PROP-003100,2018-05-05,Chennai,2705,3,1.0,9,8939121.0,18257,Unfurnished,Plot,Agent,0.0,2
PROP-003101,2019-07-24,Kolkata,3484,1,4.0,10,8209507.0,14559,Unfurnished,Plot,Agent,1.0,1
PROP-003102,2018-05-20,Chennai,2809,3,3.0,35,9584831.0,12750,Furnished,Apartment,Agent,1.0,1
PROP-003103,2019-11-05,mumbai,4087,3,4.0,18,10288346.0,5675,Semi-Furnished,Plot,Owner,1.0,0
PROP-003104,2021-12-06,Delhi,2772,5,3.0,47,16276544.0,10910,Unfurnished,Office,Owner,0.0,1
,2021-06-25,Chennai,528,1,2.0,43,4760012.0,15753,Semi-Furnished,Villa,Builder,1.0,2
PROP-003106,2018-09-30,Bangalore,1712,3,1.0,44,12279043.0,10492,Furnished,Plot,Owner,0.0,2
PROP-003107,2022-04-30,Chennai,2360,1,2.0,27,18985897.0,8789,Semi-Furnished,Plot,Owner,0.0,1
PROP-003108,2019-01-10,Chennai,2397,3,2.0,47,17523715.0,10052,Unfurnished,Office,Agent,1.0,0
PROP-003109,2022-02-18,Mumbai,4984,4,4.0,32,4328968.0,9446,Semi-Furnished,Plot,Builder,1.0,1
PROP-003110,2018-03-17,Delhi,3721,5,1.0,2,8718478.0,7786,Unfurnished,Villa,Owner,1.0,2
,2018-10-05,Delhi,3530,5,1.0,18,9802943.0,18575,Unfurnished,Office,Builder,1.0,2
PROP-003112,2019-04-24,Delhi,2565,4,1.0,20,5279612.0,11816,Unfurnished,Apartment,Owner,1.0,0
PROP-003113,2020-06-15,Bangalore,983,1,3.0,34,16846370.0,13050,Unfurnished,Office,Agent,1.0,1
PROP-003114,2022-05-20,Kolkata,4139,2,4.0,4,10181021.0,7723,Semi-Furnished,Office,Agent,0.0,1
PROP-003115,2022-02-07,Mumbai,2795,1,2.0,49,10703128.0,4393,Unfurnished,Office,Builder,1.0,1
PROP-003116,2021-09-19,Delhi,3045,5,3.0,25,14521400.0,7989,Furnished,Villa,Owner,1.0,2
PROP-003117,2021-08-10,Bangalore,4487,3,,21,19490245.0,9434,Furnished,Villa,Owner,1.0,2
PROP-003118,2023-04-23,Bangalore,2153,5,1.0,39,13949578.0,10145,Semi-Furnished,Plot,Builder,0.0,2
PROP-003119,2020-11-25,Bangalore,1049,4,2.0,14,9255924.0,11413,Furnished,Villa,Agent,1.0,1
PROP-003120,2019-01-03,Chennai,4113,2,4.0,9,19222247.0,7676,Semi-Furnished,Villa,Owner,0.0,2
PROP-003121,2019-10-11,Mumbai,4019,5,1.0,43,15935455.0,18191,Unfurnished,Plot,Builder,0.0,0
PROP-003122,2019-08-27,Mumbai,2470,4,4.0,27,14407986.0,11008,Semi-Furnished,Villa,Agent,0.0,1
PROP-003123,2021-12-12,Mumbai,3551,1,4.0,8,4839318.0,13620,Furnished,Plot,Builder,0.0,0
PROP-003124,2022-03-07,Mumbai,3630,2,3.0,38,19736559.0,7218,Unfurnished,Plot,Owner,1.0,2
PROP-003125,2019-12-20,Pune,4645,4,4.0,27,7774745.0,13707,Semi-Furnished,Villa,Builder,1.0,0
PROP-003126,2019-02-10,Delhi,511,5,1.0,6,12748595.0,12430,Unfurnished,Villa,Agent,0.0,1
PROP-003127,2019-08-04,Delhi,3657,4,1.0,11,7162437.0,19336,Furnished,Office,Owner,1.0,0
PROP-003128,2019-03-14,Bangalore,4413,5,4.0,34,,5310,Unfurnished,Office,Agent,0.0,1
PROP-003129,2021-10-20,Bangalore,4683,1,2.0,32,11419660.0,8943,Unfurnished,Apartment,Agent,1.0,1
PROP-003130,2018-12-21,Bangalore,2756,2,1.0,24,2653396.0,15455,Furnished,Apartment,Owner,1.0,0
PROP-003131,2023-03-09,Mumbai,4853,1,3.0,39,12950418.0,15160,Semi-Furnished,Apartment,Builder,0.0,1
PROP-003132,2021-04-14,Mumbai,4288,4,3.0,33,16490143.0,13103,Furnished,Villa,Owner,1.0,0
PROP-003133,2019-07-11,Chennai,1918,4,1.0,19,5218517.0,12955,Unfurnished,Office,Agent,0.0,0
PROP-003134,2018-06-17,Delhi,4414,2,3.0,33,13011935.0,3382,Unfurnished,Villa,Builder,0.0,1
PROP-003135,2018-02-28,Delhi,3620,2,4.0,30,10776514.0,3943,Unfurnished,Office,Agent,1.0,2
PROP-003136,2020-06-24,Chennai,2126,2,,35,3688291.0,19679,Furnished,Office,Owner,1.0,1
PROP-003137,2021-05-17,Bangalore,2682,2,1.0,29,5111275.0,18949,Unfurnished,Plot,Owner,,1
PROP-003138,2020-08-23,Pune,4061,4,4.0,34,19236369.0,15537,Furnished,Office,Owner,0.0,0
PROP-003139,2018-01-12,Kolkata,3278,1,3.0,43,8103206.0,19728,Furnished,Office,Owner,1.0,0
PROP-003140,2023-04-14,Mumbai,3126,1,,46,12594593.0,4757,Furnished,Apartment,Owner,1.0,1
PROP-003141,2020-09-17,Bangalore,1789,3,4.0,35,11891509.0,17879,Furnished,Office,Builder,1.0,1
PROP-003142,2020-01-12,Bangalore,569,1,1.0,34,18276399.0,19944,Unfurnished,Plot,Agent,0.0,2
PROP-003143,2019-11-14,Pune,2127,4,1.0,43,9858860.0,8326,Furnished,Villa,Builder,1.0,0
PROP-003144,2020-02-17,Mumbai,4073,5,2.0,2,10760424.0,12929,Furnished,Villa,Builder,1.0,2
PROP-003145,2018-10-19,Kolkata,4840,2,4.0,44,2854662.0,7748,Semi-Furnished,Plot,Builder,0.0,0
PROP-003146,2019-02-10,Chennai,4067,4,1.0,15,12388327.0,7939,Furnished,Plot,Agent,0.0,0
PROP-003147,2021-08-05,Delhi,4312,2,4.0,35,14705817.0,16485,Unfurnished,Plot,Agent,1.0,1
PROP-003148,2022-02-27,Kolkata,3295,2,4.0,33,11560589.0,14848,Furnished,Office,Owner,1.0,2
PROP-003149,2018-10-19,Delhi,4295,2,1.0,17,16218551.0,18955,Semi-Furnished,Apartment,Builder,0.0,2
PROP-003150,2019-12-25,Pune,2722,2,2.0,7,3900362.0,3715,Unfurnished,Apartment,Builder,0.0,2
PROP-003151,2023-03-04,Mumbai,4126,3,3.0,12,8027648.0,16100,Furnished,Office,Agent,1.0,1
PROP-003152,2018-04-15,Bangalore,3008,3,2.0,40,17477708.0,14139,Furnished,Villa,Builder,0.0,1
PROP-003153,2022-10-26,Mumbai,3183,4,4.0,16,3774666.0,14166,Furnished,Villa,Agent,0.0,0
PROP-003154,2023-02-01,Delhi,3044,3,3.0,36,17554204.0,17139,Semi-Furnished,Villa,Agent,1.0,0
PROP-003155,2022-08-05,Pune,1229,2,2.0,3,17336361.0,16633,Furnished,Villa,Agent,1.0,0
PROP-003156,2019-12-29,Pune,1965,5,3.0,1,13430232.0,6118,Unfurnished,Plot,Agent,1.0,1
,2020-04-14,Bangalore,1716,3,1.0,16,2050402.0,3812,Semi-Furnished,Apartment,Agent,1.0,1
PROP-003158,2020-03-22,Delhi,1911,3,3.0,30,10581196.0,6621,Furnished,Villa,Builder,0.0,0
PROP-003159,2021-02-13,Delhi,515,4,3.0,1,6282789.0,16289,Unfurnished,Villa,Owner,1.0,1
PROP-003160,2022-10-10,Kolkata,3885,4,4.0,11,16596317.0,10365,Furnished,Apartment,Builder,0.0,2
PROP-003161,2018-07-28,Kolkata,1056,3,3.0,15,3762656.0,16948,Semi-Furnished,Villa,Builder,0.0,2
PROP-003162,2019-12-02,Chennai,3632,4,4.0,32,5576034.0,18682,Furnished,Apartment,Owner,1.0,2
PROP-003163,2020-07-03,Bangalore,4056,4,1.0,37,16523464.0,16554,Semi-Furnished,Villa,Builder,1.0,2
PROP-003164,2018-09-01,Pune,1668,1,4.0,34,13037890.0,13235,Semi-Furnished,Office,Owner,0.0,2
PROP-003165,2022-11-20,Mumbai,2788,5,1.0,48,17517361.0,13033,Furnished,Office,Agent,0.0,0
PROP-003166,2023-04-15,Delhi,4418,5,3.0,8,12743634.0,16339,Semi-Furnished,Villa,Builder,0.0,2
PROP-003167,2022-01-09,Mumbai,3787,5,2.0,46,,19941,Furnished,Office,Owner,1.0,2
,2018-10-12,Kolkata,902,5,1.0,3,6271535.0,10090,Semi-Furnished,Office,Agent,1.0,1
PROP-003169,2019-11-30,Bangalore,566,2,1.0,-13,18625223.0,11584,Semi-Furnished,Villa,Owner,0.0,0
PROP-003170,2020-04-24,Delhi,1956,2,,43,17015290.0,4996,Furnished,Plot,Agent,0.0,0
PROP-003171,2020-12-08,Mumbai,4481,2,3.0,38,17713225.0,4976,Semi-Furnished,Apartment,Agent,0.0,2
PROP-003172,2020-06-13,Pune,4920,2,2.0,34,18197509.0,15449,Unfurnished,Office,Builder,1.0,2
PROP-003173,2020-08-09,Mumbai,1344,1,2.0,3,18309082.0,9111,Semi-Furnished,Apartment,Owner,1.0,2
PROP-003174,2021-03-05,Pune,1383,2,4.0,5,13158371.0,10732,Unfurnished,Office,Agent,0.0,1
PROP-003175,2019-11-27,Kolkata,4625,5,1.0,21,11782898.0,13104,Semi-Furnished,Office,Owner,1.0,1
PROP-003176,2018-11-04,Mumbai,4678,3,4.0,42,13709697.0,4982,Unfurnished,Villa,Owner,0.0,0
PROP-003177,2018-01-12,Delhi,3079,3,1.0,43,7422602.0,8976,Furnished,Plot,Builder,1.0,2
PROP-003178,2021-05-10,Bangalore,1232,5,3.0,26,13642570.0,14373,Furnished,Villa,Builder,1.0,1
PROP-003179,2022-08-18,Bangalore,3681,5,3.0,12,19560631.0,17484,Semi-Furnished,Villa,Agent,0.0,0
,2019-05-07,Bangalore,3603,1,4.0,46,16648784.0,10778,Furnished,Office,Agent,1.0,0
PROP-003181,2021-02-19,Pune,2426,3,2.0,35,16678578.0,18005,Furnished,Plot,Owner,1.0,2
PROP-003182,2022-05-11,Mumbai,1360,4,2.0,41,3528886.0,6672,Semi-Furnished,Office,Builder,1.0,2
PROP-003183,2020-03-01,Kolkata,2714,3,3.0,4,2198179.0,7781,Semi-Furnished,Plot,Owner,1.0,2
PROP-003184,2019-09-02,Bangalore,3632,1,1.0,29,15252196.0,4118,Semi-Furnished,Villa,Owner,1.0,2
PROP-003185,2020-09-29,Mumbai,3686,1,1.0,19,3520742.0,17303,Semi-Furnished,Apartment,Builder,1.0,2
PROP-003186,2022-10-18,Pune,3420,2,3.0,7,6041525.0,7877,Furnished,Office,Builder,1.0,1
PROP-003187,2019-03-27,Delhi,3871,4,2.0,12,3814044.0,17807,Furnished,Villa,Owner,0.0,0
PROP-003188,2022-08-31,Bangalore,4724,1,1.0,24,6850165.0,12758,Furnished,Office,Builder,0.0,0
,2018-11-10,Mumbai,4283,4,4.0,49,16577515.0,17577,Unfurnished,Plot,Builder,1.0,0
PROP-003190,2022-04-03,Pune,4904,2,1.0,48,10486554.0,15386,Semi-Furnished,Office,Owner,0.0,0
PROP-003191,2019-10-14,Pune,4720,1,3.0,9,17028230.0,8562,Furnished,Villa,Builder,0.0,0
PROP-003192,2021-03-21,Kolkata,2682,4,3.0,1,8086479.0,6259,Furnished,Villa,Owner,0.0,2
PROP-003193,2022-04-23,Pune,4265,2,4.0,13,13705189.0,9951,Semi-Furnished,Plot,Owner,0.0,0
PROP-003194,2020-07-19,Bangalore,2768,2,1.0,27,4959091.0,12689,Unfurnished,Office,Agent,0.0,2
PROP-003195,2019-11-23,Chennai,4557,2,4.0,46,14938375.0,11701,Unfurnished,Apartment,Agent,1.0,2
PROP-003196,2023-03-06,Kolkata,2627,3,4.0,22,9363834.0,7345,Semi-Furnished,Plot,Owner,0.0,1
PROP-003197,2022-07-07,Chennai,4091,1,2.0,48,18748564.0,19628,Furnished,Office,Agent,0.0,0
PROP-003198,2022-01-16,Delhi,4331,4,1.0,44,17626341.0,17312,Semi-Furnished,Plot,Owner,0.0,2
PROP-003199,2018-10-10,Mumbai,4778,5,3.0,0,8877500.0,3749,Furnished,Villa,Owner,1.0,1
PROP-003200,2018-07-27,Mumbai,4340,1,2.0,45,,13325,Semi-Furnished,Plot,Owner,1.0,2
PROP-003201,2021-10-22,Delhi,3092,1,3.0,0,16027680.0,4608,Semi-Furnished,Plot,Owner,0.0,2
PROP-003202,2019-01-19,Chennai,2397,2,3.0,45,,7621,Unfurnished,Plot,Builder,0.0,2
PROP-003203,2019-01-01,Bangalore,2128,1,2.0,11,5204475.0,14069,Furnished,Office,Builder,0.0,2
PROP-003204,2019-06-13,Delhi,4527,4,4.0,21,18771779.0,9559,Unfurnished,Apartment,Agent,1.0,0
PROP-003205,2020-05-08,Kolkata,4485,5,4.0,38,11411618.0,16714,Unfurnished,Office,Owner,1.0,2
PROP-003206,2019-10-17,Delhi,2951,3,1.0,21,-16117898.0,14030,Unfurnished,Plot,Owner,0.0,0
PROP-003207,2022-01-11,Kolkata,2069,5,3.0,45,4818232.0,4312,Furnished,Office,Builder,1.0,1
,2019-10-18,Bangalore,1401,3,4.0,36,9230736.0,3723,Furnished,Plot,Owner,0.0,2
PROP-003209,2020-03-29,Chennai,3061,3,1.0,47,12736711.0,7563,Semi-Furnished,Apartment,Builder,0.0,0
PROP-003210,2021-10-20,Kolkata,3851,4,4.0,11,14940200.0,5576,Unfurnished,Villa,Owner,1.0,1
