sku,product_name,category,warehouse,stock_date,stock_qty,reorder_point,incoming_qty,outgoing_qty,unit_cost,stock_value,days_since_last_stock,is_low_stock,supplier
SKU-00117,Product_445,Home,WH-Mumbai,2023-07-29,736,28,350.0,98,2603.0,392118,35,0,Supplier_55
SKU-01372,Product_386,Home,WH-Mumbai,,189,57,43.0,148,37.0,27714,78,1,Supplier_80
SKU-01713,Product_337,Books,WH-Mumbai,2023-06-02,549,47,129.0,227,2493.0,345209,55,1,Supplier_30
SKU-01792,Product_53,Books,WH-Chennai,2023-10-27,894,96,293.0,254,348.0,420829,41,0,Supplier_18
SKU-00365,Product_457,Books,WH-Delhi,2023-05-12,466,69,226.0,67,1996.0,226438,88,0,Supplier_70
SKU-01259,Product_353,Grocery,WH-Chennai,2023-01-04,326,63,193.0,468,113.0,100525,68,0,Supplier_2
SKU-00560,Product_100,Home,WH-Chennai,2023-12-22,939,26,9.0,80,2671.0,262967,3,0,Supplier_63
SKU-00150,Product_304,Books,WH-Chennai,2023-12-13,188,28,227.0,290,1693.0,101418,0,1,Supplier_40
SKU-01955,Product_52,Home,WH-Chennai,2024-02-05,10,28,195.0,293,4319.0,314334,19,1,Supplier_13
SKU-00367,Product_313,Grocery,WH-Mumbai,2023-03-23,419,54,150.0,8,1111.0,333336,87,1,Supplier_49
SKU-01315,Product_111,Apparel,WH-Mumbai,2023-01-03,601,74,453.0,202,1476.0,442841,44,0,Supplier_13
SKU-00607,Product_21,Apparel,WH-Delhi,2023-10-13,-661,21,265.0,2,3138.0,117147,77,1,Supplier_77
SKU-01415,Product_496,Books,WH-Mumbai,2023-05-11,905,10,265.0,419,2554.0,181711,39,0,Supplier_89
SKU-00024,Product_350,Grocery,WH-Chennai,2023-07-23,667,52,323.0,457,4373.0,203095,84,0,Supplier_14
SKU-00698,Product_301,Grocery,WH-Chennai,2023-06-15,523,53,307.0,277,2590.0,109588,3,0,Supplier_63
SKU-00307,Product_6,Grocery,WH-Chennai,2023-02-27,436,40,85.0,161,4024.0,105545,67,0,Supplier_24
SKU-00796,Product_9,Grocery,WH-Chennai,2023-03-26,716,20,229.0,63,4922.0,410968,57,0,Supplier_40
SKU-01398,Product_244,Books,WH-Delhi,2023-01-22,485,45,4430.0,192,952.0,73838,59,1,Supplier_62
SKU-01000,Product_464,Grocery,WH-Mumbai,2024-02-01,894,69,148.0,399,1475.0,61622,9,1,Supplier_47
SKU-01444,Product_140,Apparel,WH-Mumbai,2023-01-12,614,34,346.0,7,4792.0,143416,64,0,Supplier_19
SKU-00923,Product_339,Books,WH-Delhi,2023-09-09,253,30,496.0,281,4514.0,213052,54,0,Supplier_33
SKU-00087,Product_60,Apparel,WH-Bangalore,2023-06-28,516,82,105.0,288,353.0,286378,71,1,Supplier_12
SKU-01132,Product_60,Books,WH-Mumbai,2023-06-13,55,60,,439,,321754,29,0,Supplier_95
SKU-01844,Product_364,Grocery,WH-Bangalore,2023-10-02,756,60,147.0,56,3917.0,65533,1,0,Supplier_13
SKU-01632,Product_174,Home,WH-Mumbai,2023-11-26,175,44,,4,4125.0,185036,49,1,Supplier_35
SKU-00794,Product_452,Grocery,WH-Bangalore,2023-06-02,974,99,175.0,287,4517.0,197793,39,0,Supplier_24
SKU-00835,Product_149,Home,WH-Mumbai,,32,76,59.0,198,3712.0,26848,11,0,Supplier_66
SKU-00441,Product_331,Home,WH-Bangalore,2023-10-30,922,22,352.0,415,1845.0,82945,11,0,Supplier_48
SKU-01036,Product_485,Grocery,WH-Delhi,2023-11-06,582,32,184.0,168,3491.0,365698,25,0,Supplier_37
SKU-00968,Product_442,Electronics,WH-Chennai,2024-01-09,-317,40,17.0,260,1512.0,175425,55,0,Supplier_2
SKU-01845,Product_194,Electronics,WH-Bangalore,2023-10-18,118,82,188.0,90,610.0,256529,84,1,Supplier_80
SKU-00036,Product_30,Apparel,WH-Mumbai,2023-07-01,497,32,40.0,11,3012.0,382568,81,0,Supplier_19
SKU-01456,Product_489,Books,WH-Delhi,2024-01-25,946,32,96.0,266,2603.0,238136,65,0,Supplier_73
SKU-01660,Product_85,Grocery,WH-Mumbai,2023-02-04,245,65,415.0,83,4042.0,271206,8,1,Supplier_12
SKU-00161,Product_280,Grocery,WH-Delhi,2023-09-29,3,66,120.0,296,1286.0,57414,20,0,Supplier_99
SKU-01617,Product_59,Books,WH-Delhi,2024-01-31,700,99,50.0,114,3217.0,117147,51,1,Supplier_6
SKU-00485,Product_71,Apparel,WH-Delhi,2023-09-24,-978,31,,464,4895.0,397663,5,1,Supplier_88
SKU-00750,Product_68,Electronics,WH-Mumbai,2023-03-11,760,28,436.0,339,548.0,332538,13,1,Supplier_21
SKU-00804,Product_351,Home,WH-Bangalore,2023-08-16,195,26,36.0,8,2022.0,54433,14,0,Supplier_78
SKU-00533,Product_217,Home,WH-Mumbai,2023-06-21,-115,94,294.0,477,4120.0,143778,86,1,Supplier_15
SKU-01675,Product_266,Grocery,WH-Delhi,2023-11-12,403,46,149.0,125,1772.0,5807,36,0,Supplier_2
SKU-01587,Product_186,Books,WH-Mumbai,2023-05-30,380,19,3.0,271,4999.0,173613,61,0,Supplier_82
SKU-01019,Product_267,Grocery,WH-Bangalore,2023-10-21,155,83,20.0,39,-2641.0,145442,28,1,Supplier_92
SKU-01085,Product_118,Books,WH-Mumbai,2023-12-01,314,84,31.0,361,4938.0,96389,28,1,Supplier_43
SKU-00374,Product_170,Books,WH-Bangalore,2023-01-10,229,68,252.0,410,203.0,395506,60,1,Supplier_53
SKU-00749,Product_95,Books,WH-Mumbai,2023-04-26,451,11,148.0,214,4297.0,286170,42,1,Supplier_5
SKU-01435,Product_287,Books,WH-Delhi,2023-11-22,671,91,37.0,180,2605.0,284510,8,1,Supplier_88
SKU-01711,Product_71,Grocery,WH-Chennai,2023-04-11,803,67,234.0,12,162.0,249129,44,0,Supplier_76
SKU-01593,Product_14,Electronics,WH-Bangalore,2023-09-20,302,45,109.0,473,4206.0,235553,65,0,Supplier_46
SKU-01928,Product_171,Apparel,WH-Chennai,2023-04-24,29,21,415.0,386,4932.0,412123,85,0,Supplier_58
SKU-01791,Product_19,Electronics,WH-Bangalore,2023-02-23,564,31,131.0,366,3725.0,417268,67,1,Supplier_14
SKU-01800,Product_196,Grocery,WH-Chennai,2023-05-28,542,92,136.0,434,4847.0,333152,85,0,Supplier_79
SKU-00094,Product_492,Electronics,WH-Chennai,2023-12-19,301,81,206.0,268,2063.0,112599,54,0,Supplier_65
SKU-00746,Product_392,Electronics,WH-Mumbai,2023-07-27,688,64,36.0,14,4887.0,286143,17,0,Supplier_51
SKU-01601,Product_417,Home,WH-Delhi,2023-04-29,530,95,362.0,242,4214.0,15061,3,0,Supplier_90
SKU-00560,Product_370,Apparel,WH-Bangalore,2023-08-25,647,81,14.0,181,1407.0,33186,38,1,Supplier_3
SKU-00726,Product_82,Electronics,WH-Bangalore,2023-06-08,668,80,,386,738.0,355930,74,1,Supplier_58
SKU-01975,Product_377,Electronics,WH-Chennai,2023-02-12,950,91,150.0,282,3395.0,22299,79,1,Supplier_80
SKU-00856,Product_54,Home,WH-Mumbai,2024-02-05,784,55,262.0,240,4195.0,424464,1,0,Supplier_69
SKU-00447,Product_303,Grocery,WH-Bangalore,2024-01-10,533,51,251.0,457,4265.0,111866,2,1,Supplier_63
SKU-00044,Product_84,Electronics,WH-Mumbai,2023-12-26,577,21,458.0,418,3881.0,15324,30,1,Supplier_20
SKU-00606,Product_321,Electronics,WH-Bangalore,2023-08-07,746,97,155.0,70,,384895,75,1,Supplier_29
SKU-01055,Product_317,Electronics,WH-Chennai,2023-10-23,462,42,345.0,76,889.0,173060,31,1,Supplier_49
SKU-00349,Product_332,Home,WH-Bangalore,2024-02-03,834,64,17.0,17,4746.0,452657,72,0,Supplier_5
SKU-00709,Product_445,Apparel,WH-Chennai,2023-10-10,723,98,56.0,263,959.0,45064,15,0,Supplier_14
SKU-01663,Product_70,Books,WH-Mumbai,2023-06-01,715,49,110.0,254,958.0,385272,42,0,Supplier_91
SKU-01845,Product_411,Grocery,WH-Mumbai,2023-04-18,72,12,79.0,247,1851.0,290239,29,0,
SKU-01709,Product_112,Apparel,WH-Chennai,,690,31,52.0,316,3630.0,161358,27,1,Supplier_62
SKU-01246,Product_55,Grocery,WH-Mumbai,2023-07-03,679,22,460.0,60,799.0,99825,20,1,Supplier_64
SKU-00893,Product_365,Grocery,WH-Delhi,2023-08-12,-733,54,192.0,67,3754.0,344620,30,1,Supplier_11
SKU-01078,Product_449,Electronics,WH-Chennai,2023-07-17,927,15,10.0,104,760.0,62056,69,0,Supplier_82
SKU-00880,Product_116,Books,WH-Bangalore,2023-07-31,861,12,60.0,74,2628.0,157354,62,0,Supplier_46
SKU-00813,Product_270,Apparel,WH-Bangalore,2023-05-05,935,85,343.0,230,4545.0,179385,3,1,Supplier_94
SKU-01817,Product_132,Home,WH-Delhi,2023-09-03,832,82,316.0,38,2639.0,313904,26,1,Supplier_2
SKU-01960,Product_420,Books,WH-Chennai,2023-01-21,982,80,280.0,409,1138.0,496036,5,0,Supplier_95
SKU-01746,Product_348,Apparel,WH-Delhi,,904,64,,162,4903.0,124766,6,0,Supplier_18
SKU-00605,Product_39,Home,WH-Mumbai,2023-04-10,338,34,255.0,152,545.0,465426,30,0,Supplier_51
SKU-00512,Product_255,Grocery,WH-Delhi,2024-01-05,406,85,183.0,69,3349.0,313769,57,1,Supplier_66
SKU-01338,Product_414,Grocery,WH-Bangalore,2023-01-26,994,16,384.0,443,527.0,102230,53,1,Supplier_83
SKU-00273,Product_332,Apparel,WH-Bangalore,2023-06-30,874,13,123.0,371,914.0,336877,46,1,Supplier_60
SKU-01936,Product_475,Books,WH-Chennai,2023-12-06,30,57,482.0,100,2551.0,192639,29,0,Supplier_1
SKU-01577,Product_94,Books,WH-Bangalore,2024-01-20,736,60,417.0,375,1472.0,17250,18,0,Supplier_26
SKU-01895,Product_63,Books,WH-Chennai,2023-01-13,998,75,57.0,395,3953.0,431482,44,1,Supplier_38
SKU-00460,Product_428,Electronics,WH-Bangalore,2023-12-30,502,88,296.0,2,225.0,406019,33,0,Supplier_66
SKU-01685,Product_459,Grocery,WH-Delhi,2023-02-16,926,23,263.0,151,,184360,30,1,Supplier_87
SKU-00903,Product_38,Books,WH-Chennai,2023-01-21,784,67,294.0,7,221.0,165440,65,0,Supplier_12
SKU-01906,Product_418,Home,WH-Mumbai,2023-01-05,746,74,327.0,458,988.0,60768,17,0,Supplier_47
SKU-01111,Product_366,Apparel,WH-DELHI,2023-09-15,136,72,357.0,377,1881.0,435037,88,1,Supplier_69
SKU-00354,Product_322,Apparel,WH-Delhi,2023-03-08,82,99,182.0,139,597.0,188203,52,1,Supplier_72
SKU-01986,Product_8,Apparel,WH-Mumbai,2023-09-27,793,78,286.0,153,1746.0,52091,44,0,Supplier_17
SKU-01402,Product_282,Apparel,WH-Mumbai,2023-07-25,372,85,310.0,429,31.0,12297,30,1,Supplier_22
SKU-00873,Product_255,Apparel,WH-Chennai,2023-02-17,546,74,321.0,297,1528.0,265546,24,1,Supplier_5
SKU-01995,Product_246,Home,WH-Mumbai,2023-10-13,41,47,393.0,205,,241122,62,1,Supplier_82
SKU-01619,Product_110,Electronics,WH-Chennai,2023-11-26,832,33,497.0,408,4546.0,28122,58,0,Supplier_35
SKU-01460,Product_184,Home,WH-Chennai,2023-02-26,977,67,479.0,332,1801.0,129406,46,0,Supplier_9
SKU-00273,Product_214,Home,WH-Delhi,2023-12-01,586,36,116.0,149,3412.0,182319,11,1,Supplier_68
SKU-01943,Product_222,Electronics,WH-Delhi,2023-08-29,457,85,458.0,368,-664.0,9973,52,1,Supplier_96
SKU-01139,Product_97,Books,WH-Chennai,2023-06-24,-208,99,164.0,228,4547.0,199535,31,1,Supplier_97
SKU-01857,Product_35,Books,WH-Mumbai,2024-01-22,945,15,,176,3086.0,292986,73,0,Supplier_25
SKU-02000,Product_219,Electronics,WH-Bangalore,2023-01-06,24,64,315.0,62,2166.0,494375,31,0,Supplier_64
SKU-00864,Product_78,Apparel,WH-Mumbai,2023-10-03,94,30,181.0,121,,69608,88,0,Supplier_93
SKU-00200,Product_431,Home,WH-Bangalore,2023-11-15,165,59,208.0,1,1409.0,232751,5,1,Supplier_57
SKU-01810,Product_178,Home,WH-Mumbai,2023-08-19,220,60,492.0,264,1109.0,402922,53,1,Supplier_57
SKU-00381,Product_180,Electronics,WH-Chennai,2023-11-19,545,85,484.0,311,,424283,72,1,Supplier_85
SKU-01785,Product_403,Grocery,WH-Mumbai,2023-03-08,867,89,469.0,227,1585.0,108183,26,0,Supplier_45
SKU-01311,Product_42,Books,WH-Mumbai,2023-10-15,870,35,135.0,259,3181.0,467444,19,0,Supplier_41
SKU-01742,Product_44,Apparel,WH-Chennai,2023-11-21,762,17,140.0,111,3659.0,356812,55,1,Supplier_60
SKU-01837,Product_209,Grocery,WH-Mumbai,2023-04-21,832,98,86.0,338,4373.0,236311,77,0,Supplier_27
SKU-01958,Product_443,Books,WH-Bangalore,2023-10-09,980,24,324.0,461,3293.0,98364,53,0,Supplier_80
SKU-01093,Product_192,Books,WH-Mumbai,2023-05-19,-500,75,125.0,222,2570.0,454427,81,1,Supplier_64
SKU-00914,Product_353,Grocery,WH-Mumbai,2023-08-20,405,13,307.0,209,2766.0,466018,10,1,Supplier_63
SKU-00972,Product_339,Apparel,WH-Chennai,2023-05-03,944,17,232.0,31,2142.0,173100,27,1,Supplier_11
SKU-00738,Product_300,Electronics,WH-Delhi,2023-07-27,813,15,363.0,385,3604.0,439620,6,1,Supplier_69
SKU-00705,Product_135,Home,WH-Delhi,2023-11-24,840,89,191.0,167,2493.0,205495,1,0,Supplier_24
SKU-00084,Product_388,Books,WH-Delhi,2023-06-09,385,53,175.0,443,4530.0,102163,21,0,Supplier_90
SKU-01275,Product_300,Home,WH-Delhi,2023-02-11,427,61,159.0,37,2483.0,278407,37,0,Supplier_52
SKU-00613,Product_40,Books,WH-DELHI,2023-01-27,918,83,163.0,215,1657.0,466641,13,0,Supplier_43
SKU-01029,Product_25,Electronics,WH-Chennai,2023-07-19,535,76,259.0,335,912.0,405796,57,0,Supplier_88
SKU-01247,Product_98,Home,WH-Mumbai,2023-08-15,148,79,16.0,137,4691.0,265410,60,0,Supplier_17
SKU-01999,Product_266,Grocery,WH-Bangalore,2023-08-15,308,58,145.0,44,4201.0,302456,37,0,Supplier_15
SKU-01160,Product_190,Apparel,WH-Chennai,2023-04-04,470,50,471.0,78,3938.0,411940,69,1,Supplier_86
SKU-01542,Product_44,Home,WH-Bangalore,,15,48,231.0,142,1586.0,380418,79,1,Supplier_31
SKU-00216,Product_432,Grocery,WH-Mumbai,2023-08-04,440,65,442.0,197,1830.0,135805,76,0,Supplier_15
SKU-01064,Product_231,Electronics,WH-Delhi,2023-10-12,296,98,251.0,68,4311.0,305486,16,1,Supplier_74
SKU-00668,Product_365,Home,WH-Mumbai,2023-05-04,260,83,417.0,106,2527.0,221967,38,0,Supplier_99
SKU-00818,Product_328,Books,WH-Delhi,2023-10-13,960,42,98.0,94,2220.0,310078,54,0,Supplier_37
SKU-01493,Product_139,Grocery,WH-Chennai,2023-03-14,55,35,128.0,48,1569.0,144173,30,0,Supplier_36
SKU-00734,Product_290,Electronics,WH-Mumbai,2024-01-25,942,18,31.0,240,1650.0,133536,79,0,Supplier_43
SKU-00998,Product_18,Apparel,WH-Bangalore,2023-01-01,423,80,229.0,343,1031.0,82151,62,0,Supplier_79
SKU-00601,Product_124,Books,WH-Mumbai,2023-08-26,282,15,,267,3624.0,219601,69,1,Supplier_83
SKU-00826,Product_415,Home,WH-Chennai,2023-06-10,338,52,344.0,386,4029.0,436526,11,1,Supplier_94
SKU-01465,Product_11,Books,WH-Mumbai,2023-06-13,233,84,106.0,331,85.0,19800,80,1,Supplier_71
SKU-01692,Product_321,Grocery,WH-Bangalore,2024-01-17,997,95,241.0,32,4427.0,210323,70,1,Supplier_3
SKU-00666,Product_264,Grocery,WH-Delhi,2023-12-27,154,46,259.0,203,2765.0,107099,64,0,Supplier_42
SKU-01673,Product_251,Books,WH-Delhi,2023-06-14,137,29,190.0,197,4923.0,6503,41,1,Supplier_92
SKU-00716,Product_96,Apparel,WH-Chennai,2023-02-17,887,28,214.0,124,3185.0,52666,40,0,Supplier_94
SKU-00833,Product_272,Home,WH-Chennai,2023-11-19,201,23,392.0,384,2209.0,462447,29,0,Supplier_65
SKU-01769,Product_136,Electronics,WH-Chennai,2023-08-31,878,52,471.0,173,3940.0,168080,84,1,Supplier_36
SKU-00196,Product_435,Apparel,WH-Bangalore,2023-09-05,741,78,344.0,379,2758.0,265443,65,0,Supplier_62
SKU-00386,Product_409,Electronics,WH-Delhi,2023-11-11,676,12,151.0,476,2946.0,458375,61,0,Supplier_96
SKU-01541,Product_485,Home,WH-Bangalore,2023-12-14,235,98,165.0,100,3456.0,300112,27,1,Supplier_19
SKU-01262,Product_158,Electronics,WH-Bangalore,,803,64,84.0,100,4463.0,167293,10,1,Supplier_8
SKU-00140,Product_364,Electronics,WH-Chennai,2023-04-13,123,40,79.0,368,3024.0,264203,69,1,Supplier_72
SKU-00830,Product_43,Apparel,WH-Mumbai,2023-11-25,481,59,495.0,496,4140.0,35392,48,0,Supplier_36
SKU-01445,Product_18,Apparel,WH-Mumbai,2023-11-09,165,65,177.0,416,1920.0,183537,79,1,Supplier_93
SKU-00813,Product_480,Apparel,WH-Bangalore,2023-07-23,11,67,261.0,337,4323.0,231257,77,0,Supplier_46
SKU-00581,Product_154,Grocery,WH-Mumbai,2023-06-06,250,80,130.0,74,1344.0,338702,11,1,Supplier_80
SKU-00925,Product_452,Home,WH-Mumbai,2024-01-12,41,61,24.0,4,727.0,350947,49,1,Supplier_61
SKU-00212,Product_465,Home,WH-Chennai,,736,46,,117,1766.0,234964,68,1,Supplier_21
SKU-00655,Product_117,Electronics,WH-Delhi,2023-07-28,459,96,300.0,317,184.0,152665,18,1,Supplier_71
SKU-00211,Product_211,Apparel,WH-Chennai,2023-04-06,530,63,486.0,292,2619.0,198791,62,1,Supplier_21
SKU-01451,Product_125,Electronics,WH-Delhi,2023-07-24,850,40,421.0,80,3681.0,468420,71,0,Supplier_93
SKU-01300,Product_277,Grocery,WH-Chennai,2023-07-25,495,20,254.0,128,4717.0,398651,9,1,Supplier_50
SKU-00014,Product_234,Home,WH-Delhi,2023-06-05,825,54,473.0,88,1452.0,468466,47,0,Supplier_13
SKU-00916,Product_151,Electronics,WH-Bangalore,2023-01-08,175,26,219.0,404,948.0,499786,19,0,Supplier_43
SKU-01357,Product_18,Home,WH-Chennai,2023-01-19,831,37,294.0,159,2994.0,389070,16,0,Supplier_62
SKU-00428,Product_400,Books,WH-Chennai,2023-10-04,623,60,141.0,458,-4490.0,320583,54,1,Supplier_27
SKU-00596,Product_325,Apparel,WH-Delhi,2023-07-11,940,94,320.0,292,617.0,126688,88,0,Supplier_54
SKU-01818,Product_324,Apparel,WH-Delhi,2023-08-12,991,97,140.0,200,1992.0,401392,7,0,Supplier_58
SKU-01099,Product_427,Home,WH-Mumbai,2023-04-13,81,49,,193,2083.0,110924,18,1,Supplier_29
SKU-01842,Product_320,Apparel,WH-Chennai,2023-11-05,786,36,302.0,175,4290.0,377374,58,0,Supplier_31
SKU-01859,Product_129,Apparel,WH-Bangalore,2023-02-22,649,93,447.0,397,2273.0,397087,14,0,Supplier_81
SKU-00648,Product_478,Books,WH-Chennai,2023-11-12,212,51,418.0,335,4409.0,421986,80,0,Supplier_87
SKU-01024,Product_438,Grocery,WH-Mumbai,2023-10-29,629,30,359.0,210,491.0,53137,27,1,Supplier_64
SKU-01604,Product_327,Grocery,WH-Bangalore,,763,65,471.0,0,3451.0,12981,37,0,Supplier_7
SKU-00822,Product_92,Home,WH-Mumbai,2023-04-20,703,33,314.0,365,2985.0,52807,11,0,Supplier_77
SKU-00975,Product_209,Home,WH-Bangalore,2023-07-27,259,60,198.0,428,4606.0,348305,12,1,Supplier_72
SKU-00828,Product_239,Home,WH-Bangalore,2023-03-03,551,43,130.0,10,4432.0,234047,11,0,Supplier_67
SKU-01626,Product_30,Home,WH-Bangalore,2024-02-02,720,38,471.0,363,1311.0,296350,21,0,Supplier_10
SKU-00456,Product_333,Grocery,WH-Delhi,2023-07-05,934,43,274.0,3,857.0,130198,37,1,Supplier_4
SKU-01990,Product_69,Grocery,WH-Chennai,2024-01-16,277,77,327.0,166,3040.0,183516,50,0,Supplier_93
SKU-00654,Product_475,Grocery,WH-Chennai,2023-02-28,984,53,167.0,134,3846.0,120703,80,0,Supplier_88
SKU-00299,Product_471,Apparel,WH-Delhi,2023-10-06,268,12,281.0,182,2052.0,260376,86,1,Supplier_77
SKU-00325,Product_271,Electronics,WH-Bangalore,2023-06-11,91,14,133.0,230,525.0,12764,70,1,Supplier_60
SKU-00082,Product_147,Apparel,WH-Mumbai,,467,80,119.0,20,4963.0,415000,61,1,Supplier_90
SKU-00167,Product_281,Grocery,WH-Chennai,2024-01-21,567,47,161.0,396,3400.0,411215,45,1,Supplier_49
SKU-01502,Product_142,Electronics,WH-Delhi,2023-01-04,34,88,335.0,141,4541.0,406662,54,0,Supplier_17
SKU-01752,Product_239,Grocery,WH-Chennai,2023-10-01,561,36,38.0,18,3497.0,163718,43,0,Supplier_52
SKU-01609,Product_410,Books,WH-Mumbai,2024-01-28,580,59,189.0,378,428.0,349720,50,1,Supplier_8
SKU-00314,Product_164,Home,WH-Delhi,2023-01-09,689,27,22.0,360,2162.0,348879,71,0,Supplier_94
SKU-00052,Product_260,Apparel,WH-Mumbai,2023-04-23,443,51,478.0,161,4029.0,372318,44,0,Supplier_2
SKU-01866,Product_487,Apparel,WH-Bangalore,2023-09-14,79,51,374.0,352,1224.0,351008,11,1,Supplier_93
SKU-01515,Product_283,Books,WH-Bangalore,,718,63,441.0,119,2857.0,470618,76,1,Supplier_62
SKU-01295,Product_206,Apparel,WH-Delhi,2023-03-04,139,76,284.0,300,4097.0,399917,13,1,Supplier_92
SKU-01875,Product_219,Electronics,WH-Bangalore,2023-05-13,783,52,51.0,462,,432694,34,1,Supplier_2
SKU-00688,Product_118,Books,WH-Mumbai,2023-05-22,35,56,79.0,186,2833.0,117237,72,1,Supplier_77
SKU-00166,Product_98,Home,WH-Mumbai,2023-04-04,674,62,180.0,161,4878.0,342423,60,1,Supplier_54
SKU-01240,Product_12,Home,WH-Chennai,2023-05-06,731,36,271.0,128,1156.0,92353,9,1,Supplier_52
SKU-01556,Product_263,Books,WH-Bangalore,2023-07-27,516,76,158.0,30,2613.0,270835,48,1,Supplier_77
SKU-00411,Product_335,Books,WH-Mumbai,2023-02-26,563,58,281.0,54,1365.0,345530,8,1,Supplier_45
SKU-00818,Product_296,Grocery,WH-Delhi,2023-09-02,17,31,409.0,479,4238.0,180757,21,0,Supplier_3
SKU-00428,Product_443,Apparel,WH-Delhi,2023-04-25,444,62,122.0,169,715.0,254247,10,0,Supplier_48
SKU-00750,Product_109,Books,WH-Bangalore,2023-05-12,98,97,436.0,50,1608.0,349373,49,0,Supplier_22
SKU-00429,Product_76,Books,WH-Mumbai,2023-06-18,887,55,61.0,105,,347379,19,0,Supplier_58
SKU-00312,Product_367,Home,WH-Bangalore,2023-03-15,638,37,205.0,163,806.0,432606,64,0,Supplier_23
SKU-01134,Product_210,Electronics,WH-Delhi,2023-10-25,98,73,452.0,49,2183.0,433332,24,0,Supplier_55
SKU-01658,Product_178,Home,WH-Delhi,2023-09-12,252,19,460.0,344,3006.0,106611,9,0,Supplier_84
SKU-01859,Product_470,Grocery,WH-Mumbai,2023-09-24,900,19,313.0,55,1324.0,101355,77,0,Supplier_67
SKU-01087,Product_376,Books,WH-Bangalore,2023-02-14,487,84,68.0,83,3228.0,111301,61,0,Supplier_62
SKU-01067,Product_284,Books,WH-Delhi,2024-01-26,272,70,445.0,224,3890.0,482972,31,0,Supplier_36
SKU-01246,Product_442,Grocery,WH-Mumbai,2023-01-18,571,39,473.0,234,2286.0,217320,31,0,Supplier_84
SKU-00446,Product_324,Books,WH-Bangalore,2023-05-22,95,52,75.0,224,1036.0,316315,11,1,Supplier_70
SKU-01822,Product_261,Home,WH-Bangalore,2023-05-01,521,35,171.0,403,2918.0,398218,30,1,Supplier_100
SKU-01281,Product_189,Apparel,WH-Mumbai,2023-10-06,752,57,483.0,493,4225.0,419465,83,0,Supplier_31
SKU-01982,Product_364,Books,WH-Chennai,2023-04-05,752,48,222.0,65,,44711,24,1,Supplier_37
SKU-00204,Product_311,Books,WH-Bangalore,2023-06-18,-945,25,403.0,136,1675.0,425821,75,0,Supplier_70
SKU-01924,Product_56,Home,WH-Bangalore,2023-02-03,233,54,196.0,477,1349.0,443461,27,0,Supplier_42
SKU-01237,Product_152,Grocery,WH-Chennai,2023-11-23,280,70,28.0,473,-2394.0,492511,60,0,Supplier_31
SKU-00302,Product_308,Books,WH-Delhi,2023-09-02,344,28,387.0,48,3891.0,466202,30,1,Supplier_36
SKU-00859,Product_309,Electronics,WH-Chennai,2024-02-04,747,76,355.0,33,1670.0,154685,7,0,Supplier_89
SKU-00124,Product_420,Home,WH-Chennai,2023-11-14,253,38,366.0,259,4353.0,140527,73,0,Supplier_71
SKU-00969,Product_31,Electronics,WH-Chennai,2023-09-23,978,22,233.0,31,2632.0,383134,66,0,Supplier_30
SKU-01570,Product_328,Books,WH-Bangalore,2023-02-10,672,68,112.0,482,3230.0,329059,45,0,Supplier_60
SKU-01247,Product_341,Grocery,WH-Delhi,2023-08-02,204,89,457.0,252,1920.0,479099,51,1,Supplier_94
SKU-00478,Product_355,Apparel,WH-Delhi,2023-01-17,179,76,21.0,112,1641.0,335871,9,1,Supplier_13
SKU-00051,Product_441,Electronics,WH-Mumbai,2024-01-26,729,84,470.0,331,408.0,466362,83,0,Supplier_2
SKU-01999,Product_479,Books,WH-Bangalore,2023-02-08,406,73,237.0,372,2057.0,252684,12,1,Supplier_74
SKU-01327,Product_167,Books,WH-Bangalore,,323,27,85.0,395,1359.0,156363,83,0,Supplier_79
SKU-01772,Product_69,Books,WH-Bangalore,2023-06-01,294,49,455.0,180,395.0,69813,11,1,Supplier_35
SKU-01405,Product_277,Apparel,WH-Bangalore,2023-10-27,281,66,420.0,228,636.0,64919,27,0,Supplier_56
SKU-01948,Product_45,Electronics,WH-Mumbai,2023-07-31,297,34,373.0,219,157.0,79349,86,0,Supplier_29
SKU-00241,Product_243,Books,WH-Delhi,2023-01-13,190,30,374.0,455,1081.0,74263,74,0,Supplier_79
SKU-00441,Product_158,Electronics,WH-Delhi,2023-09-15,452,52,292.0,364,2942.0,447582,19,1,Supplier_5
SKU-01630,Product_405,Apparel,WH-Chennai,2023-10-09,229,77,43.0,423,292.0,165314,88,1,Supplier_86
SKU-01672,Product_251,Books,WH-Mumbai,2023-12-20,585,83,58.0,82,4233.0,340097,56,1,Supplier_35
SKU-01745,Product_427,Home,WH-Chennai,2023-04-06,977,16,191.0,443,4310.0,150815,73,1,Supplier_46
SKU-00749,Product_142,Grocery,WH-Bangalore,2023-02-14,362,61,320.0,132,1228.0,1969,0,1,Supplier_67
SKU-01448,Product_197,Grocery,WH-Chennai,2023-10-05,535,55,328.0,116,3830.0,430390,36,0,Supplier_54
SKU-01894,Product_499,Books,WH-Delhi,2023-05-08,383,54,,166,2945.0,20832,53,0,Supplier_95
SKU-01450,Product_151,Electronics,WH-Bangalore,2023-05-26,943,51,20.0,317,1823.0,222011,35,0,Supplier_24
SKU-01696,Product_176,Books,WH-Bangalore,2024-01-17,461,29,390.0,10,4187.0,85851,35,1,Supplier_29
SKU-00164,Product_232,Home,WH-Chennai,2023-03-19,903,53,187.0,480,587.0,401446,16,1,Supplier_33
