employee_id,join_date,department,role,age,gender,salary,tenure_months,performance_score,satisfaction_score,overtime_hours,trainings_attended,attrition,last_promotion_months_ago
EMP-005068,2018-07-01,HR,Junior,35,Female,1989508,94.0,2.2324417786908266,2.5818075443123223,28,5,1.0,35
EMP-005069,2021-07-15,Sales,Mid,32,Male,1121974,96.0,3.5729202973519594,2.3736049680755005,32,6,1.0,3
EMP-005070,2016-02-21,Finance,Senior,28,Male,1538367,90.0,1.3061874685990027,2.4754363811093514,38,9,1.0,26
EMP-005071,2016-07-16,Finance,Manager,22,Female,985426,114.0,2.2435197986302082,2.4557600351148414,44,0,0.0,39
EMP-005072,2017-06-01,Finance,Junior,51,Male,614859,71.0,2.7752847170704125,2.6590522760203887,7,-5,1.0,45
EMP-005073,2019-08-31,IT,Junior,26,Female,629981,102.0,2.911715333732968,2.919135372481479,31,6,0.0,11
EMP-005074,2019-07-31,Marketing,Senior,50,Male,886164,51.0,4.118399705645045,1.3799298426507307,25,5,0.0,27
EMP-005075,2015-08-30,Sales,Junior,44,Female,1328871,4.0,2.637219152103944,2.655626561072881,10,7,1.0,32
EMP-005076,2021-01-23,Finance,Junior,55,Female,635317,77.0,2.000051069529391,,42,0,1.0,34
EMP-005077,2015-10-02,Finance,Senior,49,Female,941066,55.0,4.5283786426120685,1.703202748409801,42,4,0.0,2
EMP-005078,2017-06-17,Finance,,28,Male,1519387,52.0,4.953707850785843,3.7525894740946053,48,7,0.0,10
EMP-005079,2018-06-11,Sales,Lead,24,Male,356294,98.0,4.577837988465227,3.6965243164465535,34,2,0.0,26
EMP-005080,2017-11-06,Sales,Mid,27,Male,691962,6.0,3.1505386396280572,3.5057945328347317,41,4,0.0,18
EMP-005081,2019-11-08,Sales,Manager,46,Male,1796395,26.0,1.9851749694276108,1.0747314805120927,26,6,0.0,37
EMP-005082,2018-11-05,Finance,Junior,41,Male,880414,60.0,4.423865330965859,1.8757900252811766,44,9,1.0,20
EMP-005083,2021-08-14,Marketing,Junior,58,Male,1775211,91.0,4.1725661328067325,3.2968859250101916,23,7,1.0,41
EMP-005084,2020-11-21,Finance,Mid,58,Female,1165331,72.0,2.1668663256069314,4.259101837999619,22,2,0.0,46
EMP-005085,2020-08-10,Operations,Mid,57,Female,1843697,107.0,3.6479871303409035,4.728593277406864,35,2,,21
EMP-005086,2016-06-03,Marketing,Lead,31,Male,1106359,58.0,3.6074522783179064,20.29151289327368,23,1,1.0,13
EMP-005087,2018-04-06,Operations,Manager,59,Female,750215,22.0,4.614199575301947,4.80713489285405,37,5,1.0,35
EMP-005088,2021-07-09,Finance,Manager,38,Male,1394928,13.0,1.893519095679756,3.5050826306001124,49,4,1.0,12
EMP-005089,2016-12-13,Finance,Mid,51,Male,673061,12.0,4.057503402682232,4.450462830921946,45,7,1.0,23
EMP-005090,2015-04-26,HR,Manager,39,Male,1098420,95.0,3.223455087069056,,14,9,0.0,39
EMP-005091,2019-12-21,Operations,Senior,28,Male,740283,76.0,3.743725008210764,1.9270556769298994,46,9,1.0,11
EMP-005092,2016-08-13,Sales,Senior,57,Female,322000,107.0,3.7722082296244652,1.6647507150314076,45,1,1.0,45
EMP-005093,2020-10-05,Finance,Lead,57,Male,1272916,14.0,3.403264019963054,2.8883569820904773,43,2,1.0,30
EMP-005094,2021-08-25,Marketing,Lead,44,Female,869214,5.0,4.790430702640101,3.3083325289838736,9,8,1.0,21
EMP-005095,2021-06-15,Finance,Lead,39,Male,824656,19.0,4.072228705290716,4.8491452704411735,38,1,1.0,42
EMP-005096,2018-10-14,Finance,Mid,52,Male,947818,38.0,3.6688590728361143,4.3115825442006255,47,2,1.0,26
EMP-005097,2020-08-27,Marketing,Senior,38,Male,571775,100.0,4.373372290521942,3.3760321362655534,43,8,0.0,39
EMP-005098,2020-12-13,HR,Junior,39,Female,1532311,27.0,1.3504973607483,3.42232537995382,17,5,0.0,35
EMP-005099,2018-06-26,Sales,Junior,29,Female,1631033,52.0,3.4913353565080403,1.8642736487705482,29,9,1.0,38
EMP-005100,2016-11-24,HR,Manager,50,Male,858663,33.0,4.281406945592071,1.145076631499455,35,2,1.0,46
EMP-005101,2015-01-06,Sales,Manager,40,Female,1559667,15.0,4.677764284940828,3.7557911847143086,30,9,0.0,9
EMP-005102,2017-03-07,Sales,Mid,56,Female,735528,18.0,4.637545675682809,1.6129102910281152,10,6,1.0,36
EMP-005103,2017-11-08,Marketing,Junior,55,Male,1461006,7.0,4.069389469980196,2.581695697529347,17,4,0.0,24
EMP-005104,2015-02-24,HR,,28,Female,1632453,86.0,4.312997674516864,4.829794247315628,19,7,1.0,21
EMP-005105,2020-11-28,Sales,Mid,37,Male,1357256,56.0,2.189181657903048,1.7695238070396804,14,4,1.0,1
EMP-005106,2021-06-26,Marketing,Junior,58,Female,1626003,48.0,2.419464190494969,1.818510065537804,42,5,0.0,41
EMP-005107,2019-02-13,Finance,Mid,55,Male,1641935,57.0,2.118396396410678,2.628149681277981,14,9,1.0,45
EMP-005108,2021-04-24,IT,Manager,53,Female,1808938,109.0,2.3358711242262684,4.4793818189369325,26,1,0.0,45
EMP-005109,2020-01-25,Marketing,Junior,41,Male,1885924,37.0,4.609689130528559,4.730624618046858,14,8,0.0,28
EMP-005110,2016-06-17,Finance,Manager,44,Male,406156,25.0,3.885672632580571,1.5735867260380534,8,8,0.0,34
EMP-005111,2017-04-04,Marketing,Senior,59,,1073412,17.0,2.1873699244734355,3.3891061445496025,33,9,0.0,24
EMP-005112,2020-04-15,HR,Mid,26,Male,585005,62.0,4.774976388094524,2.421628883895935,13,8,1.0,27
EMP-005113,2018-03-16,Sales,Mid,47,Female,1576498,19.0,4.723447386660235,3.738816132365275,12,7,1.0,34
EMP-005114,2017-12-23,IT,Manager,24,Female,541500,24.0,2.028245429450415,2.409789981217152,33,4,1.0,43
EMP-005115,2017-04-13,IT,Senior,51,,810958,99.0,1.099997754235102,4.6559476554830095,17,1,1.0,26
EMP-005116,2016-03-04,Finance,Mid,37,Female,1631484,31.0,2.803148552314222,3.3186732234033247,33,-7,1.0,1
EMP-005117,2020-01-17,Marketing,Mid,51,Female,1817171,107.0,2.0728631123481684,1.243190553942576,16,4,1.0,24
EMP-005118,2018-10-28,HR,Manager,38,Female,1236295,15.0,3.165933545083518,3.4070887791164104,39,6,1.0,12
EMP-005119,2019-03-29,Operations,Mid,44,Female,1061307,1.0,2.208778181402376,2.8556637132919334,38,1,1.0,46
EMP-005120,2018-05-18,Finance,Lead,23,Male,416897,74.0,4.4197308166492455,2.494819875737499,11,3,1.0,9
EMP-005121,2017-01-11,Marketing,Senior,25,Male,1430459,17.0,4.7777452992642235,4.992712978362496,3,9,1.0,37
EMP-005122,2021-05-05,IT,Senior,30,Female,841788,80.0,4.306638841580781,1.2557642472145059,47,8,1.0,47
EMP-005123,2020-07-30,Sales,Lead,55,Male,1015497,7.0,4.570835428665086,,15,0,1.0,13
EMP-005124,2021-09-21,Operations,Senior,45,Male,564884,28.0,3.35466993781885,1.33645876756195,42,0,1.0,3
EMP-005125,2015-08-09,HR,Mid,22,Female,1958944,16.0,3.810811703262156,4.518881296310713,17,5,1.0,30
EMP-005126,2017-03-24,Operations,Junior,31,Female,1571556,17.0,1.0639761441286826,2.7637564975531315,0,9,1.0,22
EMP-005127,2016-11-10,Sales,Junior,55,Female,1073106,27.0,1.3523226726623374,2.4074187896533474,13,8,0.0,40
EMP-005128,2021-01-11,Operations,Manager,42,Male,1238446,9.0,1.0197915895800511,4.904890539576256,9,4,1.0,21
EMP-005129,2018-04-11,Sales,Lead,40,Male,1039254,23.0,2.8481847020402546,1.2636842136748179,23,6,0.0,42
EMP-005130,2018-04-17,Operations,Mid,27,Female,1997695,67.0,1.494078425431438,3.929611193368044,25,9,0.0,34
EMP-005131,2018-03-30,Finance,Manager,29,Female,1164019,75.0,2.6655844617368656,2.6058820318285907,21,6,1.0,38
EMP-005132,2018-09-21,Finance,Lead,28,Female,788496,81.0,1.6346160951742368,1.5775378628181338,31,3,0.0,30
EMP-005133,2017-03-29,Sales,,33,Male,836550,59.0,3.4762044333580318,3.037458071306417,26,9,1.0,3
EMP-005134,2017-09-13,Sales,,59,Female,746944,13.0,1.1055353500630636,4.783718572173393,39,7,1.0,27
EMP-005135,2017-05-24,Finance,Manager,42,Female,1554822,80.0,4.101662326772316,3.11349309263019,6,0,1.0,26
EMP-005136,2018-12-23,Finance,Senior,34,Male,1803187,81.0,3.7004273127008984,3.557660069975408,25,6,0.0,37
EMP-005137,2019-07-24,Sales,Manager,54,Male,1497359,35.0,3.773850306345688,4.519495032606175,36,4,1.0,39
EMP-005138,2015-04-16,Marketing,Junior,53,Male,1399277,6.0,4.5463883110461545,3.63425534105772,40,2,1.0,25
EMP-005139,2015-10-28,Finance,Manager,37,Female,1785678,117.0,2.696314714600836,3.6438215272187233,35,9,0.0,24
EMP-005140,2015-01-05,HR,Senior,400,Male,633199,,2.425882865791598,3.3255693479962174,13,4,1.0,23
EMP-005141,2018-05-20,IT,Junior,52,,1149717,27.0,4.074632426564289,1.101776145689926,41,3,1.0,47
EMP-005142,2019-11-14,Marketing,Senior,48,Male,1741012,47.0,3.6894715064302503,3.493991680890312,7,1,1.0,27
EMP-005143,2017-01-19,Finance,Mid,31,Female,1783443,17.0,3.4336113711270557,1.9648538716299844,8,6,1.0,39
EMP-005144,2019-11-29,IT,Lead,29,Female,545953,85.0,4.084706117559898,3.8614649488792208,20,6,1.0,1
EMP-005145,2019-08-13,Marketing,Mid,24,Female,1103399,62.0,2.0877995106388094,2.77955297905644,40,0,0.0,16
EMP-005146,2020-10-20,Marketing,,32,Male,784771,52.0,3.8917315519095586,1.2562053994059585,43,2,0.0,29
EMP-005147,2019-08-27,Operations,Senior,42,Female,1530380,1.0,4.0197117180450626,1.721747385441072,15,3,,45
EMP-005148,2021-03-08,Finance,Senior,43,Male,1079585,111.0,1.01079956813282,3.0398979331253697,12,8,0.0,46
EMP-005149,2019-07-30,IT,Junior,36,Male,1104370,100.0,3.4539678661051725,3.450809625061142,9,9,1.0,40
EMP-005150,2019-10-31,Operations,Manager,32,Male,1322278,13.0,2.5586368600134826,3.944804666467674,35,7,1.0,31
EMP-005151,2021-04-19,IT,Junior,43,Female,1262203,87.0,4.53543014094066,3.927141363823392,24,5,1.0,27
EMP-005152,2019-12-27,Sales,Senior,45,Male,1547559,32.0,2.0971894837921132,4.807802301823629,5,-8,0.0,18
EMP-005153,2015-11-07,IT,Junior,49,Female,1425175,30.0,4.164153955932968,4.448738856764742,15,1,0.0,10
EMP-005154,2020-11-04,Sales,,38,Male,1103041,11.0,3.862728855642166,4.125125697637834,49,2,0.0,6
EMP-005155,2020-12-05,IT,Junior,54,Female,750684,113.0,2.5347836869810956,4.468449035712224,23,0,1.0,4
EMP-005156,2016-03-08,HR,Manager,50,Male,1174104,59.0,3.674221951793201,3.7777459746720927,48,7,1.0,42
EMP-005157,2019-01-26,Sales,Senior,45,Male,509011,19.0,2.441679925272783,2.891950971130498,16,5,0.0,8
EMP-005158,2016-08-16,Finance,Manager,57,Male,1558823,117.0,1.8013023635761947,2.537075508972404,31,4,1.0,3
EMP-005159,2016-05-03,IT,Mid,50,Female,1959952,59.0,3.1001267255649085,4.6624314060753385,46,2,,28
EMP-005160,2021-07-13,Finance,Junior,40,Female,455677,48.0,1.204628453703275,1.819249008651267,40,1,0.0,18
EMP-005161,2020-08-29,HR,Junior,25,Male,1585011,3.0,1.4659156233913935,4.370670242910467,19,4,1.0,46
EMP-005162,2019-12-22,Sales,Junior,54,Female,430731,41.0,3.2293885651450545,,41,2,1.0,44
EMP-005163,2017-07-28,Sales,Junior,29,Male,984980,53.0,4.340738766522694,2.3932360618778756,8,9,1.0,47
EMP-005164,2018-09-20,HR,Mid,26,Female,560328,52.0,3.8966671848118977,4.326751453150821,41,3,0.0,22
EMP-005165,2015-06-19,HR,Mid,31,Female,895725,75.0,3.0952805201492724,2.6829888511576327,22,4,1.0,41
EMP-005166,2020-07-05,Finance,Senior,420,Female,1776082,21.0,4.3496798575773585,2.8976672795242044,31,1,0.0,11
EMP-005167,2020-01-19,HR,Junior,24,Female,1193043,106.0,1.5441919985959554,1.7331517763387532,28,2,0.0,37
EMP-005168,2020-03-31,Finance,Mid,25,Male,1207011,64.0,3.5767534780167467,2.3115441740156504,12,1,1.0,23
EMP-005169,2018-12-18,Sales,Mid,53,Male,1271367,67.0,4.156061973795184,1.9606077494501828,19,7,0.0,12
EMP-005170,2019-05-18,Marketing,Senior,48,Female,1456595,,2.3410954641414192,3.303458339628966,37,7,0.0,6
EMP-005171,2019-04-10,Operations,Manager,46,Female,1216386,23.0,2.041469951831588,1.2147172037400282,37,5,1.0,5
EMP-005172,2021-09-01,Marketing,Manager,25,Female,1222487,119.0,1.7081556093531063,1.3431786550775104,11,3,1.0,4
EMP-005173,2019-08-20,IT,Mid,26,Male,1989000,103.0,4.733825438421578,3.639479188310019,21,9,0.0,0
EMP-005174,2015-03-18,HR,Lead,49,Male,1349254,23.0,1.2333817475380529,2.1568311996796448,17,0,0.0,0
EMP-005175,2016-05-07,IT,Mid,56,Female,451249,31.0,1.5490276365254014,2.423858584443386,43,6,0.0,17
EMP-005176,2021-05-02,Operations,Mid,25,Male,763278,80.0,2.258125661185107,1.1691188918251472,30,1,0.0,42
EMP-005177,2015-12-09,Marketing,Mid,30,Female,1645990,51.0,2.8891670674656886,2.6651846554569354,24,5,1.0,3
EMP-005178,2021-09-29,Marketing,Senior,33,Female,1247968,112.0,3.3449517505874753,,28,8,1.0,30
EMP-005179,2021-06-06,Marketing,Lead,39,Male,459399,81.0,1.6727533203926273,2.06467466099145,4,9,0.0,39
EMP-005180,2018-03-29,IT,Senior,32,Male,1172655,3.0,3.3931198236240983,2.6020137192277577,12,5,0.0,7
EMP-005181,2020-05-05,Operations,Lead,58,Female,325966,59.0,2.9962649115357993,1.485934360755444,11,7,1.0,29
EMP-005182,2018-05-09,Sales,Mid,56,Female,573327,92.0,2.1944444821696174,2.9649555145501343,19,8,0.0,37
EMP-005183,2016-07-13,IT,Manager,33,Female,532476,76.0,4.685331167630319,4.3981835000837135,5,9,1.0,21
EMP-005184,2016-04-03,HR,Senior,46,Female,714148,79.0,1.7892735324092084,2.5845350772969167,45,5,1.0,15
EMP-005185,2017-05-02,Finance,Manager,45,Male,1059246,101.0,3.248789404526936,2.8992299914098596,10,9,1.0,42
EMP-005186,2015-12-18,Marketing,Mid,46,Male,1967322,7.0,3.102964658514263,3.1673639174218544,25,9,0.0,6
EMP-005187,2017-04-22,Operations,Senior,27,Female,557130,2.0,4.536752029337801,2.466847899379877,30,4,1.0,29
EMP-005188,2016-07-30,Marketing,Manager,27,Male,1830252,17.0,1.5148507468845516,2.8569875686953066,12,2,0.0,13
EMP-005189,2021-08-18,Finance,Manager,30,Male,1465681,78.0,3.8712746642702554,3.410309717542155,12,1,1.0,3
EMP-005190,2016-09-09,Sales,Mid,57,Male,863564,118.0,2.7358436621538087,1.2545794007326898,8,0,0.0,12
EMP-005191,2017-09-20,HR,Senior,23,Male,1749222,110.0,2.012990687657214,4.623231109680753,8,6,1.0,23
EMP-005192,2020-09-22,Marketing,Mid,32,Female,1473673,101.0,3.4437071938351203,2.3937981285217393,34,3,0.0,9
EMP-005193,2018-05-16,Marketing,Manager,24,Female,963368,63.0,4.787671469727595,2.37472032523185,19,8,1.0,8
EMP-005194,2016-05-31,Operations,,24,Male,1112379,39.0,1.2815567896362574,1.2575534557598256,12,3,1.0,30
EMP-005195,2016-08-18,Marketing,Senior,38,Female,1353773,13.0,1.9727605421857621,3.3667914651419424,23,3,0.0,26
EMP-005196,2020-09-25,Sales,Manager,29,Female,675018,71.0,2.3678639903302523,4.860798961324836,32,8,1.0,20
EMP-005197,2017-09-22,Sales,Mid,44,Male,390868,25.0,4.029331455967662,3.9308616549081274,34,1,0.0,19
EMP-005198,2021-09-20,Marketing,,45,Male,1021726,14.0,1.4541566938212251,4.369886041121191,49,5,1.0,15
EMP-005199,2019-11-07,Sales,Manager,40,Male,839894,5.0,3.836354955639068,2.8696970497545373,32,4,0.0,5
EMP-005200,2016-08-23,Sales,Manager,24,Male,965410,44.0,4.6151819337988815,2.839945938322012,35,3,1.0,1
EMP-005201,2017-08-20,Operations,Senior,41,Female,1734273,16.0,4.548768183535191,2.310497737545678,34,8,0.0,6
EMP-005202,2016-07-20,Operations,Senior,51,Male,1634312,108.0,2.445420754395608,3.6127550818651533,36,5,0.0,1
EMP-005203,2021-05-20,Operations,Junior,38,Male,1752498,31.0,3.644306126951715,1.3676961843826811,0,5,0.0,23
EMP-005204,2020-11-30,Marketing,Manager,42,Male,749468,64.0,1.0663775373841093,4.857379493685296,13,7,1.0,14
EMP-005205,2019-12-26,Marketing,Lead,58,Male,382211,97.0,4.144820093126431,2.913102180376195,13,1,0.0,8
EMP-005206,2020-08-24,IT,Manager,29,Male,1479320,115.0,1.8737950790353528,1.605630894985064,40,7,1.0,47
EMP-005207,2017-09-11,IT,Manager,53,,1059433,79.0,1.7012350745024283,1.052139299415637,2,1,1.0,2
EMP-005208,2018-08-11,IT,Mid,27,Female,1517504,30.0,4.231639296218737,4.432509574059172,3,8,1.0,1
EMP-005209,2018-03-18,Sales,Mid,51,Male,1363920,68.0,4.623366464702084,2.109831183884844,39,5,0.0,12
EMP-005210,2016-11-30,Marketing,Lead,32,Female,1062023,5.0,1.3184470618520816,1.2023940905468686,23,9,,29
EMP-005211,2018-05-09,Finance,Mid,45,Female,1308928,116.0,2.5114042788397715,1.7785215084916728,40,5,0.0,19
EMP-005212,2018-02-18,IT,Mid,46,Male,614603,30.0,2.1116554804742,32.401607962925894,44,5,1.0,1
EMP-005213,2019-11-17,IT,Manager,57,Female,1338590,45.0,4.754845416000421,4.772792961858044,4,3,0.0,14
EMP-005214,2020-02-03,HR,Junior,59,Male,409373,13.0,2.4335053249234746,4.042122914195463,18,0,0.0,29
EMP-005215,2015-06-08,Sales,Junior,31,Female,573478,70.0,2.920115080969349,2.3688118841519787,45,2,0.0,28
EMP-005216,2019-09-27,IT,Mid,50,Female,1197500,46.0,4.803455638899005,1.5610920240719541,13,6,0.0,15
EMP-005217,2019-01-24,Finance,Senior,22,Female,1710483,18.0,1.2204958987433963,1.4364936987861316,12,7,0.0,5
EMP-005218,2021-05-06,Sales,Lead,44,Female,510704,22.0,3.908530418441678,1.267979077765749,45,7,0.0,26
EMP-005219,2016-06-20,Sales,Senior,46,Male,809634,106.0,4.778770145332458,4.8107568052336305,33,-4,1.0,8
EMP-005220,2016-08-27,Finance,Mid,56,Female,1241357,96.0,4.512121414076492,2.6905586102905286,9,4,0.0,38
EMP-005221,2019-10-16,Finance,Manager,41,Male,493071,100.0,3.2635062867161886,1.8265196028158468,2,4,1.0,35
EMP-005222,2015-02-25,HR,Mid,59,Male,1298480,18.0,2.8837596109050896,4.885599775268458,18,9,0.0,8
EMP-005223,2020-08-10,Finance,Lead,47,,1723848,22.0,3.573668664511453,2.582341186005958,4,9,1.0,11
EMP-005224,2020-03-23,Finance,Mid,34,Female,1518829,16.0,1.9225711739452551,1.0180372791376304,7,6,0.0,46
EMP-005225,2017-07-20,Finance,Lead,40,Male,1729026,113.0,3.857746959575104,1.1715251928870445,36,4,1.0,9
EMP-005226,2021-05-26,HR,Senior,42,Female,968466,47.0,4.9685044139243235,2.5074924525831133,33,5,0.0,33
EMP-005227,2015-03-03,Finance,Lead,45,Male,1829608,1.0,4.042187424627793,2.4952768421666622,42,7,0.0,28
EMP-005228,2019-12-02,Finance,Lead,52,Male,1695647,8.0,1.0133586841646771,1.8567993303423362,35,9,0.0,16
EMP-005229,2019-06-11,HR,Senior,27,Male,1697459,30.0,3.882384599140093,2.197074718750611,27,9,0.0,47
EMP-005230,2017-08-25,Finance,Senior,52,Male,1846988,16.0,4.360425931975332,4.671431450466324,3,5,0.0,41
EMP-005231,2018-06-27,Sales,Senior,43,Male,862707,84.0,1.6258657741035543,2.418345423727895,4,0,1.0,31
EMP-005232,2020-09-19,Finance,Mid,30,Male,816636,80.0,4.469293306264832,2.5041678587805185,34,7,0.0,37
EMP-005233,2015-06-20,IT,Junior,39,Female,684056,40.0,3.3485374270573,2.132652121326404,45,9,1.0,20
EMP-005234,2018-09-16,IT,Mid,39,Male,956205,32.0,4.861678771066188,2.257795729362074,7,4,1.0,3
EMP-005235,2015-07-25,Operations,Mid,59,Male,381629,64.0,1.8746017368942076,1.6816911884234664,34,2,0.0,43
EMP-005236,2018-02-01,Marketing,Junior,55,Male,1785992,78.0,4.510899397505661,4.726958599395342,48,2,0.0,17
EMP-005237,2016-01-08,Marketing,Junior,30,Female,419685,72.0,4.258580844456476,1.131429107569153,45,7,1.0,12
EMP-005238,2020-02-06,HR,Junior,26,Male,1166853,17.0,2.0556721416818076,3.701233960429103,41,7,1.0,36
EMP-005239,2019-01-15,Finance,Manager,39,Female,1149693,47.0,1.6825758527468206,3.77158271104456,2,7,0.0,20
EMP-005240,2017-03-03,Finance,Mid,53,Male,1273733,9.0,1.511599065833174,3.0934944018106414,16,8,0.0,47
EMP-005241,2021-01-15,Sales,Lead,38,Female,950019,52.0,4.533033884648802,2.5553319909820673,1,1,0.0,30
EMP-005242,2019-09-24,IT,Junior,22,Female,1166794,104.0,2.33876195210741,3.5284965832955946,28,0,0.0,37
EMP-005243,2020-03-27,Operations,Senior,43,Male,1065745,14.0,1.9283558468380222,4.360115468914398,4,0,1.0,6
EMP-005244,2017-02-10,IT,Junior,35,Male,1861325,76.0,3.194121100430438,3.3024156365762667,41,3,1.0,35
EMP-005245,2015-01-19,Marketing,Mid,23,Female,1288287,27.0,4.691338906417552,3.2344621182527766,49,7,1.0,18
EMP-005246,2018-12-15,HR,Junior,23,Female,985337,7.0,3.656175697705965,3.4474085640713628,0,8,1.0,11
EMP-005247,2020-11-19,Marketing,Mid,47,Male,880937,97.0,3.9248995979587953,3.897072874003833,23,7,0.0,28
EMP-005248,2021-10-17,IT,Senior,43,Male,846193,54.0,2.950286516441976,2.990017917562617,4,7,0.0,7
EMP-005249,2017-06-17,Marketing,Senior,25,Male,1510305,104.0,3.121948232621326,1.9805317777489426,13,9,1.0,13
EMP-005250,2016-10-22,HR,Mid,29,Female,1947864,38.0,4.779375048876214,3.72569930235401,16,7,1.0,14
EMP-005251,2017-03-04,Marketing,Junior,58,Male,1396730,115.0,1.0422241718155263,3.257893326802492,28,2,0.0,45
EMP-005252,2015-07-11,HR,Junior,52,Male,1912327,87.0,2.651907288624554,1.9522848340142271,41,6,1.0,32
EMP-005253,2017-05-30,Operations,Junior,33,Female,1504252,44.0,3.481495800698344,3.0793701092769314,13,5,0.0,16
EMP-005254,2021-04-14,Finance,Senior,51,Female,556680,66.0,1.659170718213376,3.020243669816448,35,2,1.0,13
EMP-005255,2018-07-06,Sales,Junior,29,Female,661375,103.0,4.502207259307017,2.033322288366966,45,6,,22
EMP-005256,2016-12-14,IT,Junior,48,Male,1577245,69.0,1.2569308740017688,4.372215415125607,38,0,1.0,46
EMP-005257,2015-03-24,Finance,Lead,48,Female,1331869,60.0,3.1537032272914294,13.631276668708576,39,7,1.0,2
EMP-005258,2018-11-29,Operations,Lead,51,Male,1733655,39.0,1.2958909453709198,4.437736619573148,36,7,0.0,34
EMP-005259,2016-04-11,Sales,Mid,40,Male,1450773,105.0,4.0225888785122965,3.321153699717725,48,1,0.0,28
EMP-005260,2016-04-14,Sales,Senior,43,Female,1745958,87.0,4.474248493201624,,22,9,,20
EMP-005261,2017-01-12,Operations,Lead,47,Female,1340904,86.0,3.81592241813655,1.3571765806160148,3,0,0.0,7
EMP-005262,2020-09-17,Sales,,31,Male,1617115,116.0,3.040900179987914,2.7259591530697125,10,4,1.0,40
EMP-005263,2018-11-13,Sales,Manager,55,Female,1462276,12.0,1.4297385496125665,1.65699940864104,46,3,1.0,29
EMP-005264,2017-11-05,HR,Mid,25,Female,1468811,19.0,3.646613419700616,4.613218492961471,37,9,1.0,25
EMP-005265,2016-07-24,Finance,Junior,49,Female,353772,90.0,2.472976064352692,4.363957250128313,20,9,1.0,47
EMP-005266,2021-10-05,Operations,Senior,22,Female,854748,52.0,3.8623622274238194,1.5856485257569783,23,7,0.0,8
EMP-005267,2019-05-18,Marketing,Mid,52,Male,1048633,50.0,2.4975489414935934,3.8439265437642205,14,8,0.0,1
EMP-005268,2016-01-12,Sales,Lead,27,Male,1514786,106.0,1.1819879364062622,2.1422192449980884,6,0,1.0,28
EMP-005269,2018-11-07,Sales,Senior,27,Female,551392,101.0,1.3703823113443243,4.204312764768433,12,6,0.0,3
EMP-005270,2021-08-18,IT,Mid,48,Male,1834301,41.0,3.8396211643946105,2.3507608036140617,48,0,1.0,37
EMP-005271,2015-09-28,Sales,Lead,45,Male,1239849,34.0,2.0554199075406143,4.285110140158336,48,9,0.0,45
