flight_id,flight_date,airline,origin,destination,scheduled_departure,actual_departure,delay_minutes,distance_km,aircraft_type,passengers,is_delayed,delay_reason,ticket_price
FL-006720,2022-03-06,Air India,BOM,BOM,22:59,11:05,6.0,1489,A321,69,1.0,Crew,17771
FL-006721,2023-10-15,SpiceJet,,MAA,07:40,,258.0,1223,A321,74,0.0,None,9621
FL-006722,2022-05-26,Air India,HYD,DEL,14:58,16:46,107.0,1901,A320,211,0.0,Crew,14869
FL-006723,2023-08-28,Vistara,BOM,BLR,23:35,20:01,139.0,2540,A320,139,1.0,None,13224
FL-006724,2022-11-25,GoAir,BOM,HYD,21:07,12:41,36.0,2143,B737,108,1.0,Technical,10071
FL-006725,2023-03-30,GoAir,DEL,BLR,14:21,18:45,243.0,2577,A321,168,,None,13172
FL-006726,2024-01-05,SpiceJet,DEL,MAA,16:25,09:36,169.0,613,A320,185,1.0,ATC,7062
FL-006727,2023-09-26,Air India,MAA,CCU,09:07,04:42,103.0,203,A321,122,0.0,Weather,13890
FL-006728,2022-08-13,GoAir,BOM,BOM,03:00,11:48,75.0,2084,B787,135,1.0,Technical,3787
FL-006729,2022-07-26,GoAir,MAA,DEL,22:19,19:29,142.0,870,A320,249,0.0,ATC,11256
FL-006730,2024-02-09,IndiGo,BLR,BOM,21:53,18:13,63.0,2779,A320,100,1.0,Weather,13889
FL-006731,2023-04-20,IndiGo,MAA,DEL,17:12,16:36,155.0,581,A320,294,0.0,Weather,3912
FL-006732,2023-03-15,SpiceJet,CCU,MAA,23:40,11:10,201.0,2912,A320,90,1.0,None,16643
FL-006733,2022-08-27,GoAir,BLR,DEL,04:29,03:54,48.0,263,A320,275,0.0,Weather,14537
FL-006734,2022-09-15,SpiceJet,BLR,HYD,23:43,06:33,-9.0,841,B737,97,0.0,Crew,2860
FL-006735,2023-11-26,SpiceJet,BOM,CCU,22:39,17:38,,1890,A320,64,1.0,Weather,5757
FL-006736,2023-05-03,IndiGo,CCU,MAA,01:26,03:54,244.0,2681,B737,83,1.0,None,16315
FL-006737,2022-06-25,Vistara,CCU,HYD,09:07,12:40,255.0,280,A321,245,0.0,None,4829
FL-006738,2023-01-29,Air India,BLR,BLR,18:24,20:23,250.0,489,A321,251,1.0,,9997
FL-006739,2022-06-04,IndiGo,BOM,MAA,04:57,07:37,77.0,2124,A320,210,0.0,Weather,10419
FL-006740,2023-06-01,Vistara,DEL,CCU,14:38,01:33,-16.0,1864,A321,143,0.0,ATC,6086
FL-006741,2022-02-11,SpiceJet,BLR,DEL,06:35,19:43,204.0,2274,B737,278,0.0,Technical,10348
FL-006742,2023-02-26,Vistara,BOM,MAA,20:57,14:49,273.0,382,B737,192,1.0,ATC,15618
FL-006743,2023-11-28,SpiceJet,HYD,MAA,06:54,18:43,144.0,1357,B737,211,0.0,Technical,12350
FL-006744,2023-12-06,Air India,DEL,BLR,01:52,13:57,222.0,1529,B737,232,1.0,Crew,11684
FL-006745,2022-12-28,Air India,BLR,CCU,00:11,12:09,-14.0,2842,B787,102,1.0,Crew,11101
FL-006746,2022-08-17,Air India,BLR,HYD,04:41,02:22,-4.0,1643,B737,72,1.0,ATC,14275
FL-006747,2022-12-14,Vistara,MAA,BOM,23:23,06:02,124.0,551,A320,226,0.0,Weather,17359
FL-006748,2022-04-25,Air India,CCU,MAA,05:36,10:50,-14.0,1980,B737,194,0.0,Crew,11258
FL-006749,2023-07-18,SpiceJet,HYD,CCU,21:12,02:30,73.0,652,A320,269,0.0,None,-3283
FL-006750,2022-03-29,Vistara,DEL,DEL,12:38,01:02,145.0,344,B787,175,1.0,None,18699
FL-006751,2024-01-06,GoAir,HYD,MAA,19:41,15:42,289.0,1125,B737,237,0.0,Weather,3985
FL-006752,2023-10-15,GoAir,DEL,BOM,09:04,06:22,42.0,1434,A320,150,0.0,Technical,12650
FL-006753,2023-06-20,SpiceJet,MAA,CCU,15:24,18:23,,559,B737,84,1.0,ATC,3051
FL-006754,2023-08-14,Vistara,MAA,DEL,01:36,10:50,43.0,2187,B737,166,1.0,ATC,4195
FL-006755,2022-12-06,IndiGo,BLR,HYD,03:01,23:52,136.0,2966,A320,111,0.0,None,7539
FL-006756,2022-09-21,GoAir,BOM,CCU,03:39,09:16,94.0,506,A321,195,,ATC,-11029
FL-006757,2024-01-04,IndiGo,BOM,CCU,01:44,06:49,99.0,1618,A320,100,0.0,ATC,2668
FL-006758,2023-12-09,Vistara,CCU,BOM,05:49,18:22,136.0,2920,A320,228,0.0,Technical,13672
FL-006759,2022-06-19,Air India,BLR,BLR,18:27,19:51,64.0,643,A321,261,1.0,Technical,2882
FL-006760,2022-11-11,SpiceJet,BOM,BLR,00:08,06:55,221.0,2012,A320,79,0.0,,10481
FL-006761,2023-08-08,Air India,MAA,BOM,06:41,05:32,175.0,2603,B787,216,1.0,Technical,17263
FL-006762,2024-02-03,Vistara,DEL,HYD,13:36,17:23,85.0,1073,A321,68,1.0,Technical,7875
FL-006763,2022-05-15,Air India,CCU,HYD,07:49,13:15,101.0,1419,B787,219,1.0,Weather,9739
FL-006764,2023-12-31,GoAir,BOM,HYD,17:14,06:30,74.0,2896,B787,51,1.0,Weather,19191
FL-006765,2023-12-16,IndiGo,BOM,MAA,12:09,08:10,95.0,2480,B737,146,0.0,ATC,11187
FL-006766,2023-08-12,GoAir,HYD,BOM,06:05,08:12,89.0,2616,A320,208,0.0,ATC,8534
FL-006767,2022-05-16,Vistara,CCU,DEL,04:54,14:44,70.0,2220,A320,104,1.0,Technical,10279
FL-006768,2023-07-17,GoAir,,BOM,17:35,21:16,3.0,398,B737,72,0.0,None,15091
FL-006769,2024-01-23,Air India,MAA,BOM,08:35,07:56,278.0,962,B787,93,1.0,ATC,2767
FL-006770,2023-10-22,GoAir,BOM,DEL,13:19,12:01,78.0,2720,B737,275,1.0,None,15861
FL-006771,2022-07-15,SpiceJet,CCU,HYD,04:14,23:18,276.0,736,A320,269,1.0,None,3208
FL-006772,2023-03-10,GoAir,BLR,BLR,08:04,20:08,255.0,2679,B787,231,0.0,Crew,9644
FL-006773,2022-08-23,GoAir,BLR,BOM,22:01,23:26,103.0,228,A321,286,1.0,Crew,7507
FL-006774,2022-11-17,SpiceJet,BOM,HYD,02:41,19:05,128.0,2151,B737,241,1.0,Weather,7108
FL-006775,2022-11-11,Vistara,HYD,BOM,16:48,18:35,185.0,1223,A321,189,1.0,None,8955
FL-006776,2022-03-01,GoAir,CCU,BLR,15:25,03:10,244.0,2801,B787,78,0.0,Crew,12102
FL-006777,2023-03-28,GoAir,DEL,BOM,09:32,15:55,43.0,1387,A320,172,1.0,None,10010
FL-006778,2022-08-28,Air India,BLR,CCU,13:09,08:46,117.0,2216,B787,102,0.0,ATC,15875
FL-006779,2023-06-01,IndiGo,BLR,BLR,06:09,12:57,140.0,277,A321,221,1.0,Weather,8632
FL-006780,2022-04-20,IndiGo,HYD,BLR,13:52,09:26,230.0,2831,B737,76,1.0,Weather,19099
FL-006781,2023-11-27,IndiGo,CCU,BLR,00:58,21:51,172.0,2990,A321,67,1.0,Technical,18349
FL-006782,2022-09-30,Air India,HYD,MAA,04:06,15:10,61.0,1945,A320,247,1.0,Weather,2843
FL-006783,2023-08-06,IndiGo,BOM,HYD,18:44,01:21,276.0,2117,A320,172,1.0,Technical,4027
FL-006784,2024-03-08,Air India,HYD,CCU,01:35,14:17,189.0,392,A320,246,1.0,Crew,5098
FL-006785,2023-07-09,SpiceJet,CCU,HYD,11:04,13:07,41.0,1021,A321,90,1.0,,2214
FL-006786,2024-02-25,Air India,CCU,BLR,02:14,20:20,153.0,685,B737,207,0.0,Crew,16800
FL-006787,2024-03-01,Vistara,MAA,DEL,04:44,22:29,30.0,2728,A321,100,1.0,Crew,3040
FL-006788,2022-07-13,GoAir,BLR,BOM,18:20,07:12,183.0,1336,B787,122,1.0,None,6463
FL-006789,2023-03-05,SpiceJet,BOM,MAA,07:19,09:57,59.0,1657,B787,67,0.0,Weather,12180
FL-006790,2023-02-23,IndiGo,CCU,BLR,00:29,11:49,225.0,481,B787,141,0.0,Technical,12878
FL-006791,2023-06-18,GoAir,BOM,BLR,18:07,12:21,,1555,A320,201,1.0,Weather,12962
FL-006792,2022-05-30,Air India,MAA,BOM,07:13,16:14,47.0,689,B787,146,1.0,Crew,15249
FL-006793,2022-01-18,SpiceJet,HYD,HYD,06:46,16:14,-7.0,2568,A320,286,0.0,Weather,17164
FL-006794,2023-11-15,Air India,BOM,BOM,11:25,07:14,173.0,2372,A321,213,0.0,ATC,17073
FL-006795,2022-11-27,SpiceJet,DEL,MAA,16:50,18:06,191.0,2681,A321,101,1.0,Technical,16311
FL-006796,2022-02-21,GoAir,HYD,CCU,15:03,03:59,1.0,2214,A320,102,1.0,Crew,4978
FL-006797,2022-11-15,IndiGo,MAA,HYD,22:57,18:09,187.0,1005,A321,228,1.0,Crew,16215
FL-006798,2022-03-19,GoAir,MAA,BLR,09:31,11:28,143.0,2335,A321,245,0.0,None,11324
FL-006799,2022-05-28,Vistara,CCU,BOM,01:05,08:53,19.0,830,B787,229,1.0,None,14070
FL-006800,2022-07-12,Vistara,CCU,BLR,17:04,09:35,113.0,1412,B737,224,0.0,Weather,7691
FL-006801,2023-06-20,Vistara,BLR,BLR,18:20,22:11,31.0,1349,A321,79,1.0,None,12609
FL-006802,2023-08-07,Air India,DEL,HYD,06:17,15:17,55.0,276,A321,201,1.0,ATC,5742
FL-006803,2023-02-01,Air India,MAA,HYD,04:26,04:37,299.0,2935,A320,246,1.0,Weather,14261
FL-006804,2022-03-23,SpiceJet,,BOM,20:44,23:19,-16.0,2783,A320,293,1.0,ATC,5155
FL-006805,2023-07-22,SpiceJet,DEL,BOM,01:21,00:50,179.0,2322,A320,284,0.0,Crew,14878
FL-006806,2023-10-18,Vistara,MAA,HYD,20:27,21:43,56.0,603,B737,288,1.0,Weather,2513
FL-006807,2023-07-24,SpiceJet,MAA,MAA,19:58,07:23,98.0,2287,B787,287,1.0,None,18419
FL-006808,2023-08-24,Vistara,CCU,BLR,03:29,01:52,225.0,2766,B737,248,1.0,Technical,11934
FL-006809,2024-01-03,GoAir,HYD,MAA,05:46,09:15,131.0,1653,A320,164,0.0,None,3408
FL-006810,2022-03-19,Air India,BOM,MAA,21:07,21:51,238.0,1580,A320,280,1.0,ATC,16368
FL-006811,2023-04-29,SpiceJet,,BLR,12:16,05:12,148.0,602,A321,169,0.0,Weather,13707
FL-006812,2023-02-01,Air India,MAA,MAA,14:19,21:16,205.0,668,B737,252,0.0,Technical,14158
FL-006813,2022-02-15,Air India,DEL,BOM,20:52,03:12,299.0,2636,A320,112,1.0,Technical,-9301
FL-006814,2023-12-24,IndiGo,MAA,BOM,03:21,09:44,4.0,1913,B737,288,0.0,ATC,15196
FL-006815,2023-04-07,Vistara,MAA,MAA,05:55,05:52,174.0,1482,B787,160,0.0,Technical,14951
FL-006816,2023-12-20,GoAir,MAA,CCU,17:17,20:44,234.0,2927,A321,77,0.0,Technical,10617
FL-006817,2023-10-11,Air India,HYD,DEL,14:48,06:56,,1762,B737,254,1.0,Technical,4428
FL-006818,2023-12-11,Air India,MAA,CCU,12:24,06:44,,326,B737,129,1.0,Crew,17634
FL-006819,2022-11-13,GoAir,CCU,DEL,07:13,04:35,131.0,494,A321,212,1.0,ATC,3355
FL-006820,2024-02-09,IndiGo,HYD,HYD,04:08,00:28,45.0,1106,A320,93,1.0,ATC,13997
FL-006821,2022-11-01,Vistara,CCU,DEL,23:07,02:33,177.0,1774,B787,67,0.0,ATC,18476
FL-006822,2022-04-24,Air India,HYD,BOM,01:39,01:07,70.0,1368,B737,70,1.0,Weather,19109
FL-006823,2023-04-23,Vistara,BOM,HYD,18:12,05:31,25.0,522,A320,210,1.0,Technical,19030
FL-006824,2022-08-18,IndiGo,BLR,HYD,16:33,14:05,277.0,818,A321,73,0.0,None,7501
FL-006825,2023-05-24,Vistara,BOM,BLR,23:04,13:37,120.0,2308,B737,152,1.0,Crew,3610
FL-006826,2022-04-29,IndiGo,DEL,HYD,15:40,13:22,111.0,1772,A321,161,1.0,ATC,6915
FL-006827,2022-06-14,Vistara,,DEL,09:22,17:00,120.0,1196,A320,156,0.0,Weather,4908
FL-006828,2022-07-07,Vistara,DEL,BOM,10:22,09:40,15.0,1138,A321,176,1.0,Technical,2320
FL-006829,2023-04-12,Air India,BLR,DEL,20:42,15:43,48.0,1830,B737,135,1.0,None,11764
FL-006830,2022-04-22,IndiGo,DEL,BLR,12:11,03:59,157.0,251,B737,152,0.0,ATC,3429
FL-006831,2022-08-11,IndiGo,BLR,CCU,05:16,06:38,36.0,677,A320,99,1.0,Crew,2555
FL-006832,2023-12-13,SpiceJet,BLR,HYD,23:23,11:09,287.0,2207,A321,56,0.0,Crew,3681
FL-006833,2022-12-25,SpiceJet,HYD,BOM,03:22,05:15,33.0,933,A320,250,0.0,None,19430
FL-006834,2023-07-06,SpiceJet,DEL,HYD,07:07,07:13,261.0,2920,B737,263,1.0,Technical,11248
FL-006835,2024-01-26,SpiceJet,BOM,CCU,23:36,,21.0,2708,B737,63,1.0,Crew,8840
FL-006836,2023-12-20,GoAir,DEL,BOM,20:52,,191.0,2374,A321,281,1.0,Crew,10523
FL-006837,2023-01-17,Vistara,CCU,MAA,12:12,14:16,-17.0,2932,B787,214,1.0,Weather,11264
FL-006838,2022-09-13,Vistara,DEL,BOM,06:03,09:03,-2.0,530,A321,128,1.0,None,10781
FL-006839,2022-02-14,IndiGo,HYD,CCU,13:30,22:01,21.0,1629,B737,184,1.0,None,3677
FL-006840,2024-02-03,Air India,MAA,DEL,14:03,05:26,87.0,1403,A320,254,0.0,ATC,18571
FL-006841,2022-11-05,IndiGo,BLR,BLR,08:27,23:43,37.0,748,A320,75,1.0,Weather,3533
FL-006842,2022-01-25,Air India,DEL,DEL,01:24,17:40,211.0,1627,B787,123,0.0,Technical,15056
FL-006843,2023-07-31,Air India,MAA,CCU,22:15,13:10,87.0,434,B737,159,0.0,Technical,11798
FL-006844,2022-04-24,GoAir,DEL,MAA,10:50,05:52,45.0,903,A320,101,0.0,Technical,8734
FL-006845,2022-03-12,SpiceJet,DEL,MAA,06:32,17:33,100.0,2898,A321,197,1.0,None,9617
FL-006846,2023-09-18,SpiceJet,DEL,DEL,17:08,08:16,257.0,665,B737,175,0.0,Technical,6318
FL-006847,2022-03-19,GoAir,MAA,BLR,15:56,20:15,190.0,1860,B787,104,0.0,None,7874
FL-006848,2023-01-22,SpiceJet,BOM,DEL,09:35,14:35,154.0,794,B787,95,0.0,None,7568
FL-006849,2023-08-10,Air India,HYD,CCU,20:37,21:47,72.0,989,B787,220,1.0,None,18266
FL-006850,2023-10-02,GoAir,BOM,MAA,05:46,00:08,209.0,1590,A321,158,1.0,None,13732
FL-006851,2022-06-26,Vistara,HYD,MAA,22:33,22:01,170.0,2023,A320,157,0.0,None,11894
FL-006852,2022-11-28,SpiceJet ,BLR,CCU,06:21,15:36,71.0,2004,B737,93,,Technical,10432
FL-006853,2022-07-07,IndiGo,BOM,HYD,08:45,22:25,133.0,1431,A321,194,0.0,Weather,8468
FL-006854,2023-06-19,IndiGo,BLR,CCU,14:04,09:09,275.0,2570,A321,191,1.0,Weather,13702
FL-006855,2023-11-11,GoAir,BOM,BLR,16:27,18:56,66.0,1444,A321,145,0.0,Weather,3160
FL-006856,2023-11-06,SpiceJet,BOM,CCU,17:25,17:05,10.0,1343,A320,289,0.0,None,19803
FL-006857,2022-02-16,Air India,MAA,BLR,08:28,02:20,75.0,268,B787,113,0.0,None,16233
FL-006858,2024-01-05,Air India,DEL,CCU,10:45,08:09,68.0,2715,B787,141,1.0,Technical,6957
FL-006859,2022-12-28,Vistara,CCU,BOM,03:32,14:23,104.0,509,B737,101,1.0,Technical,9945
FL-006860,2023-11-01,SpiceJet,CCU,BOM,18:47,04:42,281.0,1501,A321,218,1.0,None,2154
FL-006861,2023-07-12,Vistara,BOM,CCU,06:38,08:02,168.0,2513,A321,82,0.0,Weather,15650
FL-006862,2022-01-08,SpiceJet,BOM,BLR,02:09,18:48,202.0,960,A321,243,0.0,,14182
FL-006863,2022-09-13,SpiceJet,CCU,BLR,18:15,16:18,258.0,1930,B787,224,1.0,Weather,7906
FL-006864,2023-01-23,GoAir,BLR,DEL,17:26,13:25,295.0,1937,A321,146,0.0,None,10645
FL-006865,2022-10-26,Air India,BLR,MAA,17:41,23:24,254.0,2272,B737,125,0.0,ATC,9368
FL-006866,2023-08-25,GoAir,BOM,BOM,04:54,18:58,221.0,416,A320,154,0.0,Crew,6405
FL-006867,2023-11-07,SpiceJet,CCU,DEL,14:55,02:03,231.0,2440,B787,191,0.0,ATC,2973
FL-006868,2023-03-02,SpiceJet,BOM,BOM,09:34,03:30,25.0,2409,B737,136,0.0,ATC,9783
FL-006869,2023-10-24,Vistara,BOM,HYD,19:38,11:29,224.0,2068,B737,227,1.0,Technical,3116
FL-006870,2023-09-28,Air India,CCU,HYD,02:25,11:31,-19.0,380,A321,81,0.0,Technical,2813
FL-006871,2023-11-28,Vistara,BOM,HYD,02:36,07:51,-12.0,1676,B737,56,0.0,Weather,5936
FL-006872,2023-09-29,GoAir,CCU,BLR,02:56,01:18,93.0,1200,B737,191,1.0,None,18674
FL-006873,2024-01-14,Vistara,MAA,MAA,07:49,11:05,195.0,2339,A320,296,1.0,Crew,3831
FL-006874,2022-12-09,SpiceJet,CCU,MAA,00:27,13:07,13.0,1426,A320,182,0.0,,13131
FL-006875,2024-02-16,Air India,HYD,HYD,00:22,10:22,-15.0,659,B787,112,1.0,Weather,11723
FL-006876,2023-05-07,IndiGo,BOM,CCU,00:37,19:31,282.0,1372,A320,216,1.0,Weather,18086
FL-006877,2022-02-21,IndiGo,BLR,DEL,22:02,04:01,234.0,2050,A320,197,1.0,ATC,6615
FL-006878,2022-04-10,IndiGo,BLR,BOM,03:47,20:18,96.0,1890,B787,187,0.0,Crew,17738
FL-006879,2022-02-24,GoAir,BLR,MAA,10:08,04:12,104.0,2981,B737,210,0.0,Technical,2995
FL-006880,2023-12-21,GoAir,DEL,DEL,20:24,01:27,93.0,2348,A321,68,1.0,Technical,15389
FL-006881,2023-05-13,SpiceJet,BLR,DEL,21:29,03:17,198.0,2706,B737,278,0.0,None,6093
FL-006882,2022-03-10,Air India,DEL,MAA,17:31,20:48,8.0,1016,A320,155,0.0,ATC,6162
FL-006883,2023-04-28,Vistara,MAA,CCU,18:38,23:00,-9.0,2906,B737,161,1.0,None,13783
FL-006884,2022-10-03,Vistara,BOM,BLR,13:49,12:03,152.0,1197,B737,145,0.0,ATC,11730
FL-006885,2023-10-09,GoAir,BOM,CCU,11:46,18:33,24.0,2666,B787,107,1.0,Crew,11581
FL-006886,2023-07-05,IndiGo,DEL,CCU,12:09,09:35,215.0,2350,B737,195,0.0,Crew,14291
FL-006887,2022-07-04,Vistara,BOM,CCU,02:54,19:21,98.0,1719,A321,213,1.0,Crew,17761
FL-006888,2023-04-29,GoAir,HYD,BOM,05:17,15:39,78.0,1838,B787,112,0.0,None,15304
FL-006889,2023-06-13,Vistara,BOM,HYD,00:59,09:17,153.0,1211,B737,174,1.0,Weather,14301
FL-006890,2023-08-23,IndiGo,MAA,BOM,06:56,06:53,207.0,587,A320,252,0.0,Weather,15975
FL-006891,2022-09-27,Air India,DEL,MAA,20:36,16:45,-2.0,962,A320,200,0.0,None,13694
FL-006892,2022-11-15,IndiGo,BOM,BLR,07:36,,216.0,954,A321,299,0.0,None,6173
FL-006893,2023-12-12,SpiceJet,CCU,BOM,20:03,05:20,176.0,1769,B787,79,1.0,ATC,19809
FL-006894,2023-03-28,GoAir,DEL,BLR,10:22,18:33,249.0,1111,B737,99,1.0,None,2635
FL-006895,2024-02-29,IndiGo,BLR,MAA,17:28,00:36,134.0,1802,B737,165,1.0,Crew,17179
FL-006896,2022-09-29,GoAir,BOM,HYD,10:36,19:25,117.0,392,B737,242,0.0,Weather,3447
FL-006897,2022-01-12,GoAir,MAA,DEL,01:46,11:43,122.0,505,A321,174,1.0,None,7693
FL-006898,2022-06-04,IndiGo,MAA,CCU,03:02,04:54,182.0,2179,B737,192,1.0,ATC,15215
FL-006899,2023-01-11,IndiGo,CCU,BOM,13:33,10:08,195.0,2256,B787,136,1.0,ATC,15492
FL-006900,2022-10-29,Air India,MAA,MAA,11:14,00:55,79.0,2857,A321,177,1.0,ATC,19969
FL-006901,2023-10-04,IndiGo,BOM,DEL,06:45,20:15,13.0,1718,A321,116,1.0,Weather,11348
FL-006902,2023-10-29,GoAir,CCU,HYD,02:42,19:36,23.0,1697,A321,157,1.0,Crew,17318
FL-006903,2023-04-03,SpiceJet,BLR,BLR,17:33,17:50,5.0,1640,B737,52,0.0,None,17459
FL-006904,2023-08-05,GoAir,DEL,DEL,06:00,13:38,255.0,2196,A321,224,1.0,None,3834
FL-006905,2022-01-15,Air India,BLR,CCU,22:28,21:42,168.0,265,B787,277,0.0,ATC,19222
FL-006906,2022-04-11,GoAir,BLR,CCU,09:12,13:28,26.0,2464,A320,193,0.0,Technical,13533
FL-006907,2022-03-05,SpiceJet,BOM,BLR,06:38,05:41,283.0,1393,B787,244,0.0,Crew,10905
FL-006908,2023-07-03,GoAir,HYD,BOM,05:48,05:18,289.0,1297,A321,207,1.0,Crew,4894
FL-006909,2023-07-26,GoAir,BOM,BLR,13:09,00:18,237.0,811,A321,229,1.0,Crew,8420
FL-006910,2023-07-12,GoAir,MAA,DEL,04:36,20:33,265.0,357,B737,104,0.0,Weather,2093
FL-006911,2022-01-14,GoAir,CCU,DEL,23:02,16:48,129.0,1638,A320,164,1.0,Weather,6161
FL-006912,2022-10-19,IndiGo,MAA,BLR,14:17,20:07,-12.0,424,B787,61,1.0,Crew,13720
FL-006913,2022-03-26,SpiceJet,BLR,BLR,03:13,02:44,97.0,2924,B737,128,1.0,Crew,2418
FL-006914,2023-12-10,Air India,MAA,HYD,21:20,16:30,50.0,585,A321,125,1.0,Technical,12216
FL-006915,2022-11-04,IndiGo,CCU,DEL,07:10,11:34,63.0,2062,A321,98,1.0,Weather,13756
FL-006916,2023-12-03,IndiGo,MAA,MAA,14:29,07:13,37.0,1784,B787,154,1.0,,7408
FL-006917,2022-12-27,Air India,BLR,MAA,00:49,16:41,287.0,543,A321,63,1.0,Weather,6521
FL-006918,2024-03-07,SpiceJet,HYD,HYD,15:58,16:17,235.0,830,B787,225,1.0,None,14691
FL-006919,2023-12-21,Vistara,HYD,BLR,19:42,16:43,38.0,2227,A320,163,0.0,Technical,8705
FL-006920,2022-06-24,Vistara,MAA,DEL,10:43,13:00,55.0,549,B737,156,0.0,Weather,2797
FL-006921,2022-10-29,GoAir,DEL,MAA,04:30,22:29,147.0,1919,A321,234,1.0,ATC,8774
FL-006922,2023-06-27,Vistara,HYD,HYD,21:20,11:43,145.0,384,A320,135,0.0,Crew,12730
FL-006923,2023-10-18,GoAir,CCU,BOM,06:23,,158.0,2936,B737,252,0.0,Technical,17925
FL-006924,2023-05-09,Air India,MAA,DEL,04:58,04:23,124.0,2693,A320,184,0.0,Weather,16692
FL-006925,2023-06-18,Vistara,MAA,HYD,10:27,01:53,184.0,1661,B737,76,0.0,Crew,17778
FL-006926,2022-12-14,GoAir,MAA,CCU,00:21,11:30,143.0,897,B787,98,1.0,ATC,12435
FL-006927,2023-11-20,Air India,CCU,DEL,21:13,05:38,165.0,422,B787,183,1.0,Technical,11014
FL-006928,2022-11-11,Vistara,CCU,MAA,14:34,02:38,123.0,562,B737,110,0.0,None,6953
FL-006929,2024-01-04,SpiceJet,MAA,MAA,06:13,02:07,-8.0,922,B787,72,1.0,None,14364
FL-006930,2023-02-27,Vistara,BLR,HYD,17:19,11:21,51.0,1523,B737,142,1.0,Technical,17258
FL-006931,2022-03-02,SpiceJet,DEL,DEL,23:34,01:58,32.0,819,A321,161,1.0,None,15019
FL-006932,2023-03-02,IndiGo,DEL,BLR,02:21,18:10,269.0,1252,A321,50,0.0,Crew,6786
FL-006933,2023-12-01,Vistara,HYD,CCU,09:27,21:09,236.0,2620,B787,154,1.0,Weather,3690
FL-006934,2023-09-28,Air India,DEL,BLR,23:47,11:04,225.0,1132,B737,196,1.0,Crew,15712
FL-006935,2023-10-08,IndiGo,BLR,CCU,06:51,01:38,71.0,2010,A320,74,0.0,Weather,14942
FL-006936,2022-12-23,GoAir,BOM,CCU,03:10,07:37,-12.0,2968,B787,115,1.0,None,6897
FL-006937,2024-01-21,Air India,DEL,MAA,22:39,16:01,96.0,466,B737,134,1.0,Technical,12449
FL-006938,2023-01-08,Air India,BLR,CCU,19:09,08:08,238.0,1322,B737,140,1.0,ATC,10481
FL-006939,2022-08-23,IndiGo,CCU,HYD,21:29,09:17,156.0,1620,A320,173,1.0,Technical,11679
FL-006940,2022-09-16,Air India,HYD,BLR,20:32,15:15,38.0,2347,A320,150,0.0,Technical,19543
FL-006941,2023-02-06,SpiceJet,BLR,HYD,06:34,20:04,250.0,2985,B737,61,0.0,ATC,13845
FL-006942,2022-05-29,GoAir,CCU,BOM,20:03,11:54,218.0,2977,B787,181,1.0,Technical,2497
FL-006943,2022-02-25,Vistara,BOM,DEL,16:08,05:02,207.0,974,B737,135,1.0,Technical,7015
FL-006944,2024-01-23,SpiceJet,CCU,CCU,13:32,11:29,42.0,1055,B787,253,0.0,Technical,3944
FL-006945,2023-10-06,GoAir,BOM,HYD,17:00,05:58,262.0,1455,B737,157,1.0,Technical,5867
FL-006946,2022-07-13,IndiGo,CCU,CCU,15:14,19:29,159.0,1288,A320,145,0.0,Technical,5062
FL-006947,2023-08-19,Vistara,BLR,BOM,12:11,04:35,96.0,2784,B787,187,0.0,Crew,4001
FL-006948,2023-03-15,GoAir,BLR,HYD,05:23,11:44,209.0,2455,A321,106,1.0,Technical,15328
FL-006949,2023-07-05,SpiceJet,BLR,BOM,02:11,17:44,141.0,2429,A321,269,0.0,Crew,12881
FL-006950,2023-06-25,Vistara,DEL,BLR,15:47,12:35,170.0,2653,B787,230,0.0,Weather,16220
FL-006951,2023-03-07,GoAir,BLR,MAA,12:34,04:09,40.0,1513,A320,174,0.0,None,7468
FL-006952,2024-01-19,GoAir,BOM,DEL,06:40,01:23,49.0,527,A321,210,1.0,Technical,14573
FL-006953,2023-03-23,Vistara,CCU,BLR,12:31,15:21,19.0,1491,B787,152,0.0,Crew,6466
FL-006954,2023-12-12,GoAir,BLR,MAA,14:09,00:59,160.0,705,B737,246,1.0,Technical,5945
FL-006955,2023-06-06,SpiceJet,MAA,CCU,21:56,07:40,145.0,484,B787,225,0.0,ATC,8642
FL-006956,2023-07-16,GoAir,BOM,DEL,08:46,18:42,81.0,810,A321,171,1.0,Weather,14125
FL-006957,2022-07-05,Vistara,CCU,MAA,03:42,10:03,245.0,832,A320,172,1.0,Crew,17315
FL-006958,2022-12-05,Air India,DEL,BOM,00:34,08:13,245.0,857,B787,214,1.0,Crew,4337
FL-006959,2023-06-01,GoAir,BLR,BLR,22:24,03:48,257.0,2646,B787,55,0.0,Crew,4445
FL-006960,2022-02-17,Vistara,CCU,MAA,12:12,01:22,250.0,753,A320,298,1.0,Crew,17137
FL-006961,2022-03-13,Air India,DEL,MAA,07:28,,39.0,945,B737,68,0.0,Crew,16303
FL-006962,2023-08-10,Vistara,CCU,DEL,20:27,03:46,76.0,2652,B737,238,0.0,None,14306
FL-006963,2024-01-25,Air India,MAA,DEL,06:30,23:41,28.0,508,A321,274,1.0,Weather,7112
FL-006964,2023-03-06,Vistara,CCU,BOM,22:02,09:40,-7.0,1967,B787,111,1.0,None,6924
FL-006965,2022-03-23,SpiceJet,BOM,BOM,22:25,,127.0,359,B787,69,0.0,None,4848
FL-006966,2022-10-30,Vistara,HYD,CCU,10:02,12:56,133.0,789,B737,130,1.0,ATC,13500
