post_id,post_date,platform,author_id,content_type,likes,comments,shares,reach,impressions,engagement_rate,followers_at_post,hashtag_count,is_sponsored,sentiment
POST-00009816,2023-05-28 10:00:00,Instagram,USER-01660,Video,9064.0,1437.0,1347,498509,1145854,10.739689779635512,96330,24.0,0,Positive
POST-00009817,2023-07-25 10:00:00,LinkedIn,USER-00942,Story,5214.0,1215.0,7658,867501,223495,7.383680573992688,204506,16.0,0,Positive
POST-00009818,2023-11-22 02:00:00,Instagram,USER-00564,Text,54727.0,4269.0,2412,836665,968006,11.830043706907475,464478,9.0,1,Positive
POST-00009819,2024-08-04 13:00:00,Twitter,USER-01620,Image,93317.0,284.0,970,896186,449570,6.67791085231039,567175,20.0,0,Neutral
POST-00009820,2024-01-13 17:00:00,Twitter,USER-00253,Image,87127.0,2082.0,9376,261935,566499,4.1876024591617815,384054,28.0,0,Neutral
POST-00009821,2023-07-03 11:00:00,Facebook,USER-00398,Reel,67277.0,2596.0,550,742393,354296,11.772162029913105,930690,17.0,1,Negative
POST-00009822,2023-06-16 11:00:00,TikTok,USER-01601,Text,16502.0,3558.0,8270,97460,459379,12.598596535491277,624336,5.0,0,Negative
POST-00009823,2024-01-28 03:00:00,Instagram,USER-00490,Story,36355.0,4455.0,6151,831896,1284971,9.107278852315856,250742,3.0,0,Negative
POST-00009824,2023-02-04 00:00:00,LinkedIn,USER-01794,Video,27483.0,3839.0,1499,844394,431979,5.207568830175279,560439,26.0,0,Positive
POST-00009825,2023-02-09 05:00:00,Twitter,USER-01261,Image,6879.0,882.0,1751,790689,897306,4.398961304921588,895002,25.0,1,Positive
POST-00009826,2023-07-11 16:00:00,LinkedIn,USER-01795,Image,16840.0,4745.0,6664,486389,4790450,13.099105638892084,918225,0.0,1,Neutral
POST-00009827,2023-01-12 05:00:00,Facebook,USER-00933,Reel,61450.0,2476.0,6333,464545,712687,14.864734879325244,909370,4.0,1,Positive
POST-00009828,2023-05-19 14:00:00,LinkedIn,USER-01988,Story,50314.0,2672.0,3268,260381,805151,9.319668115325067,275780,,0,Neutral
POST-00009829,2024-01-17 08:00:00,LinkedIn,USER-01699,Video,65817.0,1667.0,6620,84363,453556,2.9418216316056496,779081,1.0,0,Positive
POST-00009830,2024-03-09 01:00:00,Twitter,USER-01284,Text,88872.0,611.0,1989,395138,1198907,2.766670400799216,784076,1.0,1,Negative
POST-00009831,2024-02-29 14:00:00,Facebook,USER-01292,Video,38247.0,4769.0,38,121589,22330,5.863503199228258,265279,29.0,1,Negative
POST-00009832,2024-01-28 07:00:00,Instagram,USER-00677,Story,26602.0,1000.0,4318,209822,1331122,8.731471976491294,934973,10.0,0,Negative
POST-00009833,2023-10-12 18:00:00,Facebook,USER-01937,Text,4604.0,2304.0,3436,948571,1828698,1.1191132715105045,462759,19.0,0,Negative
POST-00009834,2023-03-16 02:00:00,Facebook,USER-01744,Story,8202.0,1011.0,5377,15178,538638,14.838469343517241,856823,24.0,1,Negative
POST-00009835,2024-08-12 03:00:00,LinkedIn,USER-00212,Reel,5429.0,1701.0,5616,362964,904041,12.92363198499934,882365,8.0,1,Neutral
POST-00009836,2024-07-03 09:00:00,Twitter,USER-00226,Text,94578.0,3329.0,8280,99079,1061421,11.930156733680843,388918,28.0,1,Positive
POST-00009837,2023-02-25 05:00:00,Twitter,USER-01954,Image,63164.0,4270.0,2619,584666,1416422,13.479421710292703,957161,12.0,1,Negative
POST-00009838,2023-03-12 19:00:00,TikTok,USER-00666,Image,5128.0,1409.0,5732,383353,802552,1.0437850739413062,352669,17.0,1,Positive
POST-00009839,2024-04-16 06:00:00,Twitter,USER-01079,Video,82429.0,38.0,8068,648755,1215732,11.72390179339366,502613,13.0,1,Neutral
POST-00009840,2024-05-24 09:00:00,Twitter,USER-00119,Text,39009.0,1446.0,2559,409409,137243,3.9363095929334158,623617,12.0,1,Negative
POST-00009841,2024-03-20 02:00:00,Instagram,USER-01238,Text,29654.0,4460.0,4084,658406,1008942,2.124703439410582,833338,0.0,1,Negative
POST-00009842,2023-03-03 07:00:00,Twitter,USER-01861,Story,22480.0,91.0,1370,82263,150461,14.609266201586205,365523,12.0,1,Negative
POST-00009843,2024-01-20 11:00:00,TikTok,USER-01390,Video,,1655.0,7332,782837,6907540,3.403920830203333,623317,19.0,0,Neutral
POST-00009844,2023-01-18 03:00:00,LinkedIn,USER-00347,Image,78257.0,4782.0,2615,685423,452597,9.479965788142724,659559,11.0,0,Neutral
POST-00009845,2024-02-15 00:00:00,TikTok,USER-01284,Image,96428.0,1288.0,4066,203045,170489,7.975772161526134,417320,18.0,1,Positive
POST-00009846,2023-10-13 16:00:00,LinkedIn,USER-00070,Reel,85891.0,68.0,5120,889956,409240,11.066201554282696,846298,4.0,1,Positive
POST-00009847,2024-01-09 08:00:00,TikTok,USER-00590,Image,51273.0,,1274,399053,1163975,6.853840488114178,107136,22.0,0,Positive
POST-00009848,2023-05-12 10:00:00,Twitter,USER-01601,Image ,13084.0,2966.0,2767,933926,571551,1.089792573157133,969092,10.0,1,Negative
POST-00009849,2023-02-10 22:00:00,TikTok,USER-00552,Text,18664.0,789.0,5066,756439,807352,9.045427440041932,856210,10.0,0,Negative
POST-00009850,2023-08-24 15:00:00,LinkedIn,USER-01532,Reel,44691.0,3016.0,3560,148537,377495,4.0025626080068575,167129,19.0,1,Negative
POST-00009851,2024-08-11 18:00:00,Instagram,USER-00714,Story,60682.0,2583.0,2595,825655,695895,4.715268516679197,995535,0.0,1,Neutral
POST-00009852,2024-05-18 13:00:00,Twitter,USER-01977,Reel,98216.0,1194.0,280,726595,1385862,2.252943966479666,420896,2.0,0,Negative
POST-00009853,2023-11-08 19:00:00,Facebook,USER-01152,Reel,25399.0,729.0,6194,380412,127471,9.961369608075481,61274,,0,Positive
POST-00009854,2024-04-03 21:00:00,Instagram,USER-00850,Story,14729.0,2686.0,9288,987790,689060,8.54789979211331,493910,1.0,0,Negative
POST-00009855,2023-03-10 01:00:00,Instagram,USER-01985,Story,11317.0,4372.0,9310,312596,1961064,3.7116688560693927,962837,3.0,0,Neutral
POST-00009856,2023-07-14 10:00:00,Facebook,USER-01832,Story,93373.0,4663.0,1947,353658,432174,4.0132697157594075,609710,26.0,0,Negative
POST-00009857,2024-08-21 21:00:00,Facebook,USER-00336,Image,43164.0,4684.0,9333,742486,1790830,2.4103246725107423,505613,7.0,0,Neutral
POST-00009858,2023-03-03 13:00:00,TikTok,USER-00587,Story,78965.0,1357.0,6877,807418,1021078,6.7316746768133715,245241,4.0,1,Positive
POST-00009859,2023-01-03 14:00:00,Twitter,USER-00048,Reel,51638.0,2453.0,9756,494177,837481,7.041176197275855,788324,2.0,0,Neutral
POST-00009860,2023-09-25 22:00:00,Facebook,USER-01994,Reel,86647.0,1058.0,1350,172270,390404,10.730696138921196,267982,23.0,1,Neutral
POST-00009861,2023-03-27 20:00:00,Twitter,USER-00638,Story,10538.0,114.0,3626,286598,1065272,11.505269034036228,301847,23.0,1,Positive
POST-00009862,2023-06-16 11:00:00,LinkedIn,USER-01352,Text,84328.0,4917.0,8859,477862,1771288,12.716583400035717,685839,12.0,0,Positive
POST-00009863,2024-05-07 00:00:00,Instagram,USER-00961,Text,89673.0,3412.0,3921,547702,1067871,4.069780808983915,692818,1.0,0,Neutral
POST-00009864,2024-03-24 12:00:00,Twitter,USER-00475,Reel,76475.0,3837.0,5088,655082,1010053,11.450992452441941,691585,27.0,1,Negative
POST-00009865,2023-09-17 20:00:00,Facebook,USER-01960,Image,18297.0,1186.0,3098,661817,1491422,0.5916112513508515,806968,9.0,0,Positive
POST-00009866,2024-08-17 17:00:00,TikTok,USER-01293,Image,2205.0,2293.0,4238,528639,509296,7.930919592262221,596549,21.0,1,Neutral
POST-00009867,2024-03-18 13:00:00,TikTok,USER-01322,Image,92627.0,3883.0,6527,585976,1678091,11.93991959963077,46451,14.0,0,Neutral
POST-00009868,2023-05-16 18:00:00,TikTok,USER-01668,Video,56439.0,2123.0,4631,823277,345848,10.340147757866346,130449,13.0,0,Neutral
POST-00009869,2023-05-04 04:00:00,LinkedIn,USER-01244,Reel,30802.0,2086.0,6635,410788,462560,14.308881608437225,566148,24.0,0,Negative
POST-00009870,2024-05-26 10:00:00,TikTok,USER-01195,Text,1376.0,4206.0,6446,389774,989454,1.6244128869678716,365570,25.0,1,Neutral
POST-00009871,2023-10-31 17:00:00,TikTok,USER-01019,Story,84367.0,319.0,1162,976366,221804,0.4682198901917134,856756,2.0,1,Positive
POST-00009872,2024-06-14 06:00:00,Twitter,USER-01021,Video,51483.0,4245.0,465,787315,1292839,5.309971772468847,604149,21.0,1,Neutral
POST-00009873,2024-03-14 00:00:00,TikTok,USER-00750,Image,53579.0,1027.0,2530,982185,1040071,13.194207911218484,886530,20.0,0,Positive
POST-00009874,2023-07-15 18:00:00,Twitter,USER-01661,Image,69092.0,4310.0,2592,995514,585032,10.139030975621461,241910,26.0,1,Negative
POST-00009875,2023-09-12 18:00:00,Twitter,USER-00463,Reel,70425.0,643.0,4355,346570,1646477,13.566458635746951,306327,12.0,1,Neutral
POST-00009876,2024-04-27 13:00:00,Instagram,USER-01677,Video,60661.0,1188.0,4148,94407,1304476,9.642923084214083,610269,17.0,1,Positive
POST-00009877,2023-12-20 21:00:00,Facebook,USER-01290,Image,32071.0,1323.0,216,159089,1857218,11.72730661928426,543045,29.0,1,Positive
POST-00009878,2023-12-23 17:00:00,TikTok,USER-01818,Reel,42416.0,759.0,4493,204233,998137,6.763665743415913,362538,7.0,1,Negative
POST-00009879,2024-08-02 07:00:00,TikTok,USER-00863,Story,,4945.0,541,683201,1628409,7.034259471992648,976444,10.0,0,Neutral
POST-00009880,2023-04-09 13:00:00,Instagram,USER-00587,Image,46757.0,4046.0,6668,701849,1378688,12.603285520602293,641831,19.0,1,Positive
POST-00009881,2023-08-02 14:00:00,Twitter,USER-01044,Reel,92646.0,3585.0,9886,205168,1681917,9.646694339147267,246230,2.0,1,Neutral
POST-00009882,2024-05-17 09:00:00,Instagram,USER-01174,Video,85103.0,1496.0,3119,277310,1858914,13.905261090510033,953635,18.0,1,Neutral
POST-00009883,2024-01-18 21:00:00,Twitter,USER-01030,Reel,66714.0,4609.0,8451,54455,1738478,1.1978188752245416,98673,16.0,0,Negative
POST-00009884,2023-03-31 06:00:00,TikTok,USER-00682,Story,84779.0,4919.0,2430,445420,774382,12.322544960655677,427928,4.0,1,Positive
POST-00009885,2024-02-01 09:00:00,Twitter,USER-00349,Image,49935.0,4664.0,9709,826969,999123,10.431329473294788,363421,9.0,0,Negative
POST-00009886,2023-02-28 06:00:00,LinkedIn,USER-01304,Reel,64852.0,1957.0,7467,766025,1458193,13.798642008603931,151568,0.0,0,Negative
POST-00009887,2023-05-30 02:00:00,Facebook,USER-00636,Image,40984.0,308.0,8731,642733,1115926,4.726913704633947,532166,27.0,1,Negative
POST-00009888,2024-06-30 22:00:00,TikTok,USER-01508,Text,80983.0,4429.0,4332,47904,686428,5.531012897563892,812545,27.0,1,Negative
POST-00009889,2024-08-03 09:00:00,LinkedIn,USER-01102,Video,89294.0,1851.0,9081,897957,1622492,7.888330391462394,399533,14.0,0,Positive
POST-00009890,2023-06-02 05:00:00,Twitter,USER-01386,Text,15610.0,1044.0,5161,414776,1880714,8.744827735600559,450601,21.0,0,Negative
POST-00009891,2023-11-14 17:00:00,Facebook,USER-01624,Text,8140.0,3592.0,2099,553213,1074195,13.117631193829421,932342,14.0,1,Negative
POST-00009892,2024-03-18 22:00:00,Facebook,USER-00736,Video,69431.0,4313.0,3102,911466,1717012,4.387081127552684,718350,10.0,0,Neutral
POST-00009893,2023-07-04 17:00:00,LinkedIn,USER-01631,Story,83115.0,2114.0,2334,129466,121941,10.312921330601592,739645,6.0,0,Neutral
POST-00009894,2024-05-18 21:00:00,TikTok,USER-01906,Story,20388.0,270.0,9094,485080,707852,6.339157406977442,329601,,1,Neutral
POST-00009895,2024-04-01 07:00:00,Facebook,USER-00730,Image,56343.0,4725.0,7051,845273,912802,2.684590090203658,748979,2.0,0,Neutral
POST-00009896,2024-01-31 05:00:00,Instagram,USER-00593,Reel,31367.0,2846.0,1506,482386,1490182,14.76414739602649,593158,8.0,0,Positive
POST-00009897,2023-02-24 09:00:00,Instagram,USER-00394,Image,59697.0,4460.0,7843,335858,939442,12.964318083517405,949597,29.0,1,Positive
POST-00009898,2024-08-13 08:00:00,TikTok,USER-00510,Video,39562.0,282.0,8024,822764,1923268,3.0871218847761615,909111,26.0,0,Neutral
POST-00009899,2023-12-30 14:00:00,Twitter,USER-01184,Image,59469.0,1344.0,2509,438609,395282,7.6664336045988595,35475,4.0,1,Positive
POST-00009900,2023-01-23 23:00:00,Instagram,USER-01572,Image,84048.0,3791.0,2675,594441,643698,12.175022025123797,524507,3.0,0,Positive
POST-00009901,2023-01-23 18:00:00,Facebook,USER-00072,Story,85532.0,730.0,4609,632003,282324,9.636753830483094,341861,5.0,1,Positive
POST-00009902,2024-02-24 08:00:00,TikTok,USER-00522,Text,99870.0,2226.0,7789,581161,138385,0.8116500365059015,125757,16.0,0,Neutral
POST-00009903,2023-03-23 06:00:00,Facebook,USER-00253,Text,31057.0,1076.0,1664,99182,1377985,0.13633935145325793,794981,25.0,0,Positive
POST-00009904,2024-08-12 23:00:00,Facebook,USER-01728,Video,,307.0,1389,459367,595419,1.2561777272460284,736178,9.0,0,Negative
POST-00009905,2023-07-08 16:00:00,Twitter,USER-00620,Text,21938.0,620.0,8481,188208,1358006,5.31665145930674,856621,24.0,1,Negative
POST-00009906,2024-01-14 12:00:00,Facebook,USER-01782,Text,93905.0,972.0,4601,173752,534462,13.9472822757653,980987,16.0,0,Positive
POST-00009907,2024-06-14 20:00:00,TikTok,USER-00110,Image,63141.0,2610.0,8484,147145,779634,11.825274505330247,191937,,0,Neutral
POST-00009908,2024-04-13 21:00:00,TikTok,USER-00514,Video,46290.0,3181.0,7344,262493,1979956,6.872903334897603,125465,,0,Negative
POST-00009909,2024-01-31 20:00:00,Facebook,USER-00021,Text,13246.0,3499.0,7070,82659,840968,5.045944686201247,784673,4.0,0,Negative
POST-00009910,2023-03-30 05:00:00,LinkedIn,USER-00142,Story,72319.0,4057.0,7365,429310,1450171,11.662668135392487,269013,27.0,1,Positive
POST-00009911,2024-07-06 09:00:00,Twitter,USER-01124,Text,30525.0,990.0,3552,790260,1214999,0.4114935487113547,756733,2.0,0,Positive
POST-00009912,2023-09-22 07:00:00,LinkedIn,USER-00729,Image,30484.0,3781.0,1878,758677,889114,11.483224415404,803046,15.0,1,Neutral
POST-00009913,2024-02-09 02:00:00,LinkedIn,USER-00196,Image,28958.0,4371.0,2865,640067,1518736,2.508798900857908,649849,27.0,1,Negative
POST-00009914,2023-06-23 16:00:00,Twitter,USER-01339,Reel,91221.0,2320.0,7115,36477,132271,6.297579355774009,132355,22.0,0,Negative
POST-00009915,2024-03-13 07:00:00,Twitter,USER-01794,Image,63629.0,1212.0,1846,623294,1402189,8.495449302526595,695984,7.0,1,Positive
POST-00009916,2024-05-14 00:00:00,TikTok,USER-00682,Story,63230.0,2014.0,2721,240309,34180,13.551461127324236,133242,0.0,0,Neutral
POST-00009917,2023-11-15 22:00:00,Facebook,USER-01883,Text,18113.0,56.0,8850,809079,705665,9.160402480915902,801990,11.0,1,Positive
POST-00009918,2024-01-30 12:00:00,Instagram,USER-00760,Video,39288.0,1646.0,6493,998395,440930,8.197431752942792,299012,25.0,0,Neutral
POST-00009919,2023-07-30 20:00:00,Instagram,USER-01660,Image,39926.0,1902.0,1756,450564,1614334,7.022989708883434,289632,18.0,1,Neutral
POST-00009920,2023-01-03 15:00:00,Facebook,USER-00243,Video,1742.0,1702.0,8279,408393,970004,14.645901517590184,221623,19.0,0,Negative
POST-00009921,2023-06-10 11:00:00,LinkedIn,USER-00456,Reel,96521.0,2968.0,3765,733759,457192,2.1291782704031883,81234,23.0,0,Positive
POST-00009922,2023-08-19 16:00:00,Facebook,USER-01166,Text,18176.0,1148.0,8642,197746,58215,5.076235189965404,918246,18.0,1,Positive
POST-00009923,2023-10-02 21:00:00,TikTok,USER-01917,Video,34614.0,1661.0,5115,309391,194513,12.530836529868994,369137,20.0,0,Negative
POST-00009924,2023-03-17 09:00:00,Instagram,USER-00433,Story,59878.0,3439.0,6113,244498,1511343,2.321846154800271,837750,19.0,1,Negative
POST-00009925,2023-09-25 11:00:00,LinkedIn,USER-00069,Image,94144.0,654.0,2311,890357,111965,8.681933543001048,35029,3.0,0,Positive
POST-00009926,2023-09-16 16:00:00,TikTok,USER-01366,Text,93105.0,4557.0,3358,246152,615942,1.1143267313867415,320464,29.0,1,Negative
POST-00009927,2023-07-13 17:00:00,Instagram,USER-00373,Reel,4854.0,298.0,5952,991874,1006921,14.801994795178206,606409,14.0,0,Positive
POST-00009928,2023-07-24 18:00:00,Twitter,USER-00078,Story,70281.0,4889.0,661,314425,988301,0.6151186450782525,949558,,0,Neutral
POST-00009929,2023-04-21 06:00:00,LinkedIn,USER-01081,Video,46342.0,3800.0,306,329855,264717,11.32490358562818,997818,26.0,1,Neutral
POST-00009930,2024-06-04 19:00:00,LinkedIn,USER-01026,Video,61369.0,736.0,9456,262226,37488,14.713262934035795,642955,17.0,1,Negative
POST-00009931,2024-07-31 11:00:00,TikTok,USER-01912,Video,15391.0,2747.0,3321,671654,740465,7.412439014123674,67529,4.0,0,Neutral
POST-00009932,2023-04-18 00:00:00,Instagram ,USER-00530,Story,60993.0,2080.0,8840,499006,543457,7.290207685167805,471426,0.0,0,Neutral
POST-00009933,2023-03-25 06:00:00,LinkedIn,USER-00434,Video,4661.0,1558.0,3345,995667,1024058,14.136931461412122,352190,10.0,0,Positive
POST-00009934,2023-06-30 05:00:00,TikTok,USER-01999,Text,27606.0,1676.0,4645,289322,1432629,6.113274980939462,110811,14.0,1,Negative
POST-00009935,2023-08-21 00:00:00,Facebook,USER-00537,Image,89452.0,2774.0,5157,358326,1647557,8.037612133572576,32961,4.0,0,Negative
POST-00009936,2024-07-17 02:00:00,LinkedIn,USER-01509,Text,75711.0,990.0,9872,335047,1507462,9.11893828688739,852331,5.0,0,Positive
POST-00009937,2024-03-12 23:00:00,Instagram,USER-00547,Reel,6872.0,4302.0,2075,602759,972973,1.283781935637398,251376,1.0,0,Negative
POST-00009938,2023-04-29 21:00:00,Instagram,USER-00728,Story,47729.0,526.0,6066,63843,1917682,0.9122584017890922,459085,26.0,0,Neutral
POST-00009939,2024-02-28 15:00:00,Twitter,USER-00121,Story,62445.0,3350.0,3313,197402,233419,4.362837976543278,423503,16.0,0,Neutral
POST-00009940,2024-06-18 03:00:00,Instagram,USER-01959,Story,1964.0,3014.0,7304,204552,1539559,7.655012759359565,852824,10.0,0,Negative
POST-00009941,2024-04-05 01:00:00,Facebook,USER-01036,Reel,14069.0,2561.0,7683,295076,1058186,14.479247944086486,749838,18.0,1,Positive
POST-00009942,2023-07-22 14:00:00,LinkedIn,USER-00511,Reel,2048.0,1078.0,8641,346682,812783,8.17159437772875,280860,2.0,0,Negative
POST-00009943,2023-08-01 11:00:00,Facebook,USER-00757,Text,96794.0,626.0,8845,148121,1219652,1.1670694330920122,396946,5.0,0,Positive
POST-00009944,2023-03-26 05:00:00,Facebook,USER-01343,Image,98555.0,3029.0,3226,992656,1454284,6.283849903699309,426376,11.0,0,Positive
POST-00009945,2023-08-30 18:00:00,LinkedIn,USER-00518,Text,85654.0,2038.0,128,574285,1593471,3.6741037313967024,152150,6.0,0,Positive
POST-00009946,2024-05-27 02:00:00,instagram,USER-00501,Text,61769.0,2996.0,598,383213,22287,12.401130019995515,468006,22.0,1,Neutral
POST-00009947,2024-05-06 05:00:00,TikTok,USER-01045,Story,60293.0,364.0,6178,372366,1093072,9.21523562342377,483978,1.0,0,Positive
POST-00009948,2023-01-12 02:00:00,TikTok,USER-01776,Text,88271.0,,4242,260066,1990787,10.440887113362884,154211,21.0,1,Positive
POST-00009949,2024-01-19 22:00:00,Facebook,USER-01279,Story,39749.0,4182.0,5788,301177,902861,14.404175499924689,568073,26.0,0,Neutral
POST-00009950,2023-01-26 12:00:00,Twitter,USER-01587,Story,58993.0,2254.0,1285,923707,1185555,4.708049100355066,331602,21.0,1,Neutral
POST-00009951,2024-04-17 13:00:00,Facebook,USER-01002,Reel,51200.0,3633.0,9010,146220,1260247,2.4488405581945782,329743,17.0,0,Positive
POST-00009952,2023-02-20 09:00:00,TikTok,USER-00425,Image,87089.0,297.0,2829,880964,1734699,13.79770252468204,970390,22.0,0,Negative
POST-00009953,2024-02-08 07:00:00,Facebook,USER-00364,Story,84085.0,4910.0,3328,178919,1212689,9.224797865094025,752769,27.0,1,Neutral
POST-00009954,2023-02-21 04:00:00,Instagram,USER-00174,Image,48994.0,943.0,1264,159625,1703342,14.119010833075924,987365,17.0,1,Negative
POST-00009955,2024-03-13 12:00:00,Twitter,USER-01372,Reel,97008.0,1577.0,9482,988036,811657,14.682040591095731,488539,1.0,1,Positive
POST-00009956,2023-04-24 11:00:00,TikTok,USER-00678,Story,77554.0,629.0,1174,864844,247572,12.191575283516025,931208,11.0,0,Positive
POST-00009957,2024-05-09 13:00:00,Facebook,USER-00395,Story,40128.0,4133.0,9811,449527,263994,11.70669182785231,190140,13.0,0,Negative
POST-00009958,2023-10-19 00:00:00,LinkedIn,USER-01967,Story,28371.0,198.0,6961,358758,681988,2.9964848259072023,554776,9.0,0,Positive
POST-00009959,2023-11-17 19:00:00,TikTok,USER-01681,Text,69597.0,708.0,7942,657878,614209,9.572676745791671,721317,4.0,0,Positive
POST-00009960,2024-01-17 01:00:00,LinkedIn,USER-00015,Image,66131.0,3364.0,9564,868622,1081988,14.881445246990392,762340,17.0,1,Negative
POST-00009961,2023-01-14 03:00:00,Instagram,USER-00729,Reel,99849.0,2954.0,4548,279026,1984326,13.632963379025774,309431,7.0,0,Neutral
POST-00009962,2023-01-03 04:00:00,Instagram,USER-00483,Text,78420.0,4922.0,9342,524681,833747,4.427188437692803,492554,26.0,0,Negative
POST-00009963,2023-02-24 18:00:00,Instagram,USER-01721,Video,14699.0,811.0,7192,218938,1621846,12.523455489790463,860861,5.0,1,Positive
POST-00009964,2023-07-23 06:00:00,Facebook,USER-00954,Video,50901.0,1656.0,3401,483134,1924509,5.555997950305235,656199,4.0,1,Negative
POST-00009965,2023-03-17 18:00:00,Instagram,USER-00630,Reel,,,1445,842105,761632,10.528727365388033,818660,7.0,1,Neutral
POST-00009966,2024-03-13 06:00:00,Twitter,USER-00665,Story,37536.0,2648.0,3900,104452,1502014,5.051120763203196,257593,27.0,1,Neutral
POST-00009967,2024-07-22 11:00:00,Twitter,USER-00802,Image,16130.0,1192.0,6898,398923,1596906,9.710974051830984,761757,5.0,0,Negative
POST-00009968,2023-03-26 03:00:00,Twitter,USER-00446,Image,96975.0,4012.0,4891,884050,133981,2.4905376193148836,517313,26.0,1,Neutral
