sensor_id,timestamp,location,temperature_c,humidity_pct,pressure_hpa,vibration,battery_level,signal_strength,error_code,operational_status
SENSOR-0034,2024-05-18 19:42:00,Factory B,31.65154426587258,24.085430047624126,1080.3484420162774,4.206900742756688,91.39398491793048,-58,0,Critical
SENSOR-0007,2024-01-07 00:33:00,Factory B,28.155358769011784,75.43771636103693,921.3819463964458,3.220067169790237,40.60492392275492,-34,0,Normal
SENSOR-0083,2024-04-14 02:59:00,Lab,36.28511693912826,63.951091811054866,1025.6916827994323,3.589994912879091,61.48505050645699,-64,0,Critical
SENSOR-0035,2024-01-07 17:09:00,Factory B,56.594632021370046,73.49786467613784,971.132499588484,2.2278824889307725,42.17446038971704,-63,1,Critical
SENSOR-0073,2024-03-07 02:29:00,Factory B,-6.062805885404849,89.39406081475515,951.667646138002,7.824301259075529,62.91022124458679,-72,0,Normal
SENSOR-0066,2024-05-17 18:18:00,Office,27.29279452654186,28.34358331915184,1076.3169159265278,2.5793274935438735,66.2629660340892,-99,0,Normal
SENSOR-0085,2024-01-20 16:40:00,Factory B,67.46956347161093,77.13252736668449,1005.5371380102589,3.5049459876283064,21.28521817514911,-47,1,Normal
SENSOR-0028,2024-10-03 05:27:00,Factory A,-3.9999782708544087,55.61647512525835,903.4838828151035,6.844791583135916,73.9643980527523,-69,3,Warning
SENSOR-0099,2024-12-15 18:59:00,Warehouse,75.352629152587,85.6988330967361,1058.3089390756022,9.647777444610997,59.539735619988356,-69,0,Critical
SENSOR-0005,2024-06-21 14:13:00,Lab,27.95871467385392,41.381097127928975,917.8442684216976,0.7931786820783449,86.63017136330356,-84,3,Critical
SENSOR-0094,2024-05-01 13:34:00,Factory B,41.56580984319417,96.82972459018549,988.6969058953329,0.8044519020728147,12.702144818237993,-95,0,Normal
SENSOR-0011,2024-04-17 17:53:00,Office,57.73197468531352,74.24919836547986,1013.1421915204764,2.3961501401420615,2.6729695313368995,-63,0,Warning
SENSOR-0027,2024-01-11 16:12:00,Lab,65.52888402661199,80.53552278039074,1092.8501673019312,8.104230168306243,14.961950556950521,-43,0,Critical
SENSOR-0059,2024-05-02 04:43:00,Lab,59.0044858203149,57.15637531290359,965.9702798464931,6.0171834332116125,6.959716201727717,-87,0,Normal
SENSOR-0061,2024-05-04 06:03:00,Warehouse,52.196751696442774,39.91440238510964,1042.0777031573798,1.8479431888381193,33.3626357283846,-98,0,Critical
SENSOR-0040,2024-06-06 06:49:00,Office,31.557664679890436,42.996623650679055,1002.0816923606155,1.0945907400917987,10.33324943780778,-55,0,Critical
SENSOR-0094,2024-06-15 22:10:00,Office,25.92181598239376,62.8237330676502,982.9279241059096,8.44891438313648,25.233843353470487,-69,0,Normal
SENSOR-0052,2024-04-26 11:00:00,Factory A,1.820768841151061,89.41381949507623,907.6097372361208,5.941483081222433,35.19304805342528,-92,0,Warning
SENSOR-0045,2024-02-10 02:52:00,Warehouse,21.003740024200656,40.13547743656695,904.6801595055456,2.8049120398929905,66.55692746928902,-66,1,Warning
SENSOR-0095,2024-02-06 02:47:00,Lab,16.382069257976568,28.153123811946976,1021.4591061616095,0.8759054774212849,36.30228379841388,-56,0,Normal
SENSOR-0085,2024-12-16 09:01:00,Factory A,8.338120234097389,67.38810438747205,960.7247634862235,0.4975074843172478,,-38,0,Critical
SENSOR-0040,2024-08-14 05:16:00,Warehouse,-3.668527915454856,26.927159780893763,1013.2800308046856,8.28179811096685,91.48386516798028,-45,0,Warning
SENSOR-0072,2024-12-24 20:53:00,Factory B,23.58944965372274,49.44258557258982,1012.5803803486292,1.771481966424251,58.521745305830244,-84,0,Critical
SENSOR-0081,2024-04-28 03:06:00,Lab,-6.343793176739931,61.30921452066838,1088.1239378346309,3.3817488272264704,,-95,0,Normal
SENSOR-0041,2024-02-19 19:00:00,Factory A,51.54205124136924,86.90060007761366,925.3201100583765,7.39890331652003,11.990590166815041,-40,1,Normal
SENSOR-0092,2024-09-21 22:52:00,Warehouse,-3.171700323561258,66.28448682670833,1037.430293615749,4.189831958202008,21.666495609953472,-59,0,Normal
SENSOR-0018,2024-04-30 22:31:00,Factory A,51.67712393729075,57.46849523539083,1026.7976028105707,7.092137524296886,47.47547909193492,-99,1,Normal
SENSOR-0068,2024-10-03 14:05:00,Lab,33.7953933983446,74.35708672807644,977.5379459519963,9.440159240709125,47.867126126640436,-62,0,Normal
SENSOR-0029,2024-09-09 18:04:00,Lab,4.0125371728398385,25.004470498761755,1077.419431730338,1.2907328802171536,60.61667093776786,-93,0,Normal
SENSOR-0093,2024-04-24 09:42:00,Lab,21.368836686209857,23.377106805079677,1007.6243613028802,3.5774638916106962,27.234988593800068,-72,3,Critical
SENSOR-0086,2024-05-22 17:39:00,Office,12.912282811544113,39.10833884944581,981.6040133485081,4.404026843230442,95.16090353827859,-60,0,Warning
SENSOR-0079,2024-12-06 04:41:00,Factory B,20.588462664144174,44.512685776561796,910.915547518604,3.702016600737931,43.65942469286601,-100,2,Warning
SENSOR-0082,2024-03-15 11:02:00,Factory A,13.526842298675493,35.666878433087575,916.3908426956887,1.7175354516110342,31.643917474597483,-97,0,Warning
SENSOR-0073,2024-09-19 12:41:00,Factory B,74.17036528774665,97.04649456060399,1049.1716506036894,8.677252261694036,63.19102365809132,-67,2,Warning
SENSOR-0031,2024-07-25 20:41:00,Factory A,40.510861175562745,90.64641935498034,1056.5051158149627,6.481306936787046,88.65640230572612,-64,0,Critical
SENSOR-0043,2024-12-21 14:13:00,Factory A,-7.753054435705451,60.83953402935136,1061.3454308321277,7.172140201295624,6.858806145496043,-92,2,Critical
SENSOR-0100,2024-05-11 20:27:00,Factory A,60.81620713444438,29.646941813138792,939.4194039722073,5.2463442471025505,42.56584730979161,-81,3,Warning
SENSOR-0060,2024-09-30 20:14:00,Office,71.29371016747228,29.355827019903487,1079.2326988477014,4.892480597447468,89.74607598269667,-87,3,Normal
SENSOR-0006,2024-08-24 15:54:00,Warehouse,69.50484887186387,50.91064394953438,982.6812660398322,7.058361422621968,58.829337921183665,-48,0,Normal
SENSOR-0024,2024-09-16 05:39:00,Factory A,2.521488666490246,63.50754023046478,933.5608342495324,3.7255039364977782,55.18161587088043,-41,0,Critical
SENSOR-0024,2024-12-03 01:43:00,Lab,43.525086369810914,39.74582932265902,1012.2425670315811,5.250375956036649,40.621766167617466,-56,0,Critical
SENSOR-0053,2024-06-27 20:46:00,Lab,9.010769936352311,49.45563138328802,999.26360792906,2.3342216018351216,64.21533010137972,-98,3,Critical
SENSOR-0014,2024-02-06 16:03:00,Office,23.536203951828895,36.39570494605303,935.2596527281104,4.528641108137608,50.494056468429974,-68,0,Critical
SENSOR-0011,2024-11-23 07:05:00,Warehouse,38.08808239057288,92.05767454917708,1055.6930014448155,0.4569707816095647,62.44011744083304,-93,0,Warning
SENSOR-0090,2024-01-15 09:01:00,Office,1.2968182851102323,85.13635836357399,1098.146843919105,7.396678445783271,63.62935895399458,-78,1,Critical
SENSOR-0040,2024-04-09 00:36:00,Factory B,68.34027951800509,40.73879088080842,1033.786552119239,3.0685233207379046,46.200874155032636,-93,0,Critical
SENSOR-0060,2024-06-05 23:24:00,Office,64.57031523407807,24.207247229988997,1021.1366272008387,6.732533604619878,43.54807447991813,-56,0,Critical
SENSOR-0074,2024-09-11 02:20:00,Factory B,25.95811133694403,58.11537731872346,949.7031409144314,6.62614043937316,91.50865708957092,-74,0,Warning
SENSOR-0056,2024-07-16 18:44:00,Office,29.213328056569367,73.47593129919204,1056.9404749064379,2.8496823873798673,42.921075046959345,-63,0,Warning
SENSOR-0038,2024-02-10 18:45:00,Office,-3.2015790083980704,21.90727625711972,1056.3575475627931,4.967096396281217,75.26170458667653,-73,3,Critical
SENSOR-0066,2024-09-28 21:58:00,Office,24.733554035405106,28.833876983129414,1013.7825822605589,2.8129679564071353,94.53292519400202,-96,1,Critical
SENSOR-0008,2024-06-13 12:56:00,Factory A,52.70107604763922,22.37095142663823,1060.705164849303,9.567406908429358,46.67159856537981,-34,0,Critical
SENSOR-0053,2024-12-12 05:18:00,Lab,78.07324978193769,52.426620264609134,1055.9694286108956,9.573400454785686,9.810418648691899,-43,0,Warning
SENSOR-0060,2024-03-17 15:28:00,Factory A,40.31085001899456,86.45091589269376,1049.9088847401322,8.435029003216973,82.8941044409569,-90,0,Normal
SENSOR-0072,2024-07-22 09:56:00,Office,44.69714142326074,82.15428451002992,1083.3665258082674,6.833397525759819,49.769466890483606,-34,3,Warning
SENSOR-0015,2024-03-21 09:14:00,Lab,16.49236977549192,26.451608007858223,969.7979157762976,6.929016774101369,71.47351828760674,-68,0,Warning
SENSOR-0049,2024-01-03 04:10:00,Lab,77.70410870374606,89.37730277027607,913.9991588904331,5.720893369096064,72.73855812240681,-40,0,Normal
SENSOR-0056,2024-06-25 09:16:00,Lab,41.81456263256207,74.95798295490204,1022.5600447182549,5.667771862163866,98.63332276511679,-73,1,Critical
SENSOR-0097,2024-06-23 14:05:00,Factory A,65.63136312272175,27.073425827421396,921.3663036501928,5.960557738670737,27.569694313482252,-49,0,Normal
SENSOR-0073,2024-01-02 16:56:00,Factory A,3.2318161991744248,55.990123358604905,909.4861449389323,4.496319430227418,76.40058686580146,-31,0,Critical
SENSOR-0095,2024-06-28 01:12:00,Factory A,57.236488031838675,45.22888097675323,1081.3074066927438,5.5919293846256535,84.69110502426686,-41,0,Normal
SENSOR-0100,2024-01-01 00:43:00,Lab,5.686952349198357,77.11772773156532,921.5196234208465,7.5381133159114,63.1242866728717,-64,3,Normal
SENSOR-0010,2024-01-03 18:29:00,Office,24.64769959411241,68.91633896430278,933.7586192064308,8.000953930048237,75.62359030558858,-51,0,Critical
SENSOR-0038,2024-08-16 19:11:00,Lab,28.181807659970538,87.3538625576509,986.0853712996691,9.58551567038698,29.923707216630913,-93,0,Normal
SENSOR-0036,2024-09-05 15:32:00,Warehouse,-3.9599174093121903,83.86580563438267,1053.275562364743,8.475575672283922,36.82096350284477,-87,2,Normal
SENSOR-0038,2024-06-02 00:12:00,Lab,12.381571984494958,99.04269351995644,951.2755566805283,2.204258690453762,65.74050315762922,-63,0,Critical
SENSOR-0033,2024-07-12 16:11:00,Warehouse,69.87770683669115,90.94359588742903,962.6509148704013,8.543607208972077,39.565214435761774,-59,0,Warning
SENSOR-0075,2024-09-20 02:46:00,Office,6.400822272126053,80.61818255111683,968.4672739279754,4.301244178883497,,-66,2,Critical
SENSOR-0024,2024-04-15 00:17:00,Warehouse,49.75170095302172,22.011635099439644,1064.9712690646911,4.798962027693775,1.1001797786529655,-70,3,Normal
SENSOR-0056,2024-08-20 00:54:00,Warehouse,0.9332181407398927,46.83538683846631,1044.891203062826,6.735041706568548,21.37169292873663,-81,0,Normal
SENSOR-0047,2024-05-18 13:08:00,Lab,14.161216962435777,82.34193717034223,984.6881200237165,6.762189593103534,41.76755658258248,-58,2,Warning
SENSOR-0008,2024-12-14 18:40:00,Lab,12.058544323464893,52.835107640526424,1057.617813024658,2.9624181221988257,26.280806090447463,-59,1,Normal
SENSOR-0008,2024-05-30 14:34:00,Factory B,-9.794466310963642,46.370177866737244,1035.6754416810606,1.622053956413192,65.32787650010098,-54,2,Warning
SENSOR-0007,2024-08-06 19:22:00,Factory B,55.00802129735074,56.35744665016055,928.6578775842187,1.6680632743076729,52.820006489665026,-42,0,Normal
SENSOR-0040,2024-12-17 00:44:00,Factory A,32.34038828200209,39.363355716621804,993.6385304676987,5.870085806178781,99.29460022376406,-75,0,Critical
SENSOR-0079,2024-05-01 09:02:00,Factory B,76.18744161144627,87.97530570243782,1026.3219236879918,4.537005611771203,76.56336797803237,-35,2,Warning
SENSOR-0018,2024-01-04 22:53:00,Lab,-2.734642110685823,38.027125959111785,1089.6252732648009,3.197384439153951,41.05987116349598,-45,0,Normal
SENSOR-0040,2024-01-22 14:56:00,Factory A,58.592059188161514,44.89160293875145,1088.125953179608,3.133747283000253,20.184088676576483,-88,0,Warning
SENSOR-0004,2024-11-10 14:48:00,Factory A,76.45371892518106,85.71798912430302,963.7136299612362,8.621369761488452,4.146577479305469,-99,0,Critical
SENSOR-0037,2024-02-25 16:00:00,Warehouse,62.08139335634624,90.05283030536214,1089.27262511797,1.635385564852747,63.37512898039751,-35,0,Normal
SENSOR-0039,2024-12-28 02:28:00,Lab,54.92612975531358,43.856515995756304,986.2981531052659,6.009944928987779,18.48337047995814,-77,2,Normal
SENSOR-0068,2024-04-27 04:02:00,Factory A,26.617510929474825,26.55991487229384,950.7529375218614,6.187423340367669,98.34559116057554,-70,0,Warning
SENSOR-0076,2024-08-30 18:19:00,Factory A,62.655014373720405,24.41934358762362,1035.099857692106,2.3496739421504333,5.401166085756525,-73,0,Normal
SENSOR-0074,2024-10-13 03:41:00,Lab,14.933127133333052,93.83788098996358,980.8508412156567,4.824303465532152,35.05158386295986,-74,0,Critical
SENSOR-0083,2024-01-21 09:06:00,Warehouse,19.141235569631075,35.39501539102625,942.7829997879879,5.534156218829704,6.1982977833293535,-31,0,Normal
SENSOR-0047,2024-11-13 09:39:00,Factory A,35.699167083378434,50.90866080383748,1074.7255857622354,5.546618901300574,14.086339359110145,-90,3,Warning
SENSOR-0023,2024-01-11 11:32:00,Lab,61.99396543661858,73.41923370075817,972.5168317998919,4.715910165165411,41.35739772528407,-68,0,Warning
SENSOR-0032,2024-05-27 12:35:00,Factory B,39.28894286625417,89.62131448831695,1061.6987014107685,6.218727328829054,74.31091059184787,-92,0,Normal
SENSOR-0051,2024-10-07 21:35:00,Factory B,5.636250034538939,38.082919464096264,1020.056228780932,4.778364430947314,26.576615627483847,-80,2,Critical
SENSOR-0097,2024-12-04 17:47:00,Lab,16.677619776952547,38.33122268766374,1043.7478396300269,2.233060776146376,5.9035170811857824,-59,2,Critical
SENSOR-0088,2024-06-05 08:37:00,Factory B,67.37453756282329,44.249597131459794,999.4038257248218,8.029750816756913,84.51387600349753,-98,0,Critical
SENSOR-0016,2024-08-02 12:09:00,Factory B,19.660960574200036,35.92963752456923,961.214945927017,9.403417741427296,58.46481028429306,-47,0,Normal
SENSOR-0028,2024-09-15 13:34:00,Lab,66.74278021068648,93.63441666971637,1010.7037725693069,9.292289529429977,7.52204259616377,-34,0,Normal
SENSOR-0064,2024-10-14 16:35:00,Factory B,38.236031904231254,45.54688468467526,911.4874627870596,0.5782518843908901,51.84537324515198,-74,0,Warning
SENSOR-0045,2024-05-25 01:45:00,Office,57.002450700479926,55.56004693737287,1029.4918546655356,2.7746127164462244,35.70411193713744,-36,2,Warning
SENSOR-0066,2024-08-14 22:35:00,Factory A,79.323986744271,67.8260871301214,1031.4449326595382,8.407081655590678,56.19235966675896,-76,2,Critical
SENSOR-0016,2024-02-26 21:42:00,Warehouse,4.739107714290853,48.42603158331081,1053.8311727668183,5.6144096380382305,89.40369489563741,-53,0,Warning
SENSOR-0021,2024-03-05 19:49:00,Factory B,2.5787198397810087,61.72394741630618,1059.0822720972478,0.7461547926350021,48.617201859661904,-32,0,Normal
SENSOR-0035,2024-12-29 15:14:00,Factory B,74.38749867096905,22.49608747683289,1066.3547905567948,9.42308568466866,18.043968865151705,-62,0,Normal
SENSOR-0081,2024-10-17 11:27:00,Warehouse,2.5908813832604807,93.63787177984672,905.5232179490398,5.18067563344137,69.84684394419503,-45,1,Normal
SENSOR-0050,2024-05-18 17:47:00,Factory A,5.080604754300609,92.8713576348537,987.6468136751894,2.0010176342444264,29.00808666549389,-81,0,Warning
SENSOR-0077,2024-11-06 17:44:00,Warehouse,65.32023375306007,58.50539462164235,1020.7142346518568,8.779638412592734,81.48491955392261,-73,0,Warning
SENSOR-0045,2024-03-28 17:53:00,Lab,-9.699885759931098,55.856696582991496,1086.1661635320565,8.564570997972574,91.16655915476527,-51,0,Critical
SENSOR-0012,2024-05-27 00:24:00,Factory A,22.454147307350283,75.84249014589388,1037.300887219198,0.9259218381310219,11.522415091542715,-91,1,Normal
SENSOR-0025,2024-08-24 07:38:00,Office,76.69151122587076,67.09888889278879,1017.9940966756551,2.011872617602833,38.24179487264531,-85,0,Warning
SENSOR-0026,2024-02-16 21:40:00,Factory B,62.01421087609748,84.0718162499111,923.5303200529647,2.8733165640473777,74.10502982800433,-78,0,Warning
SENSOR-0056,2024-09-02 21:22:00,Factory B,45.33559856681478,90.30395991444979,913.7434283423128,4.964682449768408,83.30904269536445,-96,1,Warning
SENSOR-0025,2024-02-28 23:57:00,Factory B,71.81277108449243,63.633886870082904,1061.1280462743332,8.158496647093203,85.61529269349963,-91,0,Normal
SENSOR-0017,2024-08-02 11:04:00,Factory B,47.47928573369552,55.27028497061923,1099.5685898865127,9.399408087125813,86.60049412051384,-60,1,Critical
SENSOR-0008,2024-09-22 03:11:00,Factory A,0.6321241196130654,68.6782213015288,1032.4419083640423,7.169843488823503,76.00694514326241,-73,0,Normal
SENSOR-0024,2024-08-13 14:56:00,Warehouse,55.92833352695652,68.64958038216244,1076.9385814536852,0.11775600551468535,75.66334152398127,-97,2,Critical
SENSOR-0057,2024-11-19 09:10:00,Warehouse,24.65073832996959,53.414210853561926,989.7021943084975,2.6245327007968977,38.61664641442842,-71,0,Warning
SENSOR-0066,2024-04-06 21:31:00,Office,14.667753884746865,49.839501902860846,912.511872333292,4.127582323739172,27.281374359513666,-45,1,Normal
SENSOR-0035,2024-12-28 08:38:00,Office,7.051568393710703,85.16827860518444,986.0677076932382,6.632217873817084,11.060072681872079,-39,0,Normal
SENSOR-0059,2024-11-08 18:30:00,Lab,3.1160034305672646,46.884828832708294,952.7436221816679,8.326502264078794,49.87637862760946,-49,3,Critical
SENSOR-0025,2024-05-03 06:19:00,Factory B,33.40540256081782,41.23779333107626,1095.5747153361344,9.180004525056743,74.06475769365488,-59,3,Critical
SENSOR-0053,2024-04-21 12:25:00,Factory B,66.61721152364154,51.49673255123102,988.6696278458178,3.569505322471832,28.980225108345927,-94,0,Critical
SENSOR-0099,2024-12-10 22:55:00,Factory B,10.241370843254675,86.60185517503768,1022.5260553298555,3.86298319597873,43.02870411396628,-72,0,Normal
SENSOR-0042,2024-04-28 12:51:00,Warehouse,2.7869870089568156,83.30819577029555,932.6206569883486,9.023481107802665,37.02572404642689,-86,1,Critical
SENSOR-0085,2024-09-16 11:46:00,Office,-6.108005504675148,59.69795485481191,943.2859264698669,9.946351212185887,51.74587401640981,-73,0,Normal
SENSOR-0029,2024-04-07 05:46:00,Factory B,43.109561973093335,34.969024449303625,960.9487871939261,0.7356480901898788,77.78088819195567,-90,1,Critical
SENSOR-0066,2024-06-07 18:16:00,Factory B,-2.2479294056521475,63.490243536375075,1012.9159564146671,5.714144211745161,46.54284073526544,-49,0,Normal
SENSOR-0075,2024-07-02 22:27:00,Warehouse,20.425232152539483,45.17058507909378,922.735741612068,9.376313269936052,9.133864864599827,-62,0,Normal
SENSOR-0020,2024-03-18 08:35:00,Factory A,73.58961190053003,30.86353480671142,1010.8126564823765,0.9492387661060231,21.26852016639369,-67,0,Normal
SENSOR-0017,2024-03-14 18:33:00,Factory B,-0.8757823158468252,57.563260405670974,1023.6213126745257,6.288939627367452,85.93961673977721,-65,0,Normal
SENSOR-0050,2024-01-02 05:15:00,Factory A,21.494102720740113,31.09214583798505,915.9993780997543,5.285979358713627,13.257697068866658,-73,0,Critical
SENSOR-0094,2024-08-29 16:56:00,Office,53.63949007500797,67.62860406440078,1044.200711833161,7.34457131534195,3.250786450163734,-46,0,Critical
SENSOR-0094,2024-05-24 10:45:00,Warehouse,19.350440551320226,63.01994305933312,1059.9897380014058,5.106985080195359,93.7844529137786,-40,2,Normal
