customer_id,plan,status,signup_date,tenure_months,mrr,engagement_score,support_tickets,last_active_date
CUST-02956,Starter,Active,2023-12-27,12,28,29.0,6,2024-08-26
CUST-02957,Growth,Churned,2023-11-25,13,101,23.0,1,2024-08-18
CUST-02958,Enterprise,Active,2022-07-15,30,1001,10.0,6,2024-03-17
CUST-02959,Enterprise,Active,2023-11-13,13,998,54.0,3,2024-02-22
CUST-02960,Enterprise,Active,2023-02-16,22,996,38.0,3,2024-10-25
CUST-02961,Professional,Active,2024-02-14,10,297,16.0,5,2024-08-26
CUST-02962,Starter,Active,2024-01-11,11,26,64.0,12,2024-10-11
CUST-02963,Growth,Active,2022-01-11,36,103,30.0,9,2024-01-31
CUST-02964,Growth,Active,2022-06-30,30,94,75.0,7,2024-05-05
CUST-02965,Growth,Active,2022-09-10,28,103,55.0,8,2024-01-13
CUST-02966,Professional,Active,2022-11-13,25,302,97.0,0,2024-10-07
CUST-02967,Enterprise,Trial,2022-06-03,31,994,48.0,4,2024-12-13
CUST-02968,Professional,Active,2023-02-01,23,299,45.0,3,2023-11-24
CUST-02969,Professional,Active,2023-03-08,22,300,31.0,11,2024-04-12
CUST-02970,Enterprise,Churned,2023-09-30,15,1003,16.0,5,2023-12-21
CUST-02971,Growth,Churned,2023-05-10,20,102,17.0,8,2024-06-05
CUST-02972,Starter,Active,2024-07-07,5,31,38.0,8,2024-11-15
CUST-02973,Enterprise,Churned,2022-07-01,30,1002,4.0,9,2023-03-14
CUST-02974,Starter,Active,2023-07-16,17,29,93.0,12,2024-05-01
CUST-02975,Enterprise,Churned,2024-06-03,7,994,9.0,0,2024-08-15
CUST-02976,Professional,Active,2023-02-08,23,295,69.0,13,2024-11-24
CUST-02977,Enterprise,Active,2024-09-21,3,997,11.0,1,2024-11-07
CUST-02978,Growth,Active,2024-12-31,0,95,48.0,5,2024-12-31
CUST-02979,Starter,Active,2023-01-15,23,32,25.0,7,2023-02-04
CUST-02980,Enterprise,Active,2024-07-22,5,1003,89.0,3,2024-07-28
CUST-02981,Growth,Active,2024-10-16,2,96,62.0,13,2024-12-06
CUST-02982,Starter,Active,2024-12-05,0,24,38.0,5,2024-12-25
CUST-02983,Starter,Active,2022-07-02,30,25,27.0,13,2023-11-08
CUST-02984,Starter,Churned,2024-11-01,2,24,26.0,1,2024-12-03
CUST-02985,Growth,Active,2022-04-24,32,96,26.0,1,2023-06-27
CUST-02986,Enterprise,Churned,2024-06-09,6,996,4.0,4,2024-12-24
CUST-02987,Enterprise,Active,2022-03-26,33,1001,70.0,0,2024-10-21
CUST-02988,Enterprise,Trial,2022-06-09,31,999,61.0,1,2024-01-28
CUST-02989,Enterprise,Active,2022-07-11,30,999,54.0,10,2023-08-13
CUST-02990,Starter,Active,2022-04-04,33,24,32.0,14,2022-06-09
CUST-02991,Professional,Churned,2022-01-26,35,297,26.0,14,2024-02-10
CUST-02992,Starter,Churned,2023-07-19,17,26,36.0,11,2024-01-10
CUST-02993,Growth,Active,2022-09-26,27,103,94.0,6,2022-12-15
CUST-02994,Professional,Active,2023-12-24,12,296,,6,2024-09-08
CUST-02995,Professional,Trial,2022-08-25,28,295,29.0,12,2024-11-06
CUST-02996,Professional,Active,2024-07-25,5,298,21.0,3,2024-10-02
CUST-02997,Enterprise,Churned,2024-01-02,12,997,14.0,5,2024-10-19
CUST-02998,Starter,Active,2023-12-12,12,25,83.0,12,2024-07-10
CUST-02999,Professional,Active,2023-12-07,13,303,7.0,13,2023-12-18
CUST-03000,Professional,Churned,2024-01-22,11,303,32.0,4,2024-10-23
CUST-03001,Professional,Active,2022-07-07,30,297,80.0,8,2023-05-15
CUST-03002,Growth,Active,2022-10-14,26,101,41.0,7,2023-01-24
CUST-03003,Growth,Active,2022-04-28,32,95,4.0,2,2024-07-24
CUST-03004,Enterprise,Churned,2024-05-11,7,1003,10.0,0,2024-06-05
CUST-03005,Enterprise,Active,2024-01-08,11,997,80.0,6,2024-12-31
CUST-03006,Enterprise,Active,2022-11-14,25,998,5.0,12,2023-05-03
CUST-03007,Starter,Churned,2024-08-18,4,29,26.0,2,2024-08-25
CUST-03008,Starter,Active,2024-12-02,0,25,43.0,14,2024-12-30
CUST-03009,Professional,Churned,2024-10-25,2,300,19.0,11,2024-11-11
CUST-03010,Growth,Active,2024-11-08,1,94,18.0,7,2024-11-29
CUST-03011,Starter,Trial,2022-04-24,32,28,89.0,2,2024-10-13
CUST-03012,Starter,Active,2022-01-10,36,24,15.0,10,2023-05-29
CUST-03013,Growth,Active,2024-08-31,4,96,36.0,14,2024-09-11
CUST-03014,Enterprise,Trial,2024-02-28,10,999,77.0,0,2024-10-04
CUST-03015,Enterprise,Active,2022-06-27,30,994,6.0,4,2023-09-08
CUST-03016,Growth,Active,2023-02-24,22,101,72.0,7,2023-03-28
CUST-03017,Enterprise,Active,2022-08-25,28,997,96.0,3,2024-04-08
CUST-03018,Professional,Active,2023-07-10,18,296,38.0,9,2024-12-15
CUST-03019,Starter,Active,2024-09-11,3,31,91.0,6,2024-10-10
CUST-03020,Enterprise,Active,2024-05-11,7,998,20.0,2,2024-12-14
CUST-03021,Starter,Active,2024-04-07,8,26,40.0,3,2024-07-14
CUST-03022,Growth,Active,2022-05-01,32,94,21.0,1,2023-01-22
CUST-03023,Growth,Active,2024-07-01,6,103,30.0,12,2024-10-27
CUST-03024,Enterprise,Active,2023-11-14,13,996,12.0,12,2024-07-12
CUST-03025,Growth,Active,2024-04-17,8,98,84.0,11,2024-05-11
CUST-03026,Professional,Active,2023-07-13,17,296,18.0,9,2023-11-10
CUST-03027,Growth,Active,2022-05-14,32,101,39.0,8,2024-02-18
CUST-03028,Starter,Active,2024-04-16,8,24,97.0,13,2024-07-09
CUST-03029,Growth,Active,2023-09-29,15,103,64.0,7,2024-12-15
CUST-03030,Growth,Active,2024-12-02,0,97,22.0,4,2024-12-27
CUST-03031,Enterprise,Active,2024-07-06,5,1003,70.0,14,2024-12-17
CUST-03032,Starter,Active,2022-08-23,28,28,15.0,12,2022-09-25
CUST-03033,Growth,Churned,2024-10-22,2,96,20.0,2,2024-11-11
CUST-03034,Starter,Active,2024-11-09,1,26,98.0,11,2024-11-26
CUST-03035,Starter,Active,2022-06-13,31,29,94.0,0,2022-07-07
CUST-03036,Growth,Churned,2023-08-18,16,96,19.0,0,2024-10-30
CUST-03037,Professional,Churned,2022-08-13,29,294,26.0,10,2023-12-15
CUST-03038,Growth,Trial,2023-05-10,20,103,54.0,13,2023-07-19
CUST-03039,Enterprise,Active,2023-06-22,18,1002,19.0,8,2024-08-21
CUST-03040,Growth,Active,2024-07-05,5,100,11.0,12,2024-10-31
CUST-03041,Starter,Churned,2022-07-01,30,26,17.0,4,2024-06-22
CUST-03042,Growth,Trial,2023-08-21,16,103,28.0,13,2024-08-02
CUST-03043,Starter,Active,2024-03-09,9,25,2.0,12,2024-08-27
CUST-03044,Growth,Active,2024-04-01,9,98,42.0,4,2024-07-24
CUST-03045,Growth,Churned,2022-07-08,30,103,23.0,5,2024-02-12
CUST-03046,Enterprise,Active,2023-01-04,24,996,76.0,2,2023-11-08
CUST-03047,Enterprise,Churned,2024-08-09,4,998,34.0,2,2024-10-19
CUST-03048,Enterprise,Active,2024-11-15,1,1003,43.0,0,2024-12-08
CUST-03049,Starter,Churned,2024-06-07,6,24,9.0,11,2024-07-22
CUST-03050,Enterprise,Active,2023-07-21,17,996,94.0,4,2024-12-26
CUST-03051,Starter,Active,2022-09-04,28,26,96.0,14,2023-05-17
CUST-03052,Starter,Active,2023-11-18,13,33,63.0,2,2024-10-16
CUST-03053,Starter,Active,2022-04-11,33,32,63.0,6,2023-12-30
CUST-03054,Professional,Active,2022-06-17,30,303,60.0,12,2023-05-25
CUST-03055,Starter,Active,2024-10-14,2,24,47.0,1,2024-11-15
CUST-03056,Professional,Trial,2023-11-04,14,300,17.0,0,2023-11-12
CUST-03057,Starter,Active,2024-02-13,10,29,31.0,9,2024-04-03
CUST-03058,Starter,Trial,2022-03-20,33,25,73.0,11,2024-08-25
CUST-03059,Growth,Active,2023-07-20,17,100,71.0,9,2023-08-12
CUST-03060,Professional,Active,2024-09-17,3,298,96.0,12,2024-12-11
CUST-03061,Starter,Churned,2023-10-26,14,26,27.0,14,2024-04-02
CUST-03062,Enterprise,Active,2022-08-13,29,1003,68.0,13,2023-07-03
CUST-03063,Professional,Active,2024-11-08,1,295,46.0,12,2024-12-15
CUST-03064,Growth,Active,2022-03-11,34,94,84.0,1,2024-03-08
CUST-03065,Enterprise,Active,2023-05-13,19,1003,61.0,10,2024-01-02
CUST-03066,Growth,Active,2024-04-30,8,103,62.0,14,2024-07-20
CUST-03067,Professional,Active,2024-11-16,1,303,64.0,6,2024-12-20
CUST-03068,Professional,Active,2023-11-11,13,301,1.0,10,2024-05-17
CUST-03069,Professional,Active,2023-01-17,23,302,94.0,11,2024-02-08
CUST-03070,Starter,Churned,2023-08-23,16,32,4.0,14,2023-12-17
CUST-03071,Professional,Active,2022-10-31,26,294,40.0,2,2023-07-12
CUST-03072,Starter,Active,2024-04-09,8,24,34.0,9,2024-05-12
CUST-03073,Starter,Churned,2022-12-27,24,30,2.0,10,2024-05-09
CUST-03074,Growth,Active,2024-07-14,5,101,35.0,4,2024-09-05
CUST-03075,Growth,Churned,2022-10-24,26,102,9.0,0,2024-10-14
CUST-03076,Enterprise,Churned,2022-02-24,34,995,22.0,12,2024-10-06
CUST-03077,Enterprise,Churned,2023-12-06,13,994,2.0,9,2024-09-10
CUST-03078,Starter,Active,2024-12-16,0,31,90.0,0,2024-12-26
CUST-03079,Enterprise,Active,2022-01-19,35,996,22.0,0,2022-05-22
CUST-03080,Starter,Active,2023-01-17,23,30,70.0,5,2023-08-13
CUST-03081,Professional,Active,2023-02-25,22,303,40.0,11,2023-07-25
CUST-03082,Growth,Active,2024-01-30,11,94,33.0,6,2024-07-28
CUST-03083,Enterprise,Active,2022-08-10,29,994,25.0,9,2023-06-03
CUST-03084,Growth,Churned,2023-04-11,21,99,30.0,1,2023-12-14
CUST-03085,Growth,Active,2022-01-28,35,99,48.0,5,2024-12-06
CUST-03086,Professional,Active,2023-04-26,20,295,21.0,13,2024-06-23
CUST-03087,Enterprise,Active,2024-11-10,1,1000,59.0,8,2024-12-23
CUST-03088,Professional,Trial,2024-10-06,2,302,77.0,7,2024-11-30
CUST-03089,Professional,Active,2023-10-05,15,296,77.0,4,2024-07-11
CUST-03090,Enterprise,Churned,2024-05-11,7,996,7.0,0,2024-11-30
CUST-03091,Professional,Active,2022-06-20,30,294,75.0,9,2024-03-29
CUST-03092,Enterprise,Active,2022-06-11,31,998,21.0,6,2022-12-04
CUST-03093,Enterprise,Active,2023-07-30,17,1002,39.0,6,2024-08-01
CUST-03094,Professional,Active,2023-07-23,17,302,61.0,7,2023-10-30
CUST-03095,Growth,Active,2023-08-03,17,94,60.0,13,2024-04-09
CUST-03096,Growth,Active,2022-02-14,35,98,91.0,1,2024-11-06
CUST-03097,Enterprise,Active,2023-08-21,16,1003,10.0,2,2024-03-13
CUST-03098,Growth,Active,2023-03-24,21,95,58.0,13,2024-01-19
CUST-03099,Enterprise,Active,2023-11-14,13,997,65.0,5,2024-12-20
CUST-03100,Starter,Active,2022-10-30,26,33,30.0,11,2023-02-20
CUST-03101,Professional,Active,2022-04-08,33,301,7.0,0,2024-06-06
CUST-03102,Starter,Active,2023-03-02,22,33,12.0,4,2024-01-28
CUST-03103,Growth,Active,2022-03-14,34,94,9.0,12,2024-05-19
CUST-03104,Growth,Trial,2023-05-14,19,103,88.0,4,2024-12-05
CUST-03105,Enterprise,Churned,2022-04-28,32,1003,26.0,3,2024-08-18
CUST-03106,Starter,Trial,2022-04-21,32,27,91.0,14,2022-07-15
CUST-03107,Growth,Trial,2024-02-07,10,102,76.0,14,2024-03-09
CUST-03108,Professional,Active,2022-02-05,35,294,42.0,13,2024-01-14
CUST-03109,Enterprise,Active,2024-08-05,4,996,10.0,4,2024-10-17
CUST-03110,Starter,Active,2022-09-07,28,27,59.0,6,2024-06-03
CUST-03111,Professional,Active,2023-09-23,15,301,80.0,2,2024-04-07
CUST-03112,Professional,Active,2023-05-23,19,300,48.0,2,2024-10-12
CUST-03113,Professional,Active,2024-11-25,1,303,15.0,1,2024-12-25
CUST-03114,Starter,Active,2022-10-09,27,30,12.0,5,2024-03-17
CUST-03115,Growth,Active,2022-12-19,24,99,96.0,6,2024-04-11
CUST-03116,Professional,Active,2024-08-02,5,302,,14,2024-09-09
CUST-03117,Starter,Churned,2023-04-02,21,26,39.0,4,2024-02-12
CUST-03118,Growth,Active,2022-05-09,32,97,84.0,13,2022-08-16
CUST-03119,Growth,Active,2024-08-06,4,103,53.0,5,2024-09-19
CUST-03120,Growth,Churned,2024-05-05,8,100,10.0,9,2024-12-22
CUST-03121,Starter,Churned,2022-08-19,28,32,4.0,5,2024-06-22
CUST-03122,Growth,Churned,2023-06-06,19,100,11.0,8,2024-03-01
CUST-03123,Enterprise,Trial,2022-01-19,35,994,8.0,10,2023-09-30
CUST-03124,Professional,Active,2022-11-01,26,299,67.0,2,2023-09-30
CUST-03125,Growth,Churned,2022-08-23,28,96,6.0,5,2024-07-06
CUST-03126,Professional,Active,2023-08-12,16,297,13.0,10,2023-11-04
CUST-03127,Growth,Churned,2023-02-04,23,98,30.0,6,2023-02-25
CUST-03128,Starter,Trial,2023-08-29,16,28,61.0,3,2023-12-29
CUST-03129,Growth,Active,2022-01-09,36,96,89.0,1,2023-10-15
CUST-03130,Growth,Active,2023-05-31,19,101,4.0,12,2024-05-04
CUST-03131,Growth,Trial,2022-12-06,25,101,67.0,10,2024-03-31
CUST-03132,Enterprise,Churned,2023-03-30,21,998,20.0,1,2023-09-01
CUST-03133,Starter,Active,2024-11-17,1,31,56.0,13,2024-12-08
CUST-03134,Starter,Churned,2023-04-27,20,33,23.0,11,2023-12-25
CUST-03135,Growth,Active,2023-01-28,23,99,8.0,6,2023-10-21
CUST-03136,Growth,Active,2024-11-24,1,102,22.0,5,2024-12-11
CUST-03137,Professional,Active,2023-09-04,16,303,11.0,13,2024-12-24
CUST-03138,Growth,Churned,2023-08-29,16,95,8.0,5,2024-05-13
CUST-03139,Growth,Active,2023-12-04,13,95,11.0,10,2024-11-29
CUST-03140,Enterprise,Active,2023-09-29,15,995,66.0,1,2024-10-03
CUST-03141,Starter,Active,2024-06-15,6,26,54.0,4,2024-12-21
CUST-03142,Growth,Active,2024-08-03,5,96,55.0,3,2024-09-10
CUST-03143,Starter,Active,2024-05-20,7,25,78.0,9,2024-10-24
CUST-03144,Professional,Churned,2022-01-16,36,294,20.0,7,2024-03-06
CUST-03145,Enterprise,Active,2023-10-16,14,995,91.0,2,2024-10-09
CUST-03146,Starter,Active,2024-07-19,5,29,3.0,8,2024-11-05
CUST-03147,Professional,Active,2023-07-03,18,303,35.0,2,2024-04-30
CUST-03148,Growth,Trial,2024-03-08,9,100,78.0,2,2024-11-04
CUST-03149,Professional,Active,2022-04-04,33,297,10.0,3,2022-09-10
CUST-03150,Growth,Active,2024-02-09,10,100,9.0,5,2024-05-02
CUST-03151,Professional,Trial,2022-07-09,30,303,11.0,7,2023-05-13
CUST-03152,Enterprise,Active,2024-11-19,1,1000,80.0,10,2024-12-13
CUST-03153,Growth,Active,2024-12-30,0,97,85.0,11,2024-12-30
CUST-03154,Enterprise,Trial,2024-10-03,2,998,58.0,9,2024-12-03
CUST-03155,Professional,Active,2023-02-05,23,295,16.0,7,2024-09-13
CUST-03156,Growth,Active,2022-01-28,35,94,82.0,5,2023-04-10
CUST-03157,Professional,Churned,2024-03-12,9,297,13.0,7,2024-07-28
CUST-03158,Enterprise,Churned,2022-08-22,28,1003,38.0,12,2024-05-28
CUST-03159,Starter,Active,2022-11-12,26,26,82.0,6,2023-08-24
CUST-03160,Enterprise,Active,2023-06-05,19,999,48.0,13,2023-07-13
CUST-03161,Starter,Churned,2022-02-03,35,32,1.0,2,2024-02-25
CUST-03162,Enterprise,Active,2022-08-08,29,999,47.0,12,2024-01-26
CUST-03163,Professional,Active,2024-12-12,0,298,45.0,1,2024-12-26
CUST-03164,Starter,Churned,2024-06-18,6,28,15.0,13,2024-11-25
CUST-03165,Starter,Active,2024-11-17,1,32,41.0,5,2024-12-23
CUST-03166,Enterprise,Churned,2024-12-21,0,1002,37.0,1,2024-12-26
CUST-03167,Growth,Active,2022-09-17,27,99,95.0,8,2024-06-04
CUST-03168,Enterprise,Active,2023-03-29,21,1002,58.0,0,2023-12-23
CUST-03169,Starter,Active,2022-08-18,28,26,87.0,10,2022-08-30
CUST-03170,Professional,Active,2023-02-25,22,296,6.0,1,2024-08-27
CUST-03171,Professional,Churned,2024-02-25,10,300,28.0,5,2024-08-22
CUST-03172,Starter,Active,2023-04-28,20,27,2.0,0,2023-07-04
CUST-03173,Starter,Active,2022-03-07,34,26,47.0,10,2023-09-21
CUST-03174,Enterprise,Active,2023-12-10,12,999,9.0,4,2024-08-13
CUST-03175,Growth,Active,2023-09-23,15,95,70.0,4,2024-05-15
CUST-03176,Enterprise,Active,2024-03-29,9,1003,53.0,5,2024-04-04
CUST-03177,Starter,Churned,2023-06-23,18,28,5.0,8,2024-11-15
CUST-03178,Professional,Trial,2022-08-22,28,299,73.0,11,2022-12-01
CUST-03179,Growth,Churned,2024-05-15,7,96,26.0,0,2024-08-26
CUST-03180,Growth,Active,2022-01-24,35,96,29.0,12,2023-03-08
CUST-03181,Growth,Active,2024-06-20,6,100,31.0,2,2024-08-07
CUST-03182,Enterprise,Active,2023-01-14,23,1001,63.0,4,2023-08-19
CUST-03183,Enterprise,Active,2024-10-05,2,999,1.0,9,2024-11-07
CUST-03184,Enterprise,Churned,2024-12-21,0,1002,39.0,14,2024-12-28
CUST-03185,Growth,Churned,2022-12-10,25,98,28.0,14,2024-09-23
CUST-03186,Professional,Trial,2024-06-28,6,298,20.0,0,2024-11-24
CUST-03187,Professional,Trial,2023-08-20,16,294,63.0,0,2023-11-21
CUST-03188,Growth,Active,2022-12-26,24,96,4.0,3,2023-07-20
CUST-03189,Enterprise,Trial,2023-11-26,13,998,44.0,3,2024-06-20
CUST-03190,Enterprise,Active,2023-10-28,14,998,,13,2024-03-21
CUST-03191,Growth,Active,2022-02-03,35,96,12.0,5,2023-11-11
CUST-03192,Growth,Active,2024-01-04,12,97,12.0,0,2024-05-14
CUST-03193,Professional,Churned,2023-01-12,23,299,24.0,0,2024-11-30
CUST-03194,Enterprise,Active,2023-08-23,16,996,69.0,6,2024-05-06
CUST-03195,Growth,Active,2024-09-14,3,102,42.0,12,2024-10-27
CUST-03196,Enterprise,Active,2023-03-13,21,1001,82.0,14,2024-12-14
CUST-03197,Professional,Active,2022-07-01,30,302,82.0,13,2023-01-14
CUST-03198,Growth,Churned,2022-06-13,31,103,22.0,3,2023-03-06
CUST-03199,Starter,Active,2022-12-20,24,33,88.0,3,2023-06-16
CUST-03200,Starter,Active,2024-03-14,9,32,84.0,6,2024-11-07
CUST-03201,Starter,Active,2023-11-29,13,25,17.0,1,2024-08-15
CUST-03202,Enterprise,Trial,2023-05-13,19,995,38.0,2,2024-02-24
CUST-03203,Enterprise,Active,2023-05-17,19,1000,91.0,13,2023-10-14
CUST-03204,Growth,Active,2023-04-24,20,97,58.0,1,2024-05-25
CUST-03205,Growth,Active,2024-03-08,9,103,66.0,10,2024-08-16
CUST-03206,Growth,Churned,2022-01-04,36,95,31.0,3,2024-12-02
CUST-03207,Professional,Active,2024-02-02,11,301,90.0,10,2024-06-30
CUST-03208,Starter,Active,2024-08-28,4,26,38.0,13,2024-09-19
CUST-03209,Enterprise,Active,2022-02-04,35,997,60.0,1,2023-01-20
CUST-03210,Enterprise,Churned,2023-05-18,19,996,4.0,11,2023-08-19
CUST-03211,Starter,Active,2023-09-21,15,32,43.0,12,2024-07-10
CUST-03212,Professional,Active,2024-03-29,9,298,23.0,12,2024-06-16
CUST-03213,Professional,Active,2023-07-26,17,294,65.0,5,2024-06-02
CUST-03214,Professional,Active,2024-09-08,3,300,14.0,0,2024-11-04
CUST-03215,Enterprise,Active,2024-06-12,6,997,38.0,1,2024-07-05
CUST-03216,Professional,Active,2022-08-26,28,302,30.0,9,2024-07-01
CUST-03217,Professional,Churned,2022-07-30,29,295,26.0,4,2024-03-14
CUST-03218,Enterprise,Active,2024-02-05,11,994,86.0,10,2024-08-20
CUST-03219,Enterprise,Active,2022-01-30,35,996,62.0,12,2024-03-16
CUST-03220,Starter,Trial,2022-04-27,32,29,28.0,8,2024-06-26
CUST-03221,Growth,Churned,2024-08-05,4,101,18.0,8,2024-12-14
CUST-03222,Starter,Active,2022-07-23,29,24,83.0,9,2023-08-20
CUST-03223,Starter,Active,2023-07-21,17,33,36.0,4,2024-06-04
CUST-03224,Enterprise,Active,2022-07-05,30,1000,19.0,5,2024-09-19
CUST-03225,Starter,Active,2024-12-23,0,31,91.0,4,2024-12-23
CUST-03226,Starter,Active,2024-06-01,7,24,51.0,3,2024-10-31
CUST-03227,Growth,Active,2024-04-24,8,103,39.0,2,2024-09-28
CUST-03228,Growth,Active,2022-02-22,34,94,24.0,3,2023-07-01
CUST-03229,Growth,Active,2022-01-19,35,96,22.0,9,2023-01-29
CUST-03230,Professional,Active,2022-06-02,31,297,23.0,10,2024-08-18
CUST-03231,Growth,Churned,2022-03-28,33,100,32.0,3,2023-01-26
CUST-03232,Enterprise,Active,2023-02-14,22,1003,59.0,9,2023-08-13
CUST-03233,Professional,Trial,2023-04-16,20,296,57.0,9,2024-05-26
CUST-03234,Growth,Active,2024-08-23,4,100,31.0,11,2024-12-12
CUST-03235,Growth,Active,2024-03-29,9,99,84.0,3,2024-04-23
CUST-03236,Professional,Churned,2023-12-16,12,297,9.0,11,2024-06-30
CUST-03237,Starter,Active,2023-07-14,17,33,19.0,14,2024-12-02
CUST-03238,Starter,Active,2024-06-19,6,26,91.0,6,2024-06-26
CUST-03239,Growth,Active,2023-09-03,16,96,96.0,14,2024-12-22
CUST-03240,Professional,Active,2022-04-05,33,303,36.0,7,2022-09-15
CUST-03241,Growth,Active,2023-01-25,23,98,36.0,4,2024-09-14
CUST-03242,Enterprise,Active,2022-09-18,27,1002,83.0,8,2022-12-02
CUST-03243,Starter,Active,2023-06-12,18,26,88.0,13,2023-11-17
CUST-03244,Enterprise,Churned,2022-12-20,24,999,15.0,4,2024-03-05
CUST-03245,Growth,Active,2024-01-31,11,99,4.0,3,2024-04-19
CUST-03246,Growth,Churned,2024-11-22,1,102,24.0,9,2024-12-27
CUST-03247,Growth,Churned,2023-07-21,17,98,38.0,14,2024-11-12
CUST-03248,Enterprise,Active,2024-10-21,2,1002,12.0,3,2024-10-27
CUST-03249,Starter,Active,2024-12-01,1,25,38.0,8,2024-12-09
CUST-03250,Enterprise,Active,2024-11-18,1,999,39.0,13,2024-12-05
CUST-03251,Starter,Active,2022-10-01,27,28,41.0,10,2023-03-24
CUST-03252,Enterprise,Active,2023-06-10,19,1001,41.0,0,2023-09-08
CUST-03253,Starter,Trial,2022-08-09,29,33,19.0,11,2024-03-14
CUST-03254,Starter,Active,2024-12-06,0,30,17.0,13,2024-12-09
CUST-03255,Growth,Active,2022-08-10,29,96,76.0,6,2023-09-20
CUST-03256,Starter,Active,2023-04-16,20,24,63.0,5,2023-05-26
CUST-03257,Professional,Active,2023-09-26,15,298,25.0,7,2024-07-24
CUST-03258,Enterprise,Trial,2024-08-16,4,1000,94.0,3,2024-12-25
CUST-03259,Growth,Active,2022-05-18,31,102,15.0,2,2024-10-11
CUST-03260,Professional,Active,2024-07-08,5,303,63.0,6,2024-11-13
CUST-03261,Growth,Active,2022-08-07,29,102,23.0,10,2023-01-05
CUST-03262,Enterprise,Active,2022-11-05,26,998,95.0,6,2023-11-04
CUST-03263,Enterprise,Active,2024-12-31,0,994,71.0,0,2024-12-31
CUST-03264,Starter,Active,2022-03-21,33,27,99.0,1,2024-08-22
CUST-03265,Professional,Churned,2023-07-03,18,301,5.0,0,2024-06-20
CUST-03266,Enterprise,Active,2024-09-27,3,1000,43.0,2,2024-10-28
CUST-03267,Professional,Active,2024-09-13,3,299,44.0,9,2024-11-15
CUST-03268,Starter,Active,2022-09-26,27,24,13.0,9,2024-01-30
CUST-03269,Growth,Active,2022-04-15,33,100,76.0,11,2024-08-23
CUST-03270,Enterprise,Trial,2023-12-09,12,1001,32.0,9,2024-01-28
CUST-03271,Enterprise,Active,2022-09-10,28,996,80.0,5,2024-12-22
CUST-03272,Growth,Trial,2024-12-05,0,95,18.0,5,2024-12-05
CUST-03273,Starter,Active,2024-07-23,5,30,99.0,6,2024-12-15
CUST-03274,Starter,Churned,2024-02-01,11,31,5.0,12,2024-08-17
CUST-03275,Enterprise,Active,2024-02-16,10,998,26.0,12,2024-11-02
CUST-03276,Professional,Churned,2024-01-11,11,302,17.0,13,2024-05-11
CUST-03277,Starter,Active,2023-12-28,12,25,93.0,12,2024-12-11
CUST-03278,Enterprise,Churned,2024-07-04,6,998,7.0,13,2024-08-13
CUST-03279,Starter,Active,2022-07-29,29,27,16.0,14,2024-03-23
CUST-03280,Enterprise,Active,2024-06-09,6,1001,71.0,13,2024-09-12
CUST-03281,Starter,Trial,2024-08-22,4,27,97.0,12,2024-09-15
CUST-03282,Growth,Active,2024-10-21,2,103,43.0,5,2024-12-24
CUST-03283,Professional,Active,2023-06-15,18,294,87.0,2,2023-07-25
CUST-03284,Professional,Active,2022-09-11,28,300,6.0,9,2023-09-06
CUST-03285,Starter,Active,2023-08-27,16,28,12.0,6,2024-09-07
CUST-03286,Enterprise,Active,2022-06-23,30,998,42.0,1,2023-11-01
CUST-03287,Enterprise,Active,2024-06-13,6,1002,97.0,9,2024-08-14
CUST-03288,Starter,Trial,2022-10-07,27,29,26.0,9,2024-01-06
CUST-03289,Professional,Active,2023-05-14,19,301,89.0,6,2023-10-13
CUST-03290,Growth,Churned,2022-02-03,35,99,17.0,9,2022-06-26
CUST-03291,Professional,Active,2023-02-27,22,296,80.0,12,2024-05-06
CUST-03292,Professional,Active,2022-05-24,31,302,96.0,8,2022-10-03
CUST-03293,Professional,Active,2024-03-21,9,296,32.0,7,2024-08-20
CUST-03294,Professional,Active,2023-07-28,17,296,60.0,5,2023-11-28
CUST-03295,Growth,Active,2023-12-25,12,96,11.0,5,2024-04-27
CUST-03296,Starter,Trial,2022-01-21,35,27,47.0,12,2022-10-22
CUST-03297,Enterprise,Trial,2023-06-10,19,999,61.0,2,2024-09-30
CUST-03298,Enterprise,Active,2022-07-28,29,999,19.0,10,2022-07-28
CUST-03299,Professional,Churned,2024-05-15,7,303,10.0,4,2024-11-26
CUST-03300,Professional,Churned,2022-10-13,27,299,37.0,3,2024-10-31
CUST-03301,Starter,Active,2024-09-17,3,26,13.0,6,2024-12-02
CUST-03302,Professional,Churned,2023-11-28,13,300,3.0,1,2024-10-10
CUST-03303,Starter,Active,2024-11-25,1,24,58.0,5,2024-12-24
CUST-03304,Growth,Active,2023-01-10,24,98,7.0,2,2024-09-22
CUST-03305,Starter,Churned,2024-03-26,9,27,11.0,0,2024-09-06
CUST-03306,Growth,Active,2022-03-18,33,96,59.0,11,2022-12-07
CUST-03307,Starter,Active,2024-06-04,7,25,6.0,6,2024-12-07
