campaign_id,channel,date,impressions,clicks,conversions,spend,revenue,ctr,cpa,roas
CMP-0011,Google Ads,2023-06-30,6249,283,21,2299.288718108591,3518.6598508389975,4.5287245959353495,109.48993895755196,1.5303253667653658
CMP-0027,Email,2023-09-02,11115,782,75,3321.2433261970277,14755.134656796054,7.035537561853351,44.2832443492937,4.4426539122899324
CMP-0017,Facebook,2023-08-09,78905,1124,134,2327.946062148065,56562.70784775041,1.4244978138267537,17.37273180707511,24.297258758460377
CMP-0045,YouTube,2023-04-23,39963,1338,119,1104.0643674416187,52707.24287078676,3.348096989715487,9.277851827240493,47.7392844340426
CMP-0037,YouTube,2024-03-22,71629,1804,252,3360.4572936036357,72303.9329995298,2.518532996412068,13.335147990490618,21.516099352654955
CMP-0028,YouTube,2024-11-26,58952,3117,250,1611.3325069608668,56215.9689458556,5.2873524223096755,6.445330027843467,34.88787615405619
CMP-0003,Google Ads,2023-12-20,74875,3262,237,3662.58196755436,77406.76656106094,4.3565943238731215,15.45393235255004,21.13448033294072
CMP-0043,Email,2024-05-12,96854,2425,351,3876.740569397808,140107.44175932766,2.503768558861792,11.044844927059282,36.1405255913452
CMP-0049,Organic,2023-11-05,54711,1801,162,1425.0060897202004,27691.158709975578,3.2918425910694373,8.796333887161731,19.4323090334391
CMP-0048,Email,2024-10-06,97850,3547,448,1520.4738652848712,75962.82846552569,3.6249361267245783,3.393914877868016,49.959969848803375
CMP-0039,Organic,2023-11-11,81333,6315,402,2210.3837328523837,71876.91250362774,7.764376083508539,5.498466997145233,32.51784359219581
CMP-0023,Facebook,2023-04-11,7235,248,7,4306.153944811215,2604.1689604105854,3.427781617138908,615.164849258745,0.6047551930995244
CMP-0007,Google Ads,2023-06-08,66673,5276,237,1516.6116722699728,100310.4437906305,7.913248241417066,6.399205368227733,66.14115242861864
CMP-0038,Google Ads,2023-07-31,33345,400,48,4418.535672596247,4341.619856543579,1.199580146948568,92.05282651242182,0.9825924646190591
CMP-0026,LinkedIn,2024-05-29,42587,1318,176,4877.816878743432,62079.46269342014,3.094841148707352,27.714868629224046,12.726894886921697
CMP-0018,Google Ads,2024-05-07,14787,635,87,1283.916385357069,27939.588130574033,4.294312571853656,14.75765960180539,21.761220940259108
CMP-0020,Google Ads,2024-09-24,70324,1105,146,1780.7290010622505,16369.918600651212,1.5712985609464762,12.196773979878428,9.192818554022613
CMP-0048,Organic,2024-07-28,73498,5426,396,3061.046893153617,143486.81061629328,7.3825138098995895,7.729916396852568,46.87507758774229
CMP-0016,Email,2024-03-27,97568,1745,63,2663.697082789977,4731.935345394317,1.7884962282715644,42.28090607603138,1.7764540029596951
CMP-0029,YouTube,2023-09-08,8574,147,3,2795.4977430586755,1200.7036330506787,1.7144856543037088,931.8325810195585,0.4295133616301678
CMP-0008,Email,2024-05-08,69627,3756,133,2873.028337307106,60322.07964646435,5.394459046059718,21.60171682185794,20.995991881863695
CMP-0037,Email,2024-03-25,26535,1816,116,4382.129580435566,35967.381545528246,6.843791219144527,37.77697914168591,8.207740297344934
CMP-0035,YouTube,2023-03-12,45431,2389,210,2785.83853310799,34478.12645674016,5.258523915388171,13.265897776704714,12.376211344264458
CMP-0005,Google Ads,2023-08-10,46666,1856,189,1038.7117448769409,53046.226839547766,3.977199674281061,5.495829337973232,51.06924717196907
CMP-0012,YouTube,2024-03-25,21162,1285,123,1311.2491436645348,54547.214500385955,6.072204895567527,10.660562143614104,41.5994281208401
CMP-0036,YouTube,2024-11-04,83847,1563,133,1131.0629646561492,18268.587855436606,1.864109628251458,8.504232816963528,16.151698381345533
CMP-0023,Organic,2024-07-18,19769,753,22,3187.9096281831985,4172.218410023916,3.8089938793059845,144.9049830992363,1.3087630756966213
CMP-0044,Facebook,2023-03-18,27256,491,29,2004.2090701102463,12673.11876241886,1.8014382154388024,69.1106575900085,6.323251875974069
CMP-0003,LinkedIn,2023-06-13,1410,77,8,1811.63317206318,909.5842242089293,5.460992907801419,226.4541465078975,0.5020796915376906
CMP-0027,Google Ads,2023-05-12,36717,1620,241,2915.8231634978456,31751.61678593948,4.412125173625296,12.098851300820936,10.889417843793373
CMP-0025,Facebook,2023-10-17,9237,435,56,2456.6450342856965,22971.53959602618,4.709321208184476,43.868661326530294,9.350776882874117
CMP-0002,Email,2024-11-18,98927,1437,179,1696.5277799656715,67101.77980704894,1.4525862504675164,9.477808826623862,39.55242030189845
CMP-0040,YouTube,2023-06-23,45388,3098,192,4794.880069813189,72730.1578290538,6.825592667665462,24.973333696943694,15.168295508981814
CMP-0044,LinkedIn,2023-01-31,7205,382,56,2837.0397174120726,4661.157743694788,5.3018736988202635,50.66142352521558,1.642965276477223
CMP-0010,YouTube,2024-11-21,61894,2671,274,2940.4171681877892,76386.86006133653,4.315442530778427,10.731449518933537,25.978239036202666
CMP-0026,Organic,2023-06-16,85087,2795,183,2637.303111187927,17351.497070854974,3.2848731298553244,14.411492410862987,6.57925780212624
CMP-0019,Email,2024-10-20,45316,2385,146,3226.425702317483,13754.61605849087,5.263041751257834,22.09880618025673,4.26311259813334
CMP-0035,YouTube,2024-05-24,60284,885,55,4855.613275527039,12609.280818453222,1.4680512242054276,88.28387773685526,2.5968461866610624
CMP-0009,Instagram,2024-08-26,51549,3963,430,143.32105241748775,151042.7024967384,7.687830995751615,0.333304773063925,1053.876593487172
CMP-0021,YouTube,2024-05-30,6381,448,16,,7104.61250334271,7.020843128036358,253.44633353776618,1.752001203808115
CMP-0004,LinkedIn,2024-09-14,53146,2058,226,4105.56949771244,107576.20924525504,3.872351635118353,18.16623671554177,26.202505962983903
CMP-0049,Instagram,2023-08-06,86756,6329,226,792.6378628387827,12808.104658374557,7.295172668172807,3.5072471807025782,16.158835275043682
CMP-0001,Facebook,2023-02-18,55826,1429,100,4138.625648029857,27598.996861630843,2.559739189624906,41.38625648029857,6.668638144348478
CMP-0041,Facebook,2023-08-02,81555,3027,93,3051.523417283265,39790.43135923053,3.711605664888725,32.81207975573403,13.039530070083972
CMP-0005,Organic,2023-12-13,44733,464,61,4789.1024369381075,14324.066118476352,1.0372655533945856,78.50987601537881,2.990970919309545
CMP-0020,Google Ads,2023-08-26,6721,198,21,309.37395833287167,9121.826988476812,2.9459901800327333,14.73209325394627,29.48479257152653
CMP-0037,YouTube,2023-07-25,6325,268,32,933.2813903535388,15375.425251870827,4.237154150197629,29.165043448548087,16.474586776070208
CMP-0033,Instagram,2023-02-01,78027,3210,369,2795.2944470707084,66259.84290347189,4.113960552116575,7.5753237047986675,23.704065585258114
CMP-0014,LinkedIn,2024-08-04,96936,6337,733,769.8426600828485,171500.08856666475,6.537302962779566,1.0502628377665055,222.77290862032555
CMP-0032,YouTube,2023-01-11,41254,2391,123,127.1832822017909,27482.230362620532,5.795801619236922,1.034010424404804,216.0836698569928
CMP-0013,Instagram,2023-11-06,21330,331,37,4209.589724838262,2060.9831733056203,1.5518049695264884,113.77269526589896,0.4895924087672953
CMP-0038,Google Ads,2024-01-06,34472,567,27,3748.0041187509996,4961.34255208759,1.6448131817126943,138.81496736114812,1.3237292155753895
CMP-0046,LinkedIn,2023-11-26,59228,2257,71,3086.4888702794865,12467.497905177766,3.810697643006686,43.471674229288546,4.039378863546271
CMP-0008,Instagram,2024-12-31,63353,2029,193,4551.52026242356,28366.9696082899,3.202689691095923,23.583006541054715,6.232416417538976
CMP-0001,YouTube,2023-10-07,92235,2647,213,3288.5925473812094,62378.89395327832,2.8698433349596137,15.439401630897697,18.968264707329656
CMP-0017,Instagram,2023-12-08,34457,581,23,2098.2542312729993,4203.6218320638,1.6861595611922107,91.22844483795649,2.003390137101492
CMP-0041,Facebook,2024-05-18,28918,718,44,3996.4911977169804,6554.296286355212,2.4828826336537797,90.82934540265865,1.6400126916579707
CMP-0026,Google Ads,2024-11-09,93508,1555,115,4903.357725535053,55139.310985645396,1.6629593189887497,42.6378932655222,11.245214824628896
CMP-0004,LinkedIn,2024-04-30,1269,54,5,4713.029002690785,1560.1168830960983,4.25531914893617,942.605800538157,0.33102212657834035
CMP-0030,YouTube,2023-09-03,57617,969,40,2389.580761791079,2486.546323024768,1.6817953034694622,59.739519044776976,1.0405784825456201
CMP-0014,Google Ads,2024-02-02,77263,1004,107,4289.92202982358,29486.81197701551,1.2994576964394342,40.09272925068766,6.87350767030797
CMP-0026,Instagram,2023-12-19,61501,4211,150,2206.36615200727,55513.4302299145,6.847043137509959,14.709107680048467,25.16057009821803
CMP-0027,YouTube,2023-07-06,86854,2878,160,943.7879952330169,29580.70725642048,3.3136067423492297,5.898674970206356,31.342533922692184
CMP-0006,Facebook,2024-01-25,66103,4625,135,1663.120171381987,30384.55271375173,6.996656732674765,12.319408676903606,18.26960747430739
CMP-0007,Facebook,2024-04-22,15918,401,50,3215.9938664920887,18753.81406598089,2.5191606985802237,64.31987732984177,5.831420967987416
CMP-0006,LinkedIn,2023-11-06,28280,1500,67,4609.427453817896,28377.34634522708,5.3041018387553045,68.7974246838492,6.1563711826558185
CMP-0002,Facebook,2023-06-09,21596,1174,93,866.4950048526853,29501.437221882665,5.436191887386553,9.31715058981382,34.046863578744194
CMP-0018,Email,2024-04-10,83383,4861,694,4490.801904241097,339282.2863269036,5.829725483611767,6.470896115621177,75.55049043835281
CMP-0041,Organic,2024-12-08,95009,4752,345,591.48171531711,146730.05577275506,5.001631424391373,1.7144397545423478,248.0720062395994
CMP-0013,Instagram,2024-04-17,40373,2745,227,3979.3650832410403,92837.03272701171,6.7990984073514475,17.530242657449516,23.329609318328618
CMP-0002,Google Ads,2023-02-07,62589,2904,312,2053.9884966365607,38781.86613626154,4.6397929348607585,6.58329646357872,18.88124797182042
CMP-0030,Google Ads,2023-04-07,46856,2550,132,2072.7796763203723,25138.260027645134,5.442205907461157,15.702876335760397,12.127801287723415
CMP-0028,Organic,2024-08-14,45466,967,106,1753.1733334708056,25156.450705733907,2.1268640302643735,16.539371070479298,14.349094995604906
CMP-0006,LinkedIn,2023-10-13,70421,5413,720,2509.2748677119694,309515.1217287154,7.686627568480993,3.485103982933291,123.34843253379428
CMP-0007,Email,2024-03-25,86212,5130,732,3296.382506718735,250347.41941944585,5.950447733494177,4.503254790599365,75.94610725823962
CMP-0033,LinkedIn,2023-04-04,26807,1606,79,242.9447600024507,12192.032547327968,5.9909725071809605,3.0752501266133,50.18438161500162
CMP-0042,Organic,2023-10-14,96696,2004,184,1060.5200214940635,89228.2232659016,2.072474559444031,5.763695768989476,84.13629300481912
CMP-0036,LinkedIn,2023-07-28,61147,1324,125,987.7667934199184,43670.95432891091,2.16527384826729,7.902134347359347,44.21180649099384
CMP-0006,Instagram,2024-11-05,29302,1908,99,918.8996820072742,46220.8579752011,6.5115009214388095,9.281814969770446,50.30022197225573
CMP-0028,YouTube,2023-01-06,10819,337,42,3856.900780139411,11226.588476602623,3.11489047046862,91.83097095570027,2.9107796950371196
CMP-0008,Google Ads,2023-09-18,17586,1366,150,1257.9627526150928,18761.434886529736,7.767542363243489,8.386418350767284,14.914141811852435
CMP-0029,Instagram,2024-05-14,18605,823,21,,9751.701016774472,4.423542058586402,17.800968026253994,26.0865990208859
CMP-0024,Facebook,2023-03-18,10978,618,71,,14068.184557006563,5.6294406995809805,9.41749146538319,21.039938840742966
CMP-0020,Organic,2023-08-30,34105,1927,143,1937.490302846829,43417.46556898659,5.650197918193813,13.548883236691113,22.40912664450069
CMP-0001,Organic,2023-03-22,85574,4736,666,366.0802695020589,321248.03540550865,5.534391287073177,0.5496700743274158,877.5344157238222
CMP-0031,YouTube,2023-03-07,43589,2050,230,3088.3278789878864,48075.51702661224,4.703021404482782,13.427512517338636,15.566843583449971
CMP-0007,Google Ads,2024-02-06,95819,4580,577,,189454.10986630915,4.7798453333889945,5.999842603696285,54.72532636995645
CMP-0022,Email,2023-07-12,71118,3677,438,1582.4658409318902,77585.03870269944,5.170280379088276,3.61293570989016,49.027938989830446
CMP-0034,Instagram,2023-05-23,77852,5137,693,2754.020022406485,257640.09034128298,6.59841751014746,3.9740548663874247,93.55055092016178
CMP-0029,LinkedIn,2024-11-14,75552,3353,339,1887.7863110615447,150860.51788111308,4.4380029648454045,5.568691183072403,79.91398019846898
CMP-0010,Email,2023-07-08,21294,282,13,1048.2132932804986,2536.1380456102947,1.3243167089320935,80.63179179080758,2.4194866272618736
CMP-0033,Email,2024-05-15,66290,3581,447,2961.3248951061064,180520.2717112926,5.402021421028813,6.624887908514779,60.95929291974038
CMP-0049,Instagram,2024-05-28,92441,5177,674,3652.0288018165948,65069.04788861001,5.600328858406984,5.41844035877833,17.81723294631283
CMP-0041,Instagram,2023-12-06,27738,1618,104,3420.8818265756436,15858.11387697015,5.8331530752036915,32.893094486304264,4.6356801201883
CMP-0007,Organic,2023-05-18,51282,2229,80,4654.192860892064,32519.129221265124,4.346554346554346,58.1774107611508,6.987060956264759
CMP-0047,Organic,2023-06-17,35491,2510,214,3481.698839907715,44031.41249207786,7.0722154912513036,16.269620747232313,12.646531051848513
CMP-0047,Instagram,2023-10-17,94989,2391,239,4654.466051716521,92927.8160226073,2.5171335628335916,19.474753354462432,19.965301065701496
CMP-0039,Instagram,2024-06-19,5944,264,5,4405.493465070266,792.5512487812543,4.441453566621804,881.0986930140532,0.17990067516048702
CMP-0045,Email,2024-05-17,74446,1749,220,264.98729503520417,75980.42786790889,2.349353894097735,1.2044877047054734,286.73234261217965
CMP-0004,Organic,2024-12-18,75415,1686,100,334.00505974862676,15512.158247410438,2.235629516674402,3.3400505974862678,46.442884006263064
CMP-0038,Facebook,2023-10-15,4880,271,27,,6244.458648384165,5.553278688524591,158.2727349295087,1.4612513414863024
CMP-0026,LinkedIn,2023-10-29,86654,4732,113,2055.992501394495,33216.210193586165,5.460798116647818,18.19462390614597,16.15580318072998
CMP-0041,Organic,2023-10-03,75304,1656,76,2386.09547593929,6228.747943861505,2.1990863699139487,31.39599310446434,2.610435335329383
CMP-0033,Instagram,2024-12-14,11896,718,34,672.9810833679884,2981.5456054564575,6.035642232683255,19.793561275529072,4.430355739770679
CMP-0046,LinkedIn,2024-09-01,85800,5496,472,778.682352634174,213968.15611180608,6.405594405594406,1.6497507471063009,274.7823363249232
CMP-0001,Email,2023-07-23,77407,5602,285,515.0358107856747,70414.14920641974,7.237071582673401,1.8071431957392095,136.71699662787458
CMP-0042,YouTube,2024-01-23,89453,6349,707,4724.553642268849,216521.16802117,7.0975819704202205,6.6825369763350055,45.82891515592806
CMP-0043,Facebook,2024-02-01,63468,1098,94,3908.087540187016,39627.846524457156,1.7300056721497445,41.57539936369166,10.139958769337296
CMP-0026,Facebook,2023-03-05,28416,1657,46,3655.7702588428774,4383.676997811876,5.831221846846847,79.47326649658429,1.199111729520825
CMP-0024,LinkedIn,2024-12-09,85073,3174,285,1342.82774056824,64013.10574667439,3.7309134508010766,4.711676282695579,47.670377824922035
CMP-0002,YouTube,2023-10-01,47556,3372,132,2725.3476352954053,22953.704488496835,7.090587938430481,20.64657299466216,8.422303338931235
CMP-0011,LinkedIn,2024-07-13,87360,1897,224,3251.246045568633,15577.365187108488,2.171474358974359,14.514491274859967,4.791198503213883
CMP-0029,LinkedIn,2023-05-01,77027,2333,337,1112.838916731503,163985.14002588094,3.028808080283537,3.302192631250751,147.35748144710684
CMP-0047,Google Ads,2023-07-11,44185,2901,87,2049.3965183378405,26109.927358541026,6.565576553128889,23.556281819975176,12.740300437183059
CMP-0030,Email,2023-03-13,31253,2219,114,1281.2147406315512,24591.96634874276,7.100118388634691,11.238725795013607,19.194258049685413
CMP-0025,Google Ads,2023-07-22,19472,1529,193,983.4022533618237,27112.702148125358,7.852300739523418,5.095348463014631,27.57030712044725
CMP-0007,LinkedIn,2024-05-29,91321,6553,401,2734.0246540597714,79424.44550200446,7.175786511317221,6.8180165936652655,29.050376478524644
CMP-0035,Organic,2024-07-25,82066,1083,112,641.0807296015856,38708.92589205681,1.319669534277289,5.723935085728443,60.380735381195066
CMP-0007,YouTube,2023-08-08,63117,3457,333,3926.069257365875,149877.78916154496,5.477129774862557,11.789997769867492,38.17502426386201
CMP-0039,Email,2023-02-17,79887,4467,632,4854.657431384888,268121.4954923008,5.59164820308686,7.6814199863684935,55.22974571983625
CMP-0008,Organic,2024-03-29,23962,492,32,4882.803633750679,3562.6775842780726,2.0532509807194725,152.58761355470872,0.7296376941420099
CMP-0033,Instagram,2023-11-29,86055,1063,86,1135.3916764742041,27785.120393573652,1.2352565219917495,13.202228796211676,24.47183731331936
CMP-0028,LinkedIn,2023-12-05,69337,1656,78,1058.3861210187736,12568.710140462888,2.3883352322713702,13.56905283357402,11.875354268973776
CMP-0030,Facebook,2023-02-07,33320,1562,124,4682.45974250715,12459.753020444043,4.687875150060024,37.76177211699314,2.6609418351929413
CMP-0002,LinkedIn,2024-12-24,81148,1855,250,3710.3392123902217,81513.40275278635,2.285946665352196,14.841356849560887,21.96925889702547
CMP-0006,Organic,2023-06-12,35526,2216,191,2588.047847902767,64938.24706631652,6.237685075719192,13.549988732475219,25.091594469143775
CMP-0049,Google Ads,2024-05-30,71552,3576,428,4069.2658604460116,85364.58851897749,4.997763864042934,9.507630515060775,20.97788432767111
CMP-0005,Facebook,2023-09-10,29498,1927,61,1916.2367960623033,15522.18827736703,6.532646281103803,31.41371796823448,8.10034976327756
CMP-0044,Facebook,2023-10-18,59553,1023,29,1323.208266764793,12326.071403502203,1.7177975920608533,45.62787126775149,9.315292016455656
CMP-0008,YouTube,2023-06-04,74620,1963,279,1768.042713719681,108996.02118442912,2.6306620209059233,6.33707065849348,61.64784387766221
